algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,spawnScenario,metric,runs,avgOfAvg,stdDevOfAvg,minAvg,maxAvg,avgSpread,minSpread,maxSpread
TaxiAlgorithmP2PCollector,1,5000,10,50,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,3795.4560000000006,603.9385172548609,2987.22,5080.44,19042.6,8073.0,34555.0
TaxiAlgorithmP2PCollector,1,5000,10,50,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.09899999999999999,0.007000000000000002,0.09,0.11,47.2,11.0,93.0
TaxiAlgorithmP2PCollector,1,5000,10,50,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,5000,20,50,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,135.912,22.07869507013492,113.07,178.59,175.67000000000002,111.44,253.78
TaxiAlgorithmP2PCollector,1,5000,20,50,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,17.131999999999998,4.015599083573957,10.62,25.48,92.646,52.64,127.96999999999998
TaxiAlgorithmP2PCollector,1,5000,20,50,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,1898.054,244.47839659978138,1459.16,2381.42,6017.9,3895.0,8202.0
TaxiAlgorithmP2PCollector,1,5000,20,50,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.33799999999999997,0.017204650534085247,0.31,0.36,72.1,28.0,97.0
TaxiAlgorithmP2PCollector,1,5000,20,50,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,5000,20,100,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,443.287,45.849022465042815,344.63,500.24,858.4770000000001,432.73,1414.6599999999999
TaxiAlgorithmP2PCollector,1,5000,20,100,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,105.003,13.577756847137891,81.45,123.8,560.9730000000001,324.71,856.42
TaxiAlgorithmP2PCollector,1,5000,20,100,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,8522.702000000001,1313.5693943054553,6783.46,11025.77,38539.7,20536.0,63767.0
TaxiAlgorithmP2PCollector,1,5000,20,100,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.425,0.020124611797498103,0.38,0.45,176.9,152.0,195.0
TaxiAlgorithmP2PCollector,1,5000,20,100,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,10000,5,25,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,100.855,8.19766216673998,83.86,110.93,30.679000000000002,17.830000000000013,51.219999999999985
TaxiAlgorithmP2PCollector,1,10000,5,25,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,10.780999999999997,1.803488009386256,8.41,15.28,46.205,20.77,170.82
TaxiAlgorithmP2PCollector,1,10000,5,25,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,1116.66,158.70504188588336,892.72,1532.76,2920.3,1525.0,10524.0
TaxiAlgorithmP2PCollector,1,10000,5,25,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.020999999999999998,0.005385164807134504,0.01,0.03,3.8,0.0,38.0
TaxiAlgorithmP2PCollector,1,10000,5,25,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,10000,10,25,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,49.839999999999996,7.441653042167444,40.38,65.08,62.673000000000016,45.49000000000001,91.19
TaxiAlgorithmP2PCollector,1,10000,10,25,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,5.984,0.7350537395320154,4.82,7.3,13.016,8.9,19.04
TaxiAlgorithmP2PCollector,1,10000,10,25,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,825.632,79.36963610852705,684.2,972.08,1219.9,879.0,1625.0
TaxiAlgorithmP2PCollector,1,10000,10,25,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.007000000000000001,0.009,0.0,0.03,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,10000,10,25,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,10000,10,50,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,166.36399999999998,7.057542348438297,157.62,178.09,108.886,12.049999999999983,269.38
TaxiAlgorithmP2PCollector,1,10000,10,50,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,26.039000000000005,6.310891299967066,19.36,40.99,113.34099999999998,70.99,203.56
TaxiAlgorithmP2PCollector,1,10000,10,50,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,2476.276,414.4654393118924,2041.82,3435.5,8235.0,4783.0,20175.0
TaxiAlgorithmP2PCollector,1,10000,10,50,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.087,0.01004987562112089,0.08,0.11,21.8,0.0,75.0
TaxiAlgorithmP2PCollector,1,10000,10,50,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,10000,20,50,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,106.829,7.436073493450691,96.31,124.6,85.51899999999999,48.76000000000002,121.17999999999999
TaxiAlgorithmP2PCollector,1,10000,20,50,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,9.188,0.930470848549271,7.55,10.8,35.339000000000006,18.57,62.300000000000004
TaxiAlgorithmP2PCollector,1,10000,20,50,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,1457.0439999999999,85.17881370387826,1354.12,1634.3,3018.1,1939.0,4201.0
TaxiAlgorithmP2PCollector,1,10000,20,50,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.213,0.03769615364994153,0.11,0.24,24.9,0.0,32.0
TaxiAlgorithmP2PCollector,1,10000,20,50,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,10000,20,100,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,352.99100000000004,43.2877249228924,294.48,429.5,397.8589999999999,95.20999999999998,729.52
TaxiAlgorithmP2PCollector,1,10000,20,100,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,70.404,14.862263757584172,51.9,107.51,332.716,172.97,527.65
TaxiAlgorithmP2PCollector,1,10000,20,100,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,6091.806,1143.5605253347985,4828.15,9091.61,20487.8,12109.0,30800.0
TaxiAlgorithmP2PCollector,1,10000,20,100,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.37699999999999995,0.03163858403911275,0.31,0.42,146.8,117.0,177.0
TaxiAlgorithmP2PCollector,1,10000,20,100,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,20000,5,25,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,102.091,8.453643534003549,89.03,117.9,41.086,16.230000000000004,60.519999999999996
TaxiAlgorithmP2PCollector,1,20000,5,25,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,12.092000000000002,3.202573340299953,7.29,19.41,29.801,15.63,68.34
TaxiAlgorithmP2PCollector,1,20000,5,25,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,1181.9360000000001,213.27479528533132,840.32,1637.12,2060.4,1032.0,4203.0
TaxiAlgorithmP2PCollector,1,20000,5,25,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.019000000000000003,0.009433981132056605,0.01,0.04,3.3,0.0,32.0
TaxiAlgorithmP2PCollector,1,20000,5,25,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,20000,10,25,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,50.56400000000001,3.2683763553177285,43.78,55.22,73.935,45.260000000000005,95.09
TaxiAlgorithmP2PCollector,1,20000,10,25,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,7.081,0.5876810359370124,6.04,7.8,13.846,11.07,15.870000000000001
TaxiAlgorithmP2PCollector,1,20000,10,25,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,891.9639999999999,61.56023508727044,785.52,971.72,1249.0,864.0,1642.0
TaxiAlgorithmP2PCollector,1,20000,10,25,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.003,0.0045825756949558405,0.0,0.01,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,20000,10,25,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,20000,10,50,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,161.642,7.522580408343939,145.07,172.49,43.811,29.879999999999995,59.91999999999999
TaxiAlgorithmP2PCollector,1,20000,10,50,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,25.448,2.2720114436331524,21.74,29.0,89.357,66.24,104.36000000000001
TaxiAlgorithmP2PCollector,1,20000,10,50,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,2397.1299999999997,171.21459452978885,2109.38,2664.02,5795.3,5094.0,6700.0
TaxiAlgorithmP2PCollector,1,20000,10,50,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.08299999999999999,0.007810249675906651,0.07,0.09,10.8,0.0,34.0
TaxiAlgorithmP2PCollector,1,20000,10,50,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,20000,20,50,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,95.019,5.103164606398659,86.79,105.22,67.74600000000001,53.68,87.99
TaxiAlgorithmP2PCollector,1,20000,20,50,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,10.882000000000001,1.2698724345382097,9.16,13.1,25.630000000000003,18.75,34.36
TaxiAlgorithmP2PCollector,1,20000,20,50,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,1563.852,93.93503082450127,1394.54,1686.5,2686.3,2188.0,3655.0
TaxiAlgorithmP2PCollector,1,20000,20,50,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.10400000000000001,0.038,0.03,0.18,13.7,0.0,37.0
TaxiAlgorithmP2PCollector,1,20000,20,50,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,20000,20,100,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,293.30499999999995,12.861787006477755,267.7,314.39,120.37899999999999,52.71999999999997,162.45
TaxiAlgorithmP2PCollector,1,20000,20,100,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,62.205000000000005,6.255143883237216,51.2,73.85,199.045,162.48,250.94
TaxiAlgorithmP2PCollector,1,20000,20,100,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,5453.639999999999,391.94604863424763,4758.84,6163.1,12878.8,11020.0,15457.0
TaxiAlgorithmP2PCollector,1,20000,20,100,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.315,0.01284523257866514,0.29,0.33,103.2,86.0,127.0
TaxiAlgorithmP2PCollector,1,20000,20,100,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,2,1000,5,25,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,61.85000000000001,34.843245543433525,12.83,120.28,72.30300000000001,22.36,113.65
TaxiAlgorithmP2PCollector,2,1000,5,25,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,35.233000000000004,29.05507014274789,0.0,92.1,91.18900000000001,0.0,228.58
TaxiAlgorithmP2PCollector,2,1000,5,25,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,7054.8240000000005,2116.4551412359297,3569.92,10160.72,14926.8,8048.0,18703.0
TaxiAlgorithmP2PCollector,2,1000,5,25,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.031999999999999994,0.004000000000000001,0.03,0.04,8.0,0.0,42.0
TaxiAlgorithmP2PCollector,2,1000,5,25,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,2,1000,10,25,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,68.00899999999999,26.064538917847752,22.71,115.41,147.72400000000002,43.26,266.45
TaxiAlgorithmP2PCollector,2,1000,10,25,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,20.024,10.691063745016208,0.0,32.59,76.031,0.0,138.11999999999998
TaxiAlgorithmP2PCollector,2,1000,10,25,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,5262.388000000001,2062.8895706789544,3343.56,9234.92,14967.5,8275.0,18346.0
TaxiAlgorithmP2PCollector,2,1000,10,25,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.10400000000000001,0.004898979485566354,0.1,0.11,33.7,2.0,50.0
TaxiAlgorithmP2PCollector,2,1000,10,25,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,2,1000,10,50,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,219.76799999999997,57.947731068610445,125.08,306.47,371.457,193.26999999999998,700.9
TaxiAlgorithmP2PCollector,2,1000,10,50,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,92.932,22.354151202852684,63.64,141.09,317.062,202.52,493.37
TaxiAlgorithmP2PCollector,2,1000,10,50,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,10302.931999999999,2112.243920198612,6725.3,12889.28,30851.3,21592.0,37013.0
TaxiAlgorithmP2PCollector,2,1000,10,50,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.11199999999999999,0.003999999999999998,0.11,0.12,86.9,56.0,104.0
TaxiAlgorithmP2PCollector,2,1000,10,50,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,2,1000,20,50,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,175.123,26.117323771780292,117.14,207.75,413.70799999999997,263.98,755.62
TaxiAlgorithmP2PCollector,2,1000,20,50,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,63.26800000000001,14.472056384633113,35.34,81.34,248.52799999999996,139.64999999999998,466.95
TaxiAlgorithmP2PCollector,2,1000,20,50,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,6398.089999999999,1626.3660624164536,3913.6,8785.24,24997.7,12002.0,33890.0
TaxiAlgorithmP2PCollector,2,1000,20,50,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.43000000000000005,0.006324555320336764,0.42,0.44,161.7,116.0,185.0
TaxiAlgorithmP2PCollector,2,1000,20,50,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,2,1000,20,100,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,461.31100000000004,115.73235558390748,329.88,646.33,1319.727,975.01,1538.37
TaxiAlgorithmP2PCollector,2,1000,20,100,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,181.908,28.914130732221572,133.26,235.06,815.413,514.46,1149.6
TaxiAlgorithmP2PCollector,2,1000,20,100,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,20048.375999999997,3527.4212587815477,15763.72,26901.02,69338.0,58271.0,77399.0
TaxiAlgorithmP2PCollector,2,1000,20,100,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.454,0.004898979485566361,0.45,0.46,184.4,177.0,197.0
TaxiAlgorithmP2PCollector,2,1000,20,100,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,2,5000,5,25,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,106.553,9.872394896882925,82.74,124.28,71.797,14.659999999999997,140.35
TaxiAlgorithmP2PCollector,2,5000,5,25,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,14.878,3.1467182905369846,8.78,19.24,50.343,30.35,68.88000000000001
TaxiAlgorithmP2PCollector,2,5000,5,25,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,1395.6999999999998,299.23834473542985,946.72,2101.2,3994.9,2045.0,10073.0
TaxiAlgorithmP2PCollector,2,5000,5,25,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.028999999999999998,0.005385164807134504,0.02,0.04,8.5,0.0,55.0
TaxiAlgorithmP2PCollector,2,5000,5,25,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,2,5000,10,25,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,73.43900000000001,10.653217776803402,49.24,93.3,70.975,22.25,117.93
TaxiAlgorithmP2PCollector,2,5000,10,25,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,10.474,7.821627963538027,4.65,30.41,47.43600000000001,14.700000000000001,181.49
TaxiAlgorithmP2PCollector,2,5000,10,25,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,1117.648,561.1330978796384,688.32,2636.2,3064.4,945.0,11009.0
TaxiAlgorithmP2PCollector,2,5000,10,25,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.06000000000000001,0.02683281572999747,0.01,0.11,11.5,0.0,57.0
TaxiAlgorithmP2PCollector,2,5000,10,25,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,2,5000,10,50,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,213.75699999999998,28.750315146098828,173.59,266.63,249.05299999999994,53.31999999999999,541.17
TaxiAlgorithmP2PCollector,2,5000,10,50,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,38.632999999999996,7.099909929006142,28.44,52.29,230.77000000000004,122.24,584.93
TaxiAlgorithmP2PCollector,2,5000,10,50,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,3311.6299999999997,456.6222559840902,2718.18,4207.78,15239.7,8402.0,35085.0
TaxiAlgorithmP2PCollector,2,5000,10,50,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.09499999999999999,0.006708203932499371,0.08,0.1,34.3,0.0,86.0
TaxiAlgorithmP2PCollector,2,5000,10,50,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,2,5000,20,50,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,133.95,7.884529155250808,121.52,144.52,189.79500000000002,122.97,344.86
TaxiAlgorithmP2PCollector,2,5000,20,50,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,16.072,1.6083643865741375,12.95,18.19,106.77799999999999,63.38,197.98000000000002
TaxiAlgorithmP2PCollector,2,5000,20,50,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,1861.664,112.34222849845912,1720.28,2037.96,7002.0,4691.0,12232.0
TaxiAlgorithmP2PCollector,2,5000,20,50,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.32999999999999996,0.0282842712474619,0.3,0.38,84.0,41.0,164.0
TaxiAlgorithmP2PCollector,2,5000,20,50,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,2,5000,20,100,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,443.009,55.217358765156455,384.44,579.22,796.3660000000001,498.26,1339.88
TaxiAlgorithmP2PCollector,2,5000,20,100,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,102.84299999999999,11.976799280275175,85.33,123.57,544.369,397.48,1059.99
TaxiAlgorithmP2PCollector,2,5000,20,100,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,8351.435999999998,967.2114686272075,6995.07,10325.63,39013.1,24459.0,62621.0
TaxiAlgorithmP2PCollector,2,5000,20,100,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.42300000000000004,0.017916472867168916,0.39,0.45,178.9,159.0,205.0
TaxiAlgorithmP2PCollector,2,5000,20,100,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,2,10000,5,25,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,101.288,8.738452723451676,87.87,115.11,28.553999999999995,8.349999999999994,43.7
TaxiAlgorithmP2PCollector,2,10000,5,25,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,10.233999999999998,2.245739076562547,7.3,13.87,26.969,19.5,42.800000000000004
TaxiAlgorithmP2PCollector,2,10000,5,25,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,1068.352,159.714565196791,841.48,1338.04,1818.9,1438.0,2413.0
TaxiAlgorithmP2PCollector,2,10000,5,25,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.017000000000000005,0.0078102496759066544,0.01,0.03,4.0,0.0,40.0
TaxiAlgorithmP2PCollector,2,10000,5,25,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,2,10000,10,25,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,52.25699999999999,8.02543836808931,40.93,70.58,66.194,37.84,103.87
TaxiAlgorithmP2PCollector,2,10000,10,25,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,6.5840000000000005,0.8746908025125223,5.35,8.16,16.735000000000003,12.079999999999998,33.66
TaxiAlgorithmP2PCollector,2,10000,10,25,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,861.3520000000001,67.63720112482478,736.72,958.8,1412.6,1119.0,2183.0
TaxiAlgorithmP2PCollector,2,10000,10,25,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.009999999999999998,0.008944271909999158,0.0,0.03,0.1,0.0,1.0
TaxiAlgorithmP2PCollector,2,10000,10,25,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,2,10000,10,50,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,178.31300000000002,14.572687500938182,155.02,203.84,85.92800000000001,39.06999999999999,146.09000000000003
TaxiAlgorithmP2PCollector,2,10000,10,50,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,27.75,5.1791640252071565,21.71,40.55,129.38899999999998,64.25,306.93
TaxiAlgorithmP2PCollector,2,10000,10,50,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,2527.352,326.47487146180174,2205.28,3291.54,8095.2,4031.0,18392.0
TaxiAlgorithmP2PCollector,2,10000,10,50,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.088,0.010770329614269008,0.07,0.11,21.5,0.0,58.0
TaxiAlgorithmP2PCollector,2,10000,10,50,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,2,10000,20,50,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,105.38399999999999,5.954366800928542,96.6,112.83,71.67999999999999,40.92,104.71999999999998
TaxiAlgorithmP2PCollector,2,10000,20,50,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,9.871,0.7512050319320284,8.76,11.09,35.823,25.41,54.95
TaxiAlgorithmP2PCollector,2,10000,20,50,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,1497.538,73.57933919246621,1419.04,1652.1,3133.7,1706.0,4835.0
TaxiAlgorithmP2PCollector,2,10000,20,50,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.188,0.016,0.16,0.21,22.4,1.0,45.0
TaxiAlgorithmP2PCollector,2,10000,20,50,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,2,10000,20,100,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,349.334,45.50366517106067,285.73,425.71,345.661,176.52999999999997,717.5400000000001
TaxiAlgorithmP2PCollector,2,10000,20,100,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,68.708,8.94716357288722,61.13,89.81,280.49800000000005,204.98000000000002,393.99
TaxiAlgorithmP2PCollector,2,10000,20,100,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,5898.942,529.3187668277028,5411.75,7116.25,18591.8,13209.0,33750.0
TaxiAlgorithmP2PCollector,2,10000,20,100,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.365,0.02801785145224379,0.33,0.42,149.5,118.0,182.0
TaxiAlgorithmP2PCollector,2,10000,20,100,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,2,20000,5,25,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,101.381,9.689697054087913,87.67,114.89,34.74,10.63000000000001,60.3
TaxiAlgorithmP2PCollector,2,20000,5,25,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,11.177,1.775517107774521,7.92,14.88,31.415,22.03,53.53
TaxiAlgorithmP2PCollector,2,20000,5,25,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,1124.2400000000002,138.04869285871558,876.2,1375.28,1955.1,1578.0,2766.0
TaxiAlgorithmP2PCollector,2,20000,5,25,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.022,0.0074833147735478825,0.01,0.04,10.5,0.0,52.0
TaxiAlgorithmP2PCollector,2,20000,5,25,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,2,20000,10,25,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,49.727,4.4694497424179636,41.08,54.98,70.16499999999999,40.410000000000004,98.93
TaxiAlgorithmP2PCollector,2,20000,10,25,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,6.955,0.6771890430300834,5.84,8.4,13.952000000000002,10.23,17.2
TaxiAlgorithmP2PCollector,2,20000,10,25,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,884.548,73.83798274600952,738.2,958.52,1287.8,955.0,1605.0
TaxiAlgorithmP2PCollector,2,20000,10,25,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.001,0.003,0.0,0.01,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,2,20000,10,25,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,2,20000,10,50,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,164.87000000000006,6.6156979979439825,156.44,177.16,51.05900000000001,36.59,72.72
