algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,waitingAvgMean,waitingAvgStd,waitingCountMean,waitingSumMean,travelAvgMean,travelAvgStd,travelCountMean,travelSumMean,distanceAvgMean,distanceAvgStd,distanceCountMean,distanceSumMean,calculationAvgMean,calculationAvgStd,calculationCountMean,calculationSumMean,communicationAvgMean,communicationAvgStd,communicationCountMean,communicationSumMean,simulationAvgMean,simulationAvgStd,simulationCountMean,simulationSumMean,servedClients,servedRatio,totalTaxiDistanceKm,communicationTotalMs,kmPerServedClient,calculationMsPerServedClient,communicationMsPerServedClient,centralWaitingAvgMean,centralWaitingAvgStd,centralTravelAvgMean,centralDistanceAvgMean,centralCalculationAvgMean,centralCalculationSumMean,centralServedClients,centralServedRatio,centralKmPerServedClient,centralCalculationMsPerServedClient,waitingDeltaPct,travelDeltaPct,distanceDeltaPct,kmPerServedClientDeltaPct,calculationMsPerServedClientDeltaPct,pickupGapPoints,currentPass0,extendedPass0,currentPass5,extendedPass5,currentPass10,extendedPass10,currentPass15,extendedPass15,pickupPct
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,4.162025,0.04671866233630656,638.0,2655.37,10.735823333333334,0.1399984973905257,638.0,6849.455,95.5755884,1.7923775605879322,39.0,3727.4479485,0.005200000000000001,0.0004216370213557839,87097.1,441.3,0.2955,0.2499160970316949,87097.1,25750.1,0.013799999999999998,0.0011352924243950935,87097.1,1200.6,638.0,1.0,3727.4479476,25.7501,5.842394902194357,0.691692789968652,0.040360658307210036,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,26.525445283596262,8.845056809349039,19.718435647134935,19.718435647134935,91.28738621586474,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,greedy,1,4,1,1,2000,True,random,random,4.230673333333334,0.0638425576934345,638.0,2699.17,10.804493333333333,0.1504052088998167,638.0,6893.266666666667,96.8367556,1.5098406645973665,39.0,3776.6334708000004,0.005200000000000001,0.0006324555320336754,87096.5,452.9,0.1938,0.016178174598307848,87096.5,16880.1,0.013900000000000001,0.0012866839377079192,87096.5,1193.9,638.0,1.0,3776.6334684000003,16.8801,5.919488194984327,0.7098746081504702,0.02645783699059561,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,28.612352724800203,9.541267041114953,21.29817966755969,21.29817966755969,96.31556133506717,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,nearest,0,4,0,1,2000,False,none,none,4.223541666666667,0.04648514912857858,638.0,2694.62,10.796886666666667,0.13781836180949125,638.0,6888.413333333333,87.3833624,1.1039302352179117,39.0,3407.9511289,0.005,0.00047140452079103164,87121.1,435.2,0.1911,0.02030571895359094,87121.1,16647.2,0.0131,0.0007378647873726219,87121.1,1141.4,638.0,1.0,3407.9511336,16.6472,5.341616196865203,0.6821316614420063,0.026092789968652035,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,28.395550254701106,9.464146913505145,9.456814477897257,9.456814477897257,88.64325964456003,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,nearest,0,4,0,1,2000,True,past-avg,past-avg,4.138473333333334,0.0838833262320533,638.0,2640.346666666667,10.712338333333333,0.16744913011397158,638.0,6834.471666666667,90.8070744,1.7252585942408216,39.0,3541.4759114,0.0054,0.0005163977794943222,87143.6,449.0,0.22349999999999998,0.017633616884928753,87143.6,19471.4,0.0139,0.0017288403306519918,87143.6,1211.9,638.0,1.0,3541.4759016000003,19.471400000000003,5.55090266708464,0.7037617554858934,0.030519435736677113,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,25.809475266075754,8.606954329473936,13.745372378591547,13.745372378591547,94.62505418292153,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,4.198736666666667,0.03671711495834324,638.0,2678.795,10.772351666666667,0.13450476412004023,638.0,6872.761666666667,89.4735229,1.243302736337239,39.0,3489.4673997,0.0054,0.00107496769977314,87130.9,459.8,0.3853,0.36522688534358716,87130.9,33565.4,0.013900000000000001,0.0014491376746189452,87130.9,1224.0,638.0,1.0,3489.4673931,33.565400000000004,5.469384628683385,0.7206896551724138,0.05261034482758621,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,27.64147893839244,9.215399017242198,12.074959440439127,12.074959440439104,99.30645860424794,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,4.1538916666666665,0.04956109040465877,638.0,2650.1816666666664,10.727635000000001,0.14561939703627974,638.0,6844.231666666667,95.59279289999999,1.619116174252101,39.0,3728.1189241,0.0055,0.0009718253158075502,87095.7,479.9,0.238,0.028142494558940568,87095.7,20734.7,0.013500000000000002,0.0011785113019775792,87095.7,1182.6,638.0,1.0,3728.1189231,20.7347,5.843446587931035,0.7521943573667711,0.032499529780564265,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,26.278192174439074,8.762039459010085,19.73998608549028,19.7399860854903,108.01907238838315,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,nearest,0,4,0,1,2000,True,random,random,4.233993333333333,0.06286167216325439,638.0,2701.2883333333334,10.807813333333334,0.15037093185901376,638.0,6895.385,96.9118422,1.4852219477616284,39.0,3779.5618558,0.0054,0.0005163977794943221,87104.0,462.8,0.2842,0.2671024772130227,87104.0,24758.3,0.0134,0.0006992058987801009,87104.0,1160.0,638.0,1.0,3779.5618458,24.7583,5.924078128213166,0.7253918495297806,0.038806112852664575,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,28.713280633292214,9.57492683388419,21.392233499092896,21.392233499092896,100.60684872128304,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,nearest,0,4,1,1,2000,False,none,none,4.2191616666666665,0.05210988511351017,638.0,2691.826666666667,10.792515,0.13910529040227537,638.0,6885.623333333334,87.3491665,1.114238546474605,39.0,3406.6174856,0.005200000000000001,0.0007888106377466154,87160.1,452.7,0.333,0.3020816666620689,87160.1,29050.5,0.013600000000000001,0.0006992058987801013,87160.1,1186.5,638.0,1.0,3406.6174935,29.0505,5.339525851880877,0.7095611285266458,0.04553369905956113,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,28.262398375425455,9.41982480686172,9.413980531257948,9.413980531257948,96.22886866059817,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,nearest,0,4,1,1,2000,True,past-avg,past-avg,4.150083333333333,0.07112776931621868,638.0,2647.755,10.723956666666666,0.1624019866234992,638.0,6841.883333333333,90.8934324,1.7163507350859386,39.0,3544.8438691,0.0058000000000000005,0.0022010098692292236,87083.7,507.9,0.2355,0.02765762904596929,87083.7,20517.4,0.0149,0.0026853512081497105,87083.7,1294.6,638.0,1.0,3544.8438635999996,20.517400000000002,5.556181604388715,0.7960815047021944,0.032158934169278994,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,26.162418946073473,8.724746706679909,13.853544819260645,13.853544819260666,120.15604681404422,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,4.192225,0.05657998394603279,638.0,2674.6400000000003,10.76582,0.15134142044797236,638.0,6868.593333333333,89.2526212,1.197128754180119,39.0,3480.8522259000006,0.0055,0.0005270462766947299,87129.2,472.1,0.3222,0.19972914993393764,87129.2,28085.0,0.014499999999999999,0.0019578900207451217,87129.2,1268.4,638.0,1.0,3480.8522267999997,28.085,5.45588123322884,0.7399686520376176,0.04402037617554859,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,27.443524451204482,9.149177768315187,11.798256922583693,11.798256922583716,104.6380580840919,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,4.162025,0.04671866233630656,638.0,2655.37,10.735823333333334,0.1399984973905257,638.0,6849.455,95.5755884,1.7923775605879322,39.0,3727.4479485,0.005200000000000001,0.0006324555320336759,87097.1,447.8,0.23359999999999997,0.03455494819044653,87097.1,20349.7,0.013999999999999999,0.0010540925533894599,87097.1,1219.4,638.0,1.0,3727.4479476,20.349700000000002,5.842394902194357,0.7018808777429467,0.031896081504702196,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,26.525445283596262,8.845056809349039,19.718435647134935,19.718435647134935,94.1048981361075,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,nearest,0,4,1,1,2000,True,random,random,4.230673333333334,0.0638425576934345,638.0,2699.17,10.804493333333333,0.1504052088998167,638.0,6893.266666666667,96.8367556,1.5098406645973665,39.0,3776.6334708000004,0.0053,0.0008232726023485646,87096.5,474.6,0.20339999999999997,0.020876355578074976,87096.5,17706.9,0.013800000000000002,0.000918936583472681,87096.5,1202.0,638.0,1.0,3776.6334684000003,17.7069,5.919488194984327,0.7438871473354232,0.027753761755485894,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,28.612352724800203,9.541267041114953,21.29817966755969,21.29817966755969,105.72171651495448,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,nearest,1,4,0,1,2000,False,none,none,4.223541666666667,0.04648514912857857,638.0,2694.62,10.796886666666667,0.13781836180949122,638.0,6888.413333333333,87.3833624,1.103930235217911,39.0,3407.9511289,0.0055,0.0005270462766947298,87121.1,485.4,0.21960000000000002,0.10953457089988633,87121.1,19140.5,0.014299999999999998,0.0014944341180973266,87121.1,1249.8,638.0,1.0,3407.9511336,19.1405,5.341616196865203,0.7608150470219435,0.030000783699059556,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,28.395550254701106,9.464146913505145,9.456814477897257,9.456814477897257,110.40312093628084,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,nearest,1,4,0,1,2000,True,past-avg,past-avg,4.138473333333334,0.08388332623205332,638.0,2640.346666666667,10.712338333333333,0.1674491301139713,638.0,6834.471666666667,90.8070744,1.7252585942408214,39.0,3541.4759114,0.0055,0.0005270462766947298,87143.6,460.0,0.24,0.02369247419188915,87143.6,20901.3,0.013000000000000001,0.0006666666666666666,87143.6,1150.5,638.0,1.0,3541.4759016000003,20.9013,5.55090266708464,0.7210031347962382,0.03276065830721003,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,25.809475266075754,8.606954329473936,13.745372378591547,13.745372378591547,99.39315127871693,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,4.198736666666667,0.036717114958343296,638.0,2678.795,10.772351666666667,0.13450476412004023,638.0,6872.761666666667,89.4735229,1.2433027363372404,39.0,3489.4673997,0.0053,0.00048304589153964786,87130.9,450.9,0.2202,0.021059703490579142,87130.9,19184.2,0.0137,0.0008232726023485643,87130.9,1204.2,638.0,1.0,3489.4673931,19.1842,5.469384628683385,0.7067398119122257,0.0300692789968652,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,27.64147893839244,9.215399017242198,12.074959440439127,12.074959440439104,95.4486345903771,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,4.1538916666666665,0.04956109040465877,638.0,2650.1816666666664,10.727635000000001,0.14561939703627974,638.0,6844.231666666667,95.59279289999999,1.619116174252101,39.0,3728.1189241,0.006,0.002309401076758503,87095.7,515.5,0.2178,0.024123755005296243,87095.7,18977.0,0.014100000000000001,0.0022335820757001276,87095.7,1231.4,638.0,1.0,3728.1189231,18.977,5.843446587931035,0.8079937304075235,0.02974451410658307,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,26.278192174439074,8.762039459010085,19.73998608549028,19.7399860854903,123.4503684438665,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,nearest,1,4,0,1,2000,True,random,random,4.233993333333333,0.06286167216325442,638.0,2701.2883333333334,10.807813333333334,0.1503709318590138,638.0,6895.385,96.9118422,1.4852219477616282,39.0,3779.5618558,0.0058000000000000005,0.0007888106377466155,87104.0,509.1,0.28490000000000004,0.22479247219503493,87104.0,24827.0,0.016300000000000002,0.0033681514877517676,87104.0,1424.7,638.0,1.0,3779.5618458,24.827,5.924078128213166,0.7979623824451411,0.03891379310344827,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,28.713280633292214,9.57492683388419,21.392233499092896,21.392233499092896,120.67620286085825,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,nearest,1,4,1,1,2000,False,none,none,4.2191616666666665,0.052109885113510244,638.0,2691.826666666667,10.792515,0.13910529040227548,638.0,6885.623333333334,87.3491665,1.114238546474605,39.0,3406.6174856,0.005,0.00047140452079103153,87160.1,423.0,0.1805,0.02030462454165991,87160.1,15727.4,0.0129,0.0011005049346146114,87160.1,1132.7,638.0,1.0,3406.6174935,15.7274,5.339525851880877,0.6630094043887147,0.024651097178683388,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,28.262398375425455,9.41982480686172,9.413980531257948,9.413980531257948,83.35500650195056,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,nearest,1,4,1,1,2000,True,past-avg,past-avg,4.150083333333333,0.07112776931621885,638.0,2647.755,10.723956666666666,0.16240198662349925,638.0,6841.883333333333,90.8934324,1.716350735085938,39.0,3544.8438691,0.0053,0.0004830458915396478,87083.7,456.1,0.23700000000000002,0.03619699189466194,87083.7,20625.1,0.0153,0.00279085809185793,87083.7,1332.4,638.0,1.0,3544.8438635999996,20.6251,5.556181604388715,0.7148902821316614,0.03232774294670847,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,26.162418946073473,8.724746706679909,13.853544819260645,13.853544819260666,97.70264412657129,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,4.192225,0.05657998394603279,638.0,2674.6400000000003,10.76582,0.15134142044797236,638.0,6868.593333333333,89.2526212,1.197128754180119,39.0,3480.8522259000006,0.0057,0.0006749485577105531,87129.2,468.7,0.30419999999999997,0.2968949683342953,87129.2,26507.0,0.014299999999999998,0.0023118054512532935,87129.2,1254.6,638.0,1.0,3480.8522267999997,26.507,5.45588123322884,0.7346394984326019,0.04154702194357367,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,27.443524451204482,9.149177768315187,11.798256922583693,11.798256922583716,103.16428261811876,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,4.162025,0.04671866233630656,638.0,2655.37,10.735823333333334,0.1399984973905257,638.0,6849.455,95.5755884,1.7923775605879322,39.0,3727.4479485,0.0054,0.0005163977794943223,87097.1,458.8,0.21749999999999997,0.021454085340041357,87097.1,18951.4,0.013800000000000002,0.0006324555320336761,87097.1,1212.9,638.0,1.0,3727.4479476,18.951400000000003,5.842394902194357,0.7191222570532915,0.02970438871473354,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,26.525445283596262,8.845056809349039,19.718435647134935,19.718435647134935,98.87299523190288,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,3000,nearest,1,4,1,1,2000,True,random,random,4.230673333333334,0.06384255769343447,638.0,2699.17,10.804493333333333,0.1504052088998168,638.0,6893.266666666667,96.8367556,1.509840664597365,39.0,3776.6334708000004,0.0053,0.0006749485577105527,87096.5,462.4,0.2531,0.1556716273299523,87096.5,22050.1,0.0137,0.0013374935098492584,87096.5,1198.6,638.0,1.0,3776.6334684000003,22.050099999999997,5.919488194984327,0.7247648902821316,0.03456128526645768,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,28.612352724800203,9.541267041114953,21.29817966755969,21.29817966755969,100.43346337234502,0.0,False,False,False,False,False,False,False,False,100.0
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,15,1000,greedy,0,4,0,1,2000,False,none,none,22.087681666666665,1.2684984697443766,445.8,9838.883333333333,28.76218166666667,1.0980425531020375,638.0,18350.273333333334,35.5205077,1.4692812903182009,39.0,1385.2998008,0.029100000000000004,0.0011972189997378649,89632.9,2600.7,0.047799999999999995,0.0035213633723318017,89632.9,4304.9,0.0372,0.0013165611772087682,89632.9,3332.1,445.8,0.6987460815047022,1385.2998003,4.3049,3.1069339140179237,5.840489984587161,0.00965758392371693,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,571.4649138718113,191.6051429189394,-55.506843468870436,-36.334795221467886,1515.1853533448673,30.12539184952978,False,False,False,False,False,False,False,False,69.87460815047022
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,15,1000,greedy,0,4,0,1,2000,True,past-avg,past-avg,1.9859183333333335,0.18340451841068905,636.9,1264.8799999999999,8.488975,0.2106015762151865,638.0,5415.965,103.6578354,2.2634082766339225,39.0,4042.6555818,0.01,0.0020548046676563255,86971.4,861.5,0.1061,0.020754919095642522,86971.4,9222.8,0.018,0.0018856180831641268,86971.4,1563.6,636.9,0.9982758620689655,4042.6555805999997,9.2228,6.347402831400519,1.3526043944704242,0.014481486624307174,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,-39.62813740382208,-13.934596589411363,29.842296598994356,30.066719233931316,274.0622469320029,0.17241379310345417,False,False,False,False,False,False,False,False,99.82758620689654
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,15,1000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,21.69667,1.3085492824800344,445.2,9658.113333333333,28.537276666666667,1.0107080860759254,638.0,18206.783333333333,35.9478745,1.3795915037015887,39.0,1401.9671021,0.0312,0.001229272594305719,89563.4,2791.2,0.0493,0.002710063549890379,89563.4,4407.7,0.039400000000000004,0.001577621275493233,89563.4,3533.6,445.2,0.6978056426332289,1401.9671055,4.4077,3.1489515347247816,6.274727807606263,0.00990181582330384,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,559.5781699824591,189.32494542111914,-54.97152178683806,-35.47379833494275,1635.2736633085374,30.219435736677113,False,False,False,False,False,False,False,False,69.78056426332289
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,15,1000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,2.0075633333333336,0.11743009499219761,636.7,1278.1383333333333,8.528713333333334,0.21053603981676966,638.0,5441.32,117.86782269999999,3.497683242700899,39.0,4596.8450855,0.0118,0.0021499353995462806,87041.4,1026.1,0.12179999999999999,0.01262977082575575,87041.4,10597.6,0.02,0.002211083193570266,87041.4,1745.9,636.7,0.9979623824451411,4596.8450852999995,10.5976,7.21973392532753,1.611682290839705,0.0166436827322703,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,-38.97013000041546,-13.53170982284675,47.641794133886364,47.94194261057623,345.7101437172656,0.20376175548588726,False,False,False,False,False,False,False,False,99.79623824451411
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,15,1000,greedy,0,4,0,1,2000,True,random,random,2.3125033333333334,0.0966797563934472,637.3,1473.77,8.767945000000001,0.16635365292831003,638.0,5593.948333333334,298.7695301,15.559797516943945,39.0,11652.011675,0.013000000000000001,0.001154700538379251,87019.7,1123.3,0.20459999999999998,0.3109262863695438,87019.7,17806.7,0.0218,0.001686548085423134,87019.7,1893.9,637.3,0.9989028213166143,11652.0116739,17.8067,18.28335521031794,1.7626113770667167,0.027948307962756335,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,-29.69996240536742,-11.106261532534411,274.2401314120666,274.6502454563694,387.44952690444956,0.10971786833856578,False,False,False,False,False,False,False,False,99.89028213166144
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,15,1000,greedy,0,4,1,1,2000,False,none,none,21.871368333333333,1.1750582411741277,445.6,9740.18,28.65811,1.0396430744120015,638.0,18283.871666666666,35.7699967,1.3993260960172584,39.0,1395.0298764000001,0.028999999999999998,0.0010540925533894588,89761.2,2592.7,0.0454,0.002756809750418042,89761.2,4075.3,0.0368,0.0009189365834726807,89761.2,3315.1,445.6,0.6984326018808777,1395.0298713,4.0753,3.13065048897682,5.822759971193111,0.009147825562901309,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,564.8889945006449,190.55001318003931,-55.194332363355045,-35.84881108302482,1510.2821246732574,30.156739811912225,False,False,False,False,False,False,False,False,69.84326018808777
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,15,1000,greedy,0,4,1,1,2000,True,past-avg,past-avg,1.9906099999999998,0.19053340723244547,636.6,1267.1816666666666,8.51657,0.21397627649165837,638.0,5433.57,103.6027278,2.3981096937018678,39.0,4040.5063846999997,0.0108,0.0018135294011647257,87083.8,940.1,0.10900000000000001,0.014220486005134361,87083.8,9496.8,0.0194,0.0018973665961010276,87083.8,1691.8,636.6,0.9978056426332289,4040.5063842,9.496799999999999,6.346896819501493,1.4770493027597407,0.014919170269758919,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,-39.48551086647015,-13.654824908246654,29.773268557684716,30.056350377668718,308.47744046845014,0.21943573667710936,False,False,False,False,False,False,False,False,99.78056426332289
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,15,1000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,21.63495,1.1572489171188873,449.8,9726.605,28.407646666666665,1.0321035047685647,638.0,18124.07833333333,36.3406209,1.1733779374117999,39.0,1417.284216,0.0306,0.000699205898780102,89616.9,2730.6,0.0531,0.0033149493041204855,89616.9,4760.9,0.0386,0.0008432740427115682,89616.9,3453.6,449.8,0.7050156739811912,1417.2842151,4.7608999999999995,3.1508222196548967,6.075650586501805,0.010583987349505972,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,557.7018836836254,188.01069272934953,-54.479565782159746,-35.43546551472583,1580.2189311608806,29.498432601880875,False,False,False,False,False,False,False,False,70.50156739811912
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,15,1000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,2.016706666666667,0.14665377830577034,636.9,1284.465,8.518851666666666,0.19922984267665061,638.0,5435.028333333334,117.5452584,3.614898874993731,39.0,4584.2650785,0.0108,0.0013165611772087667,87098.1,947.0,0.11850000000000001,0.01138468757195871,87098.1,10326.5,0.0196,0.0022211108331943574,87098.1,1705.1,636.9,0.9982758620689655,4584.2650776,10.3265,7.197793807799753,1.4868563999824547,0.016211459492135562,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,-38.69217291909655,-13.631692249460981,47.237748560763706,47.49236044567444,311.1895895920269,0.17241379310345417,False,False,False,False,False,False,False,False,99.82758620689654
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,15,1000,greedy,0,4,1,1,2000,True,random,random,2.3206533333333335,0.13235532255035085,637.3,1478.9483333333333,8.776856666666665,0.18395500593861744,638.0,5599.635,296.8049351,17.258331173722173,39.0,11575.3924668,0.0126,0.0011737877907772672,87039.8,1101.6,0.10569999999999999,0.009333928552448972,87039.8,9196.8,0.0223,0.0013374935098492589,87039.8,1937.2,637.3,0.9989028213166143,11575.392468900001,9.1968,18.163096598575187,1.7285591813150138,0.014431477994694835,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.880112967241379,0.3615987460815047,-29.452202630002944,-11.015910673128282,271.7792703907791,272.1859866871563,378.03240471563885,0.10971786833856578,False,False,False,False,False,False,False,False,99.89028213166144
