taxiCount,clientCount,taxiSeatCount,spawnScenario,worldSeed,effectAtModeratorFrom,effectAtModeratorTo,interaction,moderation,factor,factorFrom,factorTo,moderator,moderatorFrom,moderatorTo,outcome,effectScale,scope
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,7,384.81975880441405,193.49499613936896,-191.32476266504509,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,3000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,8,374.01753556390463,190.1077022946842,-183.90983326922043,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,3000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,9,385.10548449425653,192.04559961112207,-193.05988488313446,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,3000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,0,565.8027183467282,268.0024635290435,-297.8002548176847,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,3000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,1,579.8549604091528,273.4894442681473,-306.3655161410055,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,3000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,2,583.0028716368578,273.68285429161887,-309.3200173452389,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,3000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,3,555.5958561233972,265.66020237502653,-289.93565374837067,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,3000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,4,557.270074310785,261.1213237788835,-296.14875053190156,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,3000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,5,557.0679209689588,264.23933700980166,-292.82858395915713,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,3000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,6,554.6737783240667,263.52592516002795,-291.14785316403874,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,3000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,7,586.723590331043,271.74158460930494,-314.9820057217381,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,3000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,8,587.7581668884833,271.9315300247393,-315.826636863744,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,3000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,9,568.8632164254598,264.1215510072899,-304.7416654181699,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,3000,distance,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,0,0.0013813681069896333,0.03999124366380613,0.0386098755568165,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,1,1.3237517346781802,1.1500190548114242,-0.173732679866756,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,2,0.14385892802541989,0.9305268876550921,0.7866679596296722,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,3,-3.3344923844567997,0.3450849035753878,3.6795772880321875,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,4,0.9856571695621374,1.8750536379768201,0.8893964684146827,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,5,0.2551541777634947,-0.2350416187789417,-0.4901957965424364,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,6,-3.325879064992343,1.3755135479353253,4.701392612927668,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,7,-0.7812828567453911,-0.7325916720473002,0.04869118469809086,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,8,-0.9118345425657925,0.8079034161292187,1.7197379586950112,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,9,-0.29019028587904394,0.10000452238878577,0.3901948082678297,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,0,-2.685200333046056,-0.6323551238052949,2.052845209240761,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,1,-0.07571245152151462,0.5034762105248669,0.5791886620463815,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,2,-3.893205901108976,-0.3602425068096493,3.5329633942993266,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,3,-2.632181410400669,1.029002034492854,3.661183444893523,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,4,-0.02090587654824949,-0.632167839342912,-0.6112619627946625,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,5,1.3548399374420539,0.9872164752614987,-0.3676234621805552,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,6,-1.6933373629193893,0.40518126665136656,2.098518629570756,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,7,-2.6100956177889323,-0.13133850592013108,2.478757111868801,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,8,1.7208815966816893,0.47065286981646803,-1.2502287268652212,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,9,-0.27436557710389664,0.2024260467904826,0.47679162389437924,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,0,-1.1973824654347598,-0.526691527512646,0.6706909379221138,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,1,-0.38381915220817575,0.643720654328428,1.0275398065366037,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,2,0.05130314670733771,-0.8188491373955498,-0.8701522841028875,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,3,0.07394040052381978,0.19582085300180463,0.12188045247798485,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,4,-0.4439116364129636,0.37701516360735265,0.8209268000203163,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,5,-2.098368378184179,-0.7146616868651812,1.3837066913189977,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,6,-0.16111733350812063,0.0008010837060146159,0.16191841721413525,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,7,0.30822253826134904,0.48340509106727936,0.1751825528059303,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,8,-0.17143514330286713,0.047549247156397634,0.21898439045926477,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,9,-1.5952764265277142,0.2607458912768701,1.8560223178045843,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,0,-1.0140145107450316,-2.0842026880570907,-1.0701881773120592,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,1,-0.6944836731469728,-2.453038910196126,-1.758555237049153,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,2,-1.5545385024151814,2.2877035504595744,3.842242052874756,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,3,0.009098490098846668,-1.3896304987950692,-1.3987289888939158,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,4,-0.2703805912768309,-1.774794790403944,-1.5044141991271132,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,5,-0.30568954037277773,0.8948575620885801,1.2005471024613579,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,6,-0.3021251906801137,-4.3380952985825445,-4.035970107902431,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,7,-2.3385516130340234,0.46619897382746966,2.804750586861493,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,8,-2.0716073594231887,-0.07336183670029195,1.9982455227228968,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,9,0.5715776484899848,-1.5251524863020727,-2.0967301347920575,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,0,-0.6255641522830979,0.45070361295609374,1.0762677652391917,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,1,-2.423170842916944,0.5749032436713986,2.9980740865883426,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,2,-2.8888304633089668,0.6053349059016222,3.494165369210589,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,3,-1.711778385004481,0.7668404129648643,2.4786187979693453,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,4,-1.1799312230768355,0.33116423377947957,1.511095456856315,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,5,-3.1570563135061125,0.6349718489360612,3.7920281624421737,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,6,-1.753818904960558,0.8695070577195985,2.6233259626801564,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,7,-2.412983307420258,0.8345040380265178,3.2474873454467756,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,8,-2.2458154733294156,0.5508398122223035,2.796655285551719,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,9,-3.27008631647403,0.5907585457580522,3.8608448622320823,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,0,-8.212890119910742,-1.4726683716767996,6.740221748233942,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,1,-7.250871318202201,-0.6788332519778506,6.57203806622435,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,2,-8.11178796239702,-1.0410290942367895,7.070758868160231,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,3,-7.894732028136165,-1.4430223739097303,6.451709654226434,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,4,-8.470079774240059,-1.3473985996833027,7.122681174556757,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,5,-8.26837423814325,-1.425875105887131,6.842499132256119,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,6,-9.02014979019995,-1.5710164488285772,7.449133341371373,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,7,-6.6711255629677275,-0.8678541922440441,5.803271370723683,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,8,-7.990558154742933,-1.225408623353108,6.7651495313898256,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,9,-8.430885705852676,-1.1780247892508644,7.252860916601811,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,0,-4.590334451894085,-18.52489126595429,-13.934556814060207,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,1,-4.100366085472206,-17.989394427697626,-13.88902834222542,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,2,-4.266460929991633,-18.272985412892695,-14.00652448290106,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,3,-4.382850675095495,-18.123142973036177,-13.740292297940682,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,4,-4.657088470977843,-18.453574236649395,-13.796485765671552,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,5,-4.566865390146091,-18.347160023121745,-13.780294632975654,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,6,-4.5068933606230654,-18.330623710165504,-13.823730349542439,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,7,-4.96063201013307,-18.348780628855643,-13.388148618722573,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,8,-4.894718400572195,-18.889423562774677,-13.994705162202482,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,9,-4.675030136908376,-18.86314175027004,-14.188111613361663,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,0,-5.497986563528157,-24.912467410336838,-19.41448084680868,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,1,-5.309514536258031,-25.76927333872939,-20.45975880247136,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,2,-5.111660095052617,-24.277484001786643,-19.165823906734026,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,3,-5.209540083032005,-25.539778743340612,-20.33023866030861,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,4,-5.189299931752545,-26.01636890803858,-20.827068976286036,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,5,-4.854529718579537,-24.88922244787276,-20.034692729293226,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,6,-4.922023532531982,-24.273353241998997,-19.351329709467016,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,7,-5.139224455396096,-24.80367234564603,-19.664447890249935,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,8,-4.979683261798007,-24.729626582738273,-19.749943320940268,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,9,-5.038873882502381,-24.885901994132954,-19.84702811163057,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,0,0.0,0.0,0.0,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,BASELINE,1,-0.21159874608150941,0.0,0.21159874608150941,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,BASELINE,2,-0.015673981191210995,0.0,0.015673981191210995,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,BASELINE,3,-0.11755485893416573,0.0,0.11755485893416573,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,BASELINE,4,0.039184952978066345,0.0,-0.039184952978066345,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,BASELINE,5,0.02351097178681094,0.0,-0.02351097178681094,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,BASELINE,6,-0.0156739811912332,0.0,0.0156739811912332,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,BASELINE,7,0.06269592476488839,0.0,-0.06269592476488839,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,BASELINE,8,0.12539184952978788,-0.015673981191210995,-0.14106583072099887,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,BASELINE,9,-0.03918495297805524,0.0,0.03918495297805524,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,RUSH_HOUR,0,0.2429467084639425,0.031347962382444194,-0.2115987460814983,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,RUSH_HOUR,1,-0.023510971786833146,-0.031347962382444194,-0.007836990595611049,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,RUSH_HOUR,2,0.5250783699059403,-0.015673981191210995,-0.5407523510971513,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,RUSH_HOUR,3,-0.023510971786844248,0.031347962382444194,0.05485893416928844,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,RUSH_HOUR,4,-0.06269592476488839,-0.031347962382444194,0.031347962382444194,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,RUSH_HOUR,5,0.47805642633228507,0.0,-0.47805642633228507,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,RUSH_HOUR,6,-0.023510971786833146,0.0,0.023510971786833146,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,RUSH_HOUR,7,0.19592476489027622,0.0,-0.19592476489027622,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,RUSH_HOUR,8,-0.305642633228842,0.0,0.305642633228842,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,RUSH_HOUR,9,0.5250783699059625,0.0,-0.5250783699059625,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,0,-0.39184952978055243,0.0,0.39184952978055243,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,1,-0.16457680250785423,0.0,0.16457680250785423,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,2,0.007836990595611049,0.0,-0.007836990595611049,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,3,0.031347962382444194,0.0,-0.031347962382444194,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,4,0.0156739811912332,0.0,-0.0156739811912332,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,5,0.6112852664576729,0.0,-0.6112852664576729,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,6,0.14106583072098777,0.0,-0.14106583072098777,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,7,-0.007836990595611049,0.0,0.007836990595611049,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,8,0.25078369905955356,0.0,-0.25078369905955356,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,9,-0.023510971786833146,0.0,0.023510971786833146,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,0,0.6896551724138056,0.015673981191210995,-0.6739811912225946,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,1,0.5015673981191182,0.20376175548589837,-0.29780564263321985,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,2,0.8307210031347823,0.0,-0.8307210031347823,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,3,0.06269592476488839,0.06269592476488839,0.0,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,4,0.11755485893417683,0.08620689655172153,-0.0313479623824553,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,5,-0.047021943573677394,0.12539184952977678,0.17241379310345417,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,6,0.10188087774293253,0.10971786833854358,0.007836990595611049,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,7,0.09404388714733258,0.031347962382444194,-0.06269592476488839,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,8,0.7053291536050166,0.06269592476488839,-0.6426332288401282,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,9,-0.11755485893416573,0.047021943573677394,0.16457680250784312,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,BASELINE,0,0.0037821482602118373,0.0,-0.0037821482602118373,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,BASELINE,1,0.02107196887832785,0.00036020459620589307,-0.02071176428212196,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,BASELINE,2,0.017740076363370605,-0.0010806137886398837,-0.01882069015201049,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,BASELINE,3,0.007744398818532172,0.0,-0.007744398818532172,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,BASELINE,4,-0.0032418413658974465,0.0010806137886287814,0.004322455154526228,hops_by_radius,kHops,0,2,p2pRqsRadius,1000,3000,pickup,percentage points,city-scenario
