factor,fromValue,toValue,basis,taxiCount,clientCount,taxiSeatCount,spawnScenario,waitingAvgMeanFrom,travelAvgMeanFrom,distanceAvgMeanFrom,servedRatioFrom,calculationAvgMeanFrom,communicationAvgMeanFrom,kmPerServedClientFrom,calculationMsPerServedClientFrom,pickupPctFrom,communicationSharePctFrom,normalizedWaitingIndexFrom,waitingAvgMeanTo,travelAvgMeanTo,distanceAvgMeanTo,servedRatioTo,calculationAvgMeanTo,communicationAvgMeanTo,kmPerServedClientTo,calculationMsPerServedClientTo,pickupPctTo,communicationSharePctTo,normalizedWaitingIndexTo,waitingMinFrom,waitingMinTo,waitingMinDeltaPct,travelMinFrom,travelMinTo,travelMinDeltaPct,distanceKmFrom,distanceKmTo,distanceKmDeltaPct,calculationMsFrom,calculationMsTo,calculationMsDeltaPct,communicationMicrosFrom,communicationMicrosTo,communicationMicrosDeltaPct,kmPerServedClientDeltaPct,calculationMsPerServedClientDeltaPct,communicationSharePctDeltaPct,pickupDeltaPoints,communicationShareDeltaPoints
p2pRqsRadius,2000,3000,scenario means,1685.0,27762.0,1.0,SPATIAL_IMBALANCE,48.742221666666666,73.19244287500001,364.3050042258334,0.8666127560454339,6.0543825,1009.6634725,24.211346376734543,27.31447344419142,86.66127560454339,16.676572259846484,0.9959648420093065,42.99490333333333,67.07051358333334,374.04954505250004,0.9044300062435463,7.2813025,2547.0568599999997,24.299493146353974,29.806256634647763,90.44300062435462,34.980786198623115,0.8785281146688685,48.742221666666666,42.99490333333333,-11.791252299982357,73.19244287500001,67.07051358333334,-8.364154892496034,364.3050042258334,374.04954505250004,2.6748303519393835,6.0543825,7.2813025,20.264989864779757,1009.6634725,2547.0568599999997,152.26790206575487,0.3640721513287426,9.122574504493098,109.76004932889687,3.7817250198112333,18.30421393877663
p2pRqsRadius,2000,3000,scenario means,1685.0,27762.0,1.0,SPATIAL_ISLANDS,77.53854195833334,105.49126733333333,342.58459912333336,0.8014317832528877,8.314045833333333,1300.0874391666666,23.453482641000967,42.30291199487507,80.14317832528877,15.637241665835575,0.9895959085595092,64.03000269444445,92.97922979166667,362.4847274408333,0.8447094949931561,9.55141,3023.7470083333333,24.12693676289793,44.273653499628594,84.47094949931561,31.65759828479076,0.8171913875492554,77.53854195833334,64.03000269444445,-17.421709156135456,105.49126733333333,92.97922979166667,-11.860732985727507,342.58459912333336,362.4847274408333,5.808821636589601,8.314045833333333,9.55141,14.882816278276078,1300.0874391666666,3023.7470083333333,132.58028015957927,2.8714461396007973,4.658642660326273,102.45001619407499,4.327771174026836,16.020356618955187
p2pRqsRadius,2000,3000,equal-weight normalized index,,,,ALL_NORMALIZED,,,,,,,,,,,,,,,,,,,,,,,0.8667248395116877,0.87973462296449,1.5010281071593745,,,,,,,,,,,,,,,,,
kHops,0,2,scenario means,39.0,638.0,1.0,BASELINE,3.527616888888889,11.258547555555555,108.28081563999999,0.9940229885057472,0.0087575,0.1153275,6.647000598703714,1.2222047917391248,99.40229885057472,1.3168998001712817,0.9997416691407464,3.530257138888889,11.264939777777778,108.63402383166667,0.9939707419017764,0.009494166666666666,0.14347583333333333,6.6686614429503805,1.3212719765946155,99.39707419017763,1.5111998595628895,1.0004899272495742,3.527616888888889,3.530257138888889,0.07484514569358058,11.258547555555555,11.264939777777778,0.056776615195519575,108.28081563999999,108.63402383166667,0.3261964638694437,0.0087575,0.009494166666666666,8.411837472642492,0.1153275,0.14347583333333333,24.40730383762184,0.32587396262444557,8.105612539329353,14.754354079660148,-0.00522466039709002,0.19430005939160777
kHops,0,2,scenario means,39.0,638.0,1.0,RUSH_HOUR,3.807399888888889,11.498815555555556,104.9245431,0.9927586206896551,0.0085025,0.1172825,6.44880095441317,1.1851109366147163,99.27586206896551,1.3793884151720084,1.0031520370263953,3.790287430555556,11.470488111111111,104.79678177833333,0.993307210031348,0.009385000000000001,0.15702416666666666,6.438786080589015,1.2993819996573959,99.3307210031348,1.6731397620316102,0.9986433439716654,3.807399888888889,3.790287430555556,-0.4494526141914368,11.498815555555556,11.470488111111111,-0.2463509768252492,104.9245431,104.79678177833333,-0.12176495402501653,0.0085025,0.009385000000000001,10.379300205821828,0.1172825,0.15702416666666666,33.88541910913108,-0.15529823132937048,9.64222500292642,21.29576728560325,0.05485893416928889,0.2937513468596018
kHops,0,2,scenario means,39.0,638.0,1.0,SPATIAL_IMBALANCE,6.5569411111111116,13.067436888888889,99.83496168666667,0.9535527690700104,0.011638333333333334,0.12363833333333334,6.257364803897856,1.854744860802969,95.35527690700104,1.0623371043963914,1.011747613751,6.426074888888889,12.943358472222222,100.04507655333333,0.9551985370950888,0.012581666666666666,0.16489833333333334,6.2647831484896335,1.9891445660775633,95.51985370950888,1.3106239236985033,0.9915547241382541,6.5569411111111116,6.426074888888889,-1.9958425736119945,13.067436888888889,12.943358472222222,-0.9495237491613184,99.83496168666667,100.04507655333333,0.210462209948159,0.011638333333333334,0.012581666666666666,8.10539882571959,0.12363833333333334,0.16489833333333334,33.37152716929754,0.11855381337455562,7.246263791582042,23.37175443412436,0.16457680250783824,0.24828681930211194
kHops,0,2,scenario means,39.0,638.0,1.0,SPATIAL_ISLANDS,7.988059111111111,15.69129011111111,107.86979167333332,0.9316300940438872,0.011957500000000001,0.1040375,6.837638783062385,2.0656199441525533,93.16300940438872,0.8700606314028851,1.016671830875906,7.770582583333334,15.459614277777778,108.77198512333334,0.9352324973876698,0.013414166666666668,0.14016833333333334,6.878910187458831,2.2788249030036383,93.52324973876698,1.0449276262657639,0.9889927342902508,7.988059111111111,7.770582583333334,-2.722520261214334,15.69129011111111,15.459614277777778,-1.4764613469817944,107.86979167333332,108.77198512333334,0.8363726637501623,0.011957500000000001,0.013414166666666668,12.182033591191033,0.1040375,0.14016833333333334,34.72866354279307,0.603591469304865,10.321596644853992,20.098253909146923,0.3602403343782612,0.1748669948628787
kHops,0,2,scenario means,1685.0,27762.0,1.0,BASELINE,3.8996626666666665,35.14551644444444,407.4922057,0.9995230891146172,3.4869491666666668,334.8101766666667,24.742591446847026,11.5881481615175,99.95230891146171,9.601808362085386,1.0029845503358181,3.876962222222222,35.1289945,407.66146212583334,0.9995604303244242,4.2448575,466.14955000000003,24.75215111985056,14.094335366215548,99.95604303244242,10.98151233580868,0.9971460465959561,3.8996626666666665,3.876962222222222,-0.5821130283519604,35.14551644444444,35.1289945,-0.047010105742961716,407.4922057,407.66146212583334,0.04153611368900023,3.4869491666666668,4.2448575,21.735571615970883,334.8101766666667,466.14955000000003,39.22801111989298,0.03863650670572483,21.627158798510358,14.369209649833525,0.0037341209807095765,1.379703973723295
kHops,0,2,scenario means,1685.0,27762.0,1.0,RUSH_HOUR,18.304462722222222,48.21112044444444,328.29897127333334,0.9844858679730086,4.6767475,509.04280666666665,20.22011968481212,16.573845024679258,98.44858679730086,10.88454757642286,1.0262177979370317,17.43491526388889,47.27408244444444,331.5121373041667,0.9871455286602789,9.176350000000001,4787.506731666666,20.37132335019923,31.484494222648785,98.71455286602789,52.172233313536054,0.9774676602556215,18.304462722222222,17.43491526388889,-4.7504669846314185,48.21112044444444,47.27408244444444,-1.943613820549528,328.29897127333334,331.5121373041667,0.9787316781319166,4.6767475,9.176350000000001,96.2122179997958,509.04280666666665,4787.506731666666,840.4919721813573,0.7477881819892618,89.9649367769932,379.323857489005,0.26596606872702466,41.28768573711319
kHops,0,2,scenario means,1685.0,27762.0,1.0,SPATIAL_IMBALANCE,51.856972222222225,77.30204761111112,353.86503910666664,0.8380278798357467,5.337329166666667,411.6813191666667,23.843198547556465,25.75469037464536,83.80278798357466,7.7132458259788175,1.0596095003545327,45.575810805555555,70.33475116666666,369.3736910833333,0.8794234325096656,7.875000833333333,2273.1369366666668,24.356113630262428,34.04853734978344,87.94234325096656,28.865227887277477,0.9312645927143557,51.856972222222225,45.575810805555555,-12.112472339785018,77.30204761111112,70.33475116666666,-9.013081360399832,353.86503910666664,369.3736910833333,4.382645998547452,5.337329166666667,7.875000833333333,47.545721603892076,411.6813191666667,2273.1369366666668,452.1593598825408,2.15120082015392,32.203248629628625,274.2293262592141,4.1395552673918985,21.15198206129866
