taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingMode,seeds,deltaPctMean,deltaPctStd,metric,deltaPctCi95Half
39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,0,4,0,1,2000,past-avg-revisit,10,666.466820236287,33.69719446036892,waiting,24.10552076965694
39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,0,4,0,1,2000,past-avg-total,10,-49.56168184106561,2.8962653304472252,waiting,2.0718634057100243
39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,0,4,0,1,2000,random,10,-32.289714181773846,2.4930025514496994,waiting,1.7833865918260943
39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,0,4,1,1,2000,none,10,660.8754901850123,30.651309518969267,waiting,21.92662594198081
39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,0,4,1,1,2000,past-avg,10,-39.34911202033825,8.684240360595272,waiting,6.2123313152145
39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,0,4,1,1,2000,past-avg-revisit,10,652.8234391123318,33.7873720825611,waiting,24.170029954457725
39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,0,4,1,1,2000,past-avg-total,10,-49.025284359105115,3.4743839844827913,waiting,2.4854245773550505
39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,0,4,1,1,2000,random,10,-31.49112632451467,3.2434031580004627,waiting,2.320190847980022
39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,0,1,2000,none,10,666.7086862834464,29.685799385650185,waiting,21.23594160030928
39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,0,1,2000,past-avg,10,-39.29683827132074,9.424222130686056,waiting,6.7416823847544185
39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,0,1,2000,past-avg-revisit,10,657.4401559669577,36.95633512797458,waiting,26.4369695538161
39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,0,1,2000,past-avg-total,10,-49.345085049999184,3.3753031128505486,waiting,2.4145463915815815
39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,0,1,2000,random,10,-31.358452467112965,3.309019692209252,waiting,2.3671300888733
39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,1,1,2000,none,10,663.1741657867793,32.30523361832809,waiting,23.109771968437688
39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,1,1,2000,past-avg,10,-39.25594633952194,8.52583889724047,waiting,6.099017734484984
39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,1,1,2000,past-avg-revisit,10,649.3826183938205,41.24234532384985,waiting,29.50299654657191
39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,1,1,2000,past-avg-total,10,-48.94277424805243,3.4145558192009076,waiting,2.442626086148043
39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,1,1,2000,random,10,-31.49112632451467,3.2434031580004627,waiting,2.320190847980022
39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,0,4,0,1,2000,none,10,670.4353493135213,28.719524998496645,waiting,20.544710544379345
39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,0,4,0,1,2000,past-avg,10,-39.69578688018294,9.35350556165581,waiting,6.6910947987308305
39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,0,4,0,1,2000,past-avg-revisit,10,666.466820236287,33.69719446036892,waiting,24.10552076965694
39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,0,4,0,1,2000,past-avg-total,10,-49.56168184106561,2.8962653304472252,waiting,2.0718634057100243
39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,0,4,0,1,2000,random,10,-32.289714181773846,2.4930025514496994,waiting,1.7833865918260943
39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,0,4,1,1,2000,none,10,660.8754901850123,30.651309518969267,waiting,21.92662594198081
39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,0,4,1,1,2000,past-avg,10,-39.34911202033825,8.684240360595272,waiting,6.2123313152145
39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,0,4,1,1,2000,past-avg-revisit,10,652.8234391123318,33.7873720825611,waiting,24.170029954457725
39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,0,4,1,1,2000,past-avg-total,10,-49.025284359105115,3.4743839844827913,waiting,2.4854245773550505
39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,0,4,1,1,2000,random,10,-31.49112632451467,3.2434031580004627,waiting,2.320190847980022
39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,0,1,2000,none,10,666.7086862834464,29.685799385650185,waiting,21.23594160030928
39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,0,1,2000,past-avg,10,-39.29683827132074,9.424222130686056,waiting,6.7416823847544185
39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,0,1,2000,past-avg-revisit,10,657.4401559669577,36.95633512797458,waiting,26.4369695538161
39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,0,1,2000,past-avg-total,10,-49.345085049999184,3.3753031128505486,waiting,2.4145463915815815
39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,0,1,2000,random,10,-31.358452467112965,3.309019692209252,waiting,2.3671300888733
39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,1,1,2000,none,10,663.1741657867793,32.30523361832809,waiting,23.109771968437688
39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,1,1,2000,past-avg,10,-39.25594633952194,8.52583889724047,waiting,6.099017734484984
39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,1,1,2000,past-avg-revisit,10,649.3826183938205,41.24234532384985,waiting,29.50299654657191
39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,1,1,2000,past-avg-total,10,-48.94277424805243,3.4145558192009076,waiting,2.442626086148043
39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,1,1,2000,random,10,-31.49112632451467,3.2434031580004627,waiting,2.320190847980022
39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,0,4,0,1,2000,none,10,264.5788097762516,26.793556887483938,waiting,19.166955955453087
39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,0,4,0,1,2000,past-avg,10,-22.475133722272883,3.2242132486138355,waiting,2.306463213775008
39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,0,4,0,1,2000,past-avg-revisit,10,231.3567200018253,32.872329660955714,waiting,23.515448038890018
39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,0,4,0,1,2000,past-avg-total,10,-22.85786752076028,3.479528099526228,waiting,2.4891044555765713
39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,0,4,0,1,2000,random,10,-16.829879069246324,2.846219194053067,waiting,2.036062556422429
39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,0,4,1,1,2000,none,10,240.61858823674575,28.891621298002967,waiting,20.66782082072623
39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,0,4,1,1,2000,past-avg,10,-21.810167891946428,3.1899500983982954,waiting,2.2819528326474052
39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,0,4,1,1,2000,past-avg-revisit,10,206.72289322826055,29.855431096974986,waiting,21.357288816480096
39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,0,4,1,1,2000,past-avg-total,10,-23.084470423452707,3.55135228644002,waiting,2.54048438370235
39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,0,4,1,1,2000,random,10,-17.0654432422508,2.7304503797691164,waiting,1.953246535626323
39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,0,1,2000,none,10,258.75987736976924,26.92307092947037,waiting,19.259604719810543
39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,0,1,2000,past-avg,10,-22.475133722272883,3.2242132486138355,waiting,2.306463213775008
39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,0,1,2000,past-avg-revisit,10,229.8433664356216,26.457232261757948,waiting,18.926363811786057
39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,0,1,2000,past-avg-total,10,-22.85786752076028,3.479528099526228,waiting,2.4891044555765713
39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,0,1,2000,random,10,-16.785712434538464,2.7438743148626115,waiting,1.962849440300994
39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,1,1,2000,none,10,238.02364413309047,24.09212939416784,waiting,17.234471142082647
39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,1,1,2000,past-avg,10,-21.810167891946428,3.1899500983982954,waiting,2.2819528326474052
39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,1,1,2000,past-avg-revisit,10,204.20560704815074,19.613701199857964,waiting,14.030796605310185
39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,1,1,2000,past-avg-total,10,-23.084470423452707,3.55135228644002,waiting,2.54048438370235
39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,1,1,2000,random,10,-17.0654432422508,2.7304503797691164,waiting,1.953246535626323
39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,0,4,0,1,2000,none,10,264.5788097762516,26.793556887483938,waiting,19.166955955453087
39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,0,4,0,1,2000,past-avg,10,-22.475133722272883,3.2242132486138355,waiting,2.306463213775008
39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,0,4,0,1,2000,past-avg-revisit,10,231.3567200018253,32.872329660955714,waiting,23.515448038890018
39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,0,4,0,1,2000,past-avg-total,10,-22.85786752076028,3.479528099526228,waiting,2.4891044555765713
39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,0,4,0,1,2000,random,10,-16.829879069246324,2.846219194053067,waiting,2.036062556422429
39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,0,4,1,1,2000,none,10,240.61858823674575,28.891621298002967,waiting,20.66782082072623
39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,0,4,1,1,2000,past-avg,10,-21.810167891946428,3.1899500983982954,waiting,2.2819528326474052
39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,0,4,1,1,2000,past-avg-revisit,10,206.72289322826055,29.855431096974986,waiting,21.357288816480096
39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,0,4,1,1,2000,past-avg-total,10,-23.084470423452707,3.55135228644002,waiting,2.54048438370235
39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,0,4,1,1,2000,random,10,-17.0654432422508,2.7304503797691164,waiting,1.953246535626323
39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,0,1,2000,none,10,258.75987736976924,26.92307092947037,waiting,19.259604719810543
39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,0,1,2000,past-avg,10,-22.475133722272883,3.2242132486138355,waiting,2.306463213775008
39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,0,1,2000,past-avg-revisit,10,229.8433664356216,26.457232261757948,waiting,18.926363811786057
39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,0,1,2000,past-avg-total,10,-22.85786752076028,3.479528099526228,waiting,2.4891044555765713
39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,0,1,2000,random,10,-16.785712434538464,2.7438743148626115,waiting,1.962849440300994
39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,1,1,2000,none,10,238.02364413309047,24.09212939416784,waiting,17.234471142082647
39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,1,1,2000,past-avg,10,-21.810167891946428,3.1899500983982954,waiting,2.2819528326474052
39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,1,1,2000,past-avg-revisit,10,204.20560704815074,19.613701199857964,waiting,14.030796605310185
39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,1,1,2000,past-avg-total,10,-23.084470423452707,3.55135228644002,waiting,2.54048438370235
39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,1,1,2000,random,10,-17.0654432422508,2.7304503797691164,waiting,1.953246535626323
39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,0,1,2000,none,10,40.15128737808831,10.339525224068117,waiting,7.396450773677766
39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,0,1,2000,past-avg,10,5.654569755319552,3.6127846219793276,waiting,2.584430429181386
39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,0,1,2000,past-avg-revisit,10,22.67025739492572,10.708508501998166,waiting,7.660405509739242
39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,0,1,2000,past-avg-total,10,6.036178444793321,2.9055004038331935,waiting,2.078469779233986
39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,0,1,2000,random,10,9.488472991803372,3.221338057292515,waiting,2.3044064258072634
39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,1,1,2000,none,10,38.69426580983527,11.654217491341587,waiting,8.336924966321313
39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,1,1,2000,past-avg,10,6.0564176097271405,2.673812601951981,waiting,1.912730310125002
39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,1,1,2000,past-avg-revisit,10,19.970085567397124,8.535639451953589,waiting,6.106028628981529
39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,1,1,2000,past-avg-total,10,6.520721007834929,3.0750182278730915,waiting,2.199735525349043
39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,1,1,2000,random,10,9.994717442648586,3.352275999646614,waiting,2.3980737871261715
39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,0,1,2000,none,10,39.972641259133425,10.609172419114431,waiting,7.5893447568345325
39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,0,1,2000,past-avg,10,5.654569755319552,3.6127846219793276,waiting,2.584430429181386
39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,0,1,2000,past-avg-revisit,10,22.67025739492572,10.708508501998166,waiting,7.660405509739242
39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,0,1,2000,past-avg-total,10,6.036178444793321,2.9055004038331935,waiting,2.078469779233986
39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,0,1,2000,random,10,9.488472991803372,3.221338057292515,waiting,2.3044064258072634
39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,2000,none,10,39.03993214955189,11.211953180887104,waiting,8.020548137565525
39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,2000,past-avg,10,6.0564176097271405,2.673812601951981,waiting,1.912730310125002
39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,2000,past-avg-revisit,10,19.977660832066647,8.541579844107401,waiting,6.110278129533038
39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,2000,past-avg-total,10,6.520721007834929,3.0750182278730915,waiting,2.199735525349043
39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,2000,random,10,9.994717442648586,3.352275999646614,waiting,2.3980737871261715
39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,0,4,0,1,2000,none,10,40.15128737808831,10.339525224068117,waiting,7.396450773677766
39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,0,4,0,1,2000,past-avg,10,5.654569755319552,3.6127846219793276,waiting,2.584430429181386
39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,0,4,0,1,2000,past-avg-revisit,10,22.67025739492572,10.708508501998166,waiting,7.660405509739242
39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,0,4,0,1,2000,past-avg-total,10,6.036178444793321,2.9055004038331935,waiting,2.078469779233986
39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,0,4,0,1,2000,random,10,9.488472991803372,3.221338057292515,waiting,2.3044064258072634
39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,0,4,1,1,2000,none,10,38.69426580983527,11.654217491341587,waiting,8.336924966321313
39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,0,4,1,1,2000,past-avg,10,6.0564176097271405,2.673812601951981,waiting,1.912730310125002
39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,0,4,1,1,2000,past-avg-revisit,10,19.970085567397124,8.535639451953589,waiting,6.106028628981529
39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,0,4,1,1,2000,past-avg-total,10,6.520721007834929,3.0750182278730915,waiting,2.199735525349043
39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,0,4,1,1,2000,random,10,9.994717442648586,3.352275999646614,waiting,2.3980737871261715
39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,0,1,2000,none,10,39.972641259133425,10.609172419114431,waiting,7.5893447568345325
39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,0,1,2000,past-avg,10,5.654569755319552,3.6127846219793276,waiting,2.584430429181386
39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,0,1,2000,past-avg-revisit,10,22.67025739492572,10.708508501998166,waiting,7.660405509739242
39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,0,1,2000,past-avg-total,10,6.036178444793321,2.9055004038331935,waiting,2.078469779233986
39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,0,1,2000,random,10,9.488472991803372,3.221338057292515,waiting,2.3044064258072634
39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,2000,none,10,39.03993214955189,11.211953180887104,waiting,8.020548137565525
39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,2000,past-avg,10,6.0564176097271405,2.673812601951981,waiting,1.912730310125002
39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,2000,past-avg-revisit,10,19.977660832066647,8.541579844107401,waiting,6.110278129533038
39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,2000,past-avg-total,10,6.520721007834929,3.0750182278730915,waiting,2.199735525349043
39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,2000,random,10,9.994717442648586,3.352275999646614,waiting,2.3980737871261715
1685,27762,1,BASELINE,0,15,1000,greedy,0,4,0,1,2000,none,10,170.06338546597618,21.25418375068602,waiting,15.204327127198404
1685,27762,1,BASELINE,0,15,1000,greedy,0,4,0,1,2000,past-avg,10,534.8377067011675,19.29450338002943,waiting,13.80245624051942
1685,27762,1,BASELINE,0,15,1000,greedy,0,4,0,1,2000,past-avg-revisit,10,171.23883858610608,21.296809169629782,waiting,15.23481951501047
1685,27762,1,BASELINE,0,15,1000,greedy,0,4,0,1,2000,past-avg-total,10,340.54544116638345,26.438640593175904,waiting,18.913064133272044
1685,27762,1,BASELINE,0,15,1000,greedy,0,4,0,1,2000,random,10,9.68348051833581,3.8347487464067513,waiting,2.743213998472199
1685,27762,1,BASELINE,0,15,1000,greedy,0,4,1,1,2000,none,10,170.06338546597618,21.25418375068602,waiting,15.204327127198404
1685,27762,1,BASELINE,0,15,1000,greedy,0,4,1,1,2000,past-avg,10,534.8377067011675,19.29450338002943,waiting,13.80245624051942
1685,27762,1,BASELINE,0,15,1000,greedy,0,4,1,1,2000,past-avg-revisit,10,171.23883858610608,21.296809169629782,waiting,15.23481951501047
1685,27762,1,BASELINE,0,15,1000,greedy,0,4,1,1,2000,past-avg-total,10,340.54544116638345,26.438640593175904,waiting,18.913064133272044
1685,27762,1,BASELINE,0,15,1000,greedy,0,4,1,1,2000,random,10,9.68348051833581,3.8347487464067513,waiting,2.743213998472199
1685,27762,1,BASELINE,0,15,1000,greedy,1,4,0,1,2000,none,10,170.06338546597618,21.25418375068602,waiting,15.204327127198404
1685,27762,1,BASELINE,0,15,1000,greedy,1,4,0,1,2000,past-avg,10,534.8377067011675,19.29450338002943,waiting,13.80245624051942
1685,27762,1,BASELINE,0,15,1000,greedy,1,4,0,1,2000,past-avg-revisit,10,171.23883858610608,21.296809169629782,waiting,15.23481951501047
1685,27762,1,BASELINE,0,15,1000,greedy,1,4,0,1,2000,past-avg-total,10,340.54544116638345,26.438640593175904,waiting,18.913064133272044
1685,27762,1,BASELINE,0,15,1000,greedy,1,4,0,1,2000,random,10,9.68348051833581,3.8347487464067513,waiting,2.743213998472199
1685,27762,1,BASELINE,0,15,1000,greedy,1,4,1,1,2000,none,10,170.06338546597618,21.25418375068602,waiting,15.204327127198404
1685,27762,1,BASELINE,0,15,1000,greedy,1,4,1,1,2000,past-avg,10,534.8377067011675,19.29450338002943,waiting,13.80245624051942
1685,27762,1,BASELINE,0,15,1000,greedy,1,4,1,1,2000,past-avg-revisit,10,171.23883858610608,21.296809169629782,waiting,15.23481951501047
1685,27762,1,BASELINE,0,15,1000,greedy,1,4,1,1,2000,past-avg-total,10,340.54544116638345,26.438640593175904,waiting,18.913064133272044
1685,27762,1,BASELINE,0,15,1000,greedy,1,4,1,1,2000,random,10,9.68348051833581,3.8347487464067513,waiting,2.743213998472199
1685,27762,1,BASELINE,0,15,1000,nearest,0,4,0,1,2000,none,10,170.06338546597618,21.25418375068602,waiting,15.204327127198404
1685,27762,1,BASELINE,0,15,1000,nearest,0,4,0,1,2000,past-avg,10,534.8377067011675,19.29450338002943,waiting,13.80245624051942
1685,27762,1,BASELINE,0,15,1000,nearest,0,4,0,1,2000,past-avg-revisit,10,171.23883858610608,21.296809169629782,waiting,15.23481951501047
1685,27762,1,BASELINE,0,15,1000,nearest,0,4,0,1,2000,past-avg-total,10,340.54544116638345,26.438640593175904,waiting,18.913064133272044
1685,27762,1,BASELINE,0,15,1000,nearest,0,4,0,1,2000,random,10,9.68348051833581,3.8347487464067513,waiting,2.743213998472199
1685,27762,1,BASELINE,0,15,1000,nearest,0,4,1,1,2000,none,10,170.06338546597618,21.25418375068602,waiting,15.204327127198404
1685,27762,1,BASELINE,0,15,1000,nearest,0,4,1,1,2000,past-avg,10,534.8377067011675,19.29450338002943,waiting,13.80245624051942
1685,27762,1,BASELINE,0,15,1000,nearest,0,4,1,1,2000,past-avg-revisit,10,171.23883858610608,21.296809169629782,waiting,15.23481951501047
1685,27762,1,BASELINE,0,15,1000,nearest,0,4,1,1,2000,past-avg-total,10,340.54544116638345,26.438640593175904,waiting,18.913064133272044
1685,27762,1,BASELINE,0,15,1000,nearest,0,4,1,1,2000,random,10,9.68348051833581,3.8347487464067513,waiting,2.743213998472199
1685,27762,1,BASELINE,0,15,1000,nearest,1,4,0,1,2000,none,10,170.06338546597618,21.25418375068602,waiting,15.204327127198404
1685,27762,1,BASELINE,0,15,1000,nearest,1,4,0,1,2000,past-avg,10,534.8377067011675,19.29450338002943,waiting,13.80245624051942
1685,27762,1,BASELINE,0,15,1000,nearest,1,4,0,1,2000,past-avg-revisit,10,171.23883858610608,21.296809169629782,waiting,15.23481951501047
1685,27762,1,BASELINE,0,15,1000,nearest,1,4,0,1,2000,past-avg-total,10,340.54544116638345,26.438640593175904,waiting,18.913064133272044
1685,27762,1,BASELINE,0,15,1000,nearest,1,4,0,1,2000,random,10,9.68348051833581,3.8347487464067513,waiting,2.743213998472199
1685,27762,1,BASELINE,0,15,1000,nearest,1,4,1,1,2000,none,10,170.06338546597618,21.25418375068602,waiting,15.204327127198404
1685,27762,1,BASELINE,0,15,1000,nearest,1,4,1,1,2000,past-avg,10,534.8377067011675,19.29450338002943,waiting,13.80245624051942
1685,27762,1,BASELINE,0,15,1000,nearest,1,4,1,1,2000,past-avg-revisit,10,171.23883858610608,21.296809169629782,waiting,15.23481951501047
1685,27762,1,BASELINE,0,15,1000,nearest,1,4,1,1,2000,past-avg-total,10,340.54544116638345,26.438640593175904,waiting,18.913064133272044
1685,27762,1,BASELINE,0,15,1000,nearest,1,4,1,1,2000,random,10,9.68348051833581,3.8347487464067513,waiting,2.743213998472199
1685,27762,1,BASELINE,0,15,2000,greedy,0,4,0,1,2000,none,10,115.19020075106309,3.7900997206375675,waiting,2.711274009542562
1685,27762,1,BASELINE,0,15,2000,greedy,0,4,0,1,2000,past-avg,10,194.90141131045647,12.257907349146272,waiting,8.768778675177012
1685,27762,1,BASELINE,0,15,2000,greedy,0,4,0,1,2000,past-avg-revisit,10,115.66563739411376,3.2277370281949946,waiting,2.3089839738335707
1685,27762,1,BASELINE,0,15,2000,greedy,0,4,0,1,2000,past-avg-total,10,111.80511165619683,6.768878620140102,waiting,4.842164066714048
1685,27762,1,BASELINE,0,15,2000,greedy,0,4,0,1,2000,random,10,105.75501587153087,7.740611479319488,waiting,5.537299878303816
1685,27762,1,BASELINE,0,15,2000,greedy,0,4,1,1,2000,none,10,115.19020075106309,3.7900997206375675,waiting,2.711274009542562
1685,27762,1,BASELINE,0,15,2000,greedy,0,4,1,1,2000,past-avg,10,194.90141131045647,12.257907349146272,waiting,8.768778675177012
1685,27762,1,BASELINE,0,15,2000,greedy,0,4,1,1,2000,past-avg-revisit,10,115.66563739411376,3.2277370281949946,waiting,2.3089839738335707
1685,27762,1,BASELINE,0,15,2000,greedy,0,4,1,1,2000,past-avg-total,10,111.80511165619683,6.768878620140102,waiting,4.842164066714048
1685,27762,1,BASELINE,0,15,2000,greedy,0,4,1,1,2000,random,10,105.75501587153087,7.740611479319488,waiting,5.537299878303816
1685,27762,1,BASELINE,0,15,2000,greedy,1,4,0,1,2000,none,10,115.19020075106309,3.7900997206375675,waiting,2.711274009542562
1685,27762,1,BASELINE,0,15,2000,greedy,1,4,0,1,2000,past-avg,10,194.90141131045647,12.257907349146272,waiting,8.768778675177012
1685,27762,1,BASELINE,0,15,2000,greedy,1,4,0,1,2000,past-avg-revisit,10,115.66563739411376,3.2277370281949946,waiting,2.3089839738335707
1685,27762,1,BASELINE,0,15,2000,greedy,1,4,0,1,2000,past-avg-total,10,111.80511165619683,6.768878620140102,waiting,4.842164066714048
1685,27762,1,BASELINE,0,15,2000,greedy,1,4,0,1,2000,random,10,105.75501587153087,7.740611479319488,waiting,5.537299878303816
1685,27762,1,BASELINE,0,15,2000,greedy,1,4,1,1,2000,none,10,115.19020075106309,3.7900997206375675,waiting,2.711274009542562
1685,27762,1,BASELINE,0,15,2000,greedy,1,4,1,1,2000,past-avg,10,194.90141131045647,12.257907349146272,waiting,8.768778675177012
1685,27762,1,BASELINE,0,15,2000,greedy,1,4,1,1,2000,past-avg-revisit,10,115.66563739411376,3.2277370281949946,waiting,2.3089839738335707
1685,27762,1,BASELINE,0,15,2000,greedy,1,4,1,1,2000,past-avg-total,10,111.80511165619683,6.768878620140102,waiting,4.842164066714048
1685,27762,1,BASELINE,0,15,2000,greedy,1,4,1,1,2000,random,10,105.75501587153087,7.740611479319488,waiting,5.537299878303816
1685,27762,1,BASELINE,0,15,2000,nearest,0,4,0,1,2000,none,10,115.19020075106309,3.7900997206375675,waiting,2.711274009542562
1685,27762,1,BASELINE,0,15,2000,nearest,0,4,0,1,2000,past-avg,10,194.90141131045647,12.257907349146272,waiting,8.768778675177012
1685,27762,1,BASELINE,0,15,2000,nearest,0,4,0,1,2000,past-avg-revisit,10,115.66563739411376,3.2277370281949946,waiting,2.3089839738335707
1685,27762,1,BASELINE,0,15,2000,nearest,0,4,0,1,2000,past-avg-total,10,111.80511165619683,6.768878620140102,waiting,4.842164066714048
