taxiCount,clientCount,taxiSeatCount,spawnScenario,level,waitingAvgMean,travelAvgMean,distanceAvgMean,servedRatio,calculationAvgMean,communicationAvgMean,kmPerServedClient,calculationMsPerServedClient,pickupPct,communicationSharePct,normalizedWaitingIndex,factor
1685,27762,1,SPATIAL_ISLANDS,1000,93.49267969444445,120.676719,318.01660764083334,0.7341638450639963,7.81247,339.3564925,22.774666698639944,47.4620591859182,73.41638450639964,4.343779784114371,1.1932127038912355,p2pRqsRadius
1685,27762,1,SPATIAL_ISLANDS,2000,77.53854195833334,105.49126733333333,342.58459912333336,0.8014317832528877,8.314045833333333,1300.0874391666666,23.453355101966842,42.30763687243493,80.14317832528877,15.637241665835575,0.9895959085595092,p2pRqsRadius
1685,27762,1,SPATIAL_ISLANDS,3000,64.03000269444445,92.97922979166667,362.4847274408333,0.8447094949931561,9.55141,3023.7470083333333,24.126824764332145,44.275751063477145,84.47094949931561,31.65759828479076,0.8171913875492554,p2pRqsRadius
39,638,1,BASELINE,0,3.527616888888889,11.258547555555555,108.28081563999999,0.9940229885057472,0.0087575,0.1153275,6.646987665652479,1.2223955766173769,99.40229885057472,1.3168998001712817,0.9997416691407464,kHops
39,638,1,BASELINE,1,3.5277112222222224,11.260639694444444,108.60240471166667,0.9940256008359456,0.009303333333333334,0.146185,6.6664975246377365,1.296214220744197,99.40256008359457,1.5713185238265857,0.9997684036096791,kHops
39,638,1,BASELINE,2,3.530257138888889,11.264939777777778,108.63402383166667,0.9939707419017764,0.009494166666666666,0.14347583333333333,6.668622051555589,1.321472201083624,99.39707419017763,1.5111998595628895,1.0004899272495742,kHops
39,638,1,RUSH_HOUR,0,3.807399888888889,11.498815555555556,104.9245431,0.9927586206896551,0.0085025,0.1172825,6.448692792020334,1.1856459008167144,99.27586206896551,1.3793884151720084,1.0031520370263953,kHops
39,638,1,RUSH_HOUR,1,3.788622277777778,11.475250361111112,104.89151174833334,0.9930877742946708,0.009114166666666666,0.15081833333333333,6.445313225430599,1.2607066103853646,99.30877742946707,1.654768217975679,0.9982046190019392,kHops
39,638,1,RUSH_HOUR,2,3.790287430555556,11.470488111111111,104.79678177833333,0.993307210031348,0.009385000000000001,0.15702416666666666,6.438743135706828,1.2995965617937872,99.3307210031348,1.6731397620316102,0.9986433439716654,kHops
39,638,1,SPATIAL_IMBALANCE,0,6.5569411111111116,13.067436888888889,99.83496168666667,0.9535527690700104,0.011638333333333334,0.12363833333333334,6.257340845219813,1.855713893041542,95.35527690700104,1.0623371043963914,1.011747613751,kHops
39,638,1,SPATIAL_IMBALANCE,1,6.459405277777778,12.972569944444444,99.97116604166666,0.9550653082549635,0.012292500000000001,0.16316166666666668,6.260492945682912,1.9424727541618563,95.50653082549636,1.3273269608840077,0.996697662110746,kHops
39,638,1,SPATIAL_IMBALANCE,2,6.426074888888889,12.943358472222222,100.04507655333333,0.9551985370950888,0.012581666666666666,0.16489833333333334,6.26477525241689,1.9900813890503612,95.51985370950888,1.3106239236985033,0.9915547241382541,kHops
39,638,1,SPATIAL_ISLANDS,0,7.988059111111111,15.69129011111111,107.86979167333332,0.9316300940438872,0.011957500000000001,0.1040375,6.836668710129045,2.0704213662516673,93.16300940438872,0.8700606314028851,1.016671830875906,kHops
39,638,1,SPATIAL_ISLANDS,1,7.812560541666667,15.517129458333333,108.6511553325,0.9342176071055381,0.013029166666666668,0.13893416666666666,6.874073724053854,2.2221802768358185,93.42176071055381,1.0663319475535658,0.9943354348338432,kHops
39,638,1,SPATIAL_ISLANDS,2,7.770582583333334,15.459614277777778,108.77198512333334,0.9352324973876698,0.013414166666666668,0.14016833333333334,6.878075338558231,2.2835129291527565,93.52324973876698,1.0449276262657639,0.9889927342902508,kHops
1685,27762,1,BASELINE,0,3.8996626666666665,35.14551644444444,407.4922057,0.9995230891146172,3.4869491666666668,334.8101766666667,24.742585836754156,11.588188842066758,99.95230891146171,9.601808362085386,1.0029845503358181,kHops
1685,27762,1,BASELINE,1,3.887550791666667,35.136796652777775,407.63412902666664,0.9995423600605144,4.131755833333333,434.03534666666667,24.75084544337161,13.728095323515845,99.95423600605145,10.504864376666337,0.9998694030682259,kHops
1685,27762,1,BASELINE,2,3.876962222222222,35.1289945,407.66146212583334,0.9995604303244242,4.2448575,466.14955000000003,24.752145591135857,14.094367130345319,99.95604303244242,10.98151233580868,0.9971460465959561,kHops
1685,27762,1,RUSH_HOUR,0,18.304462722222222,48.21112044444444,328.29897127333334,0.9844858679730086,4.6767475,509.04280666666665,20.220109574149504,16.574399189451633,98.44858679730086,10.88454757642286,1.0262177979370317,kHops
1685,27762,1,RUSH_HOUR,1,17.771083708333332,47.63734773611111,329.84424963333333,0.9860158970295128,6.22994,1751.5693891666667,20.2884995638061,21.729649889702184,98.60158970295127,28.115349251624682,0.9963145418073468,kHops
1685,27762,1,RUSH_HOUR,2,17.43491526388889,47.27408244444444,331.5121373041667,0.9871455286602789,9.176350000000001,4787.506731666666,20.37133218027065,31.484948738740282,98.71455286602789,52.172233313536054,0.9774676602556215,kHops
1685,27762,1,SPATIAL_IMBALANCE,0,51.856972222222225,77.30204761111112,353.86503910666664,0.8380278798357467,5.337329166666667,411.6813191666667,23.8432207088981,25.75454233397376,83.80278798357466,7.7132458259788175,1.0596095003545327,kHops
1685,27762,1,SPATIAL_IMBALANCE,1,49.386320250000004,74.30497268055555,360.6984036575,0.8582289340345316,6.790850833333334,1194.4644525,24.078045448019616,30.92763130578715,85.82289340345316,17.589319539120098,1.0091259069311114,kHops
1685,27762,1,SPATIAL_IMBALANCE,2,45.575810805555555,70.33475116666666,369.3736910833333,0.8794234325096656,7.875000833333333,2273.1369366666668,24.356122598850277,34.049271786102274,87.94234325096656,28.865227887277477,0.9312645927143557,kHops
1685,27762,1,SPATIAL_ISLANDS,0,84.00524055555556,112.70075655555554,327.91519908666663,0.7610866171985687,6.761209166666666,327.1054675,22.9569711256701,39.11700753123378,76.10866171985687,4.837972904501426,1.072128005656943,kHops
1685,27762,1,SPATIAL_ISLANDS,1,79.71093904166668,107.55832831944444,338.76211969916665,0.7913328170400787,8.690505,1335.3502733333332,23.363113251823858,45.635748325902014,79.13328170400787,15.365623439988049,1.01732141398091,kHops
1685,27762,1,SPATIAL_ISLANDS,2,71.34504475,98.88813125,356.40861541916667,0.8278856890713925,10.226211666666668,3000.7351991666665,24.03476218744498,49.29269126469446,82.78856890713925,29.34356628806985,0.9105505803621468,kHops
39,638,1,BASELINE,greedy,3.528528416666667,11.261375675925926,108.5057480611111,0.9940064437478231,0.009162777777777778,0.1355227777777778,6.660702413948602,1.2760725693748483,99.4006443747823,1.4790577820893713,1.0,p2pStrategy
39,638,1,BASELINE,nearest,3.528528416666667,11.261375675925926,108.5057480611111,0.9940064437478231,0.009207222222222223,0.13446944444444445,6.660702413948602,1.283982096255284,99.4006443747823,1.4604778857177336,1.0,p2pStrategy
39,638,1,RUSH_HOUR,greedy,3.7954130000000004,11.481384833333333,104.87118424722222,0.9930538140020898,0.008996666666666667,0.1422461111111111,6.444253503623754,1.248282597936606,99.30538140020899,1.5810979375077188,0.9999937998153292,p2pStrategy
39,638,1,RUSH_HOUR,nearest,3.7954600648148147,11.481651185185186,104.87070683722222,0.9930485893416927,0.009004444444444445,0.14117055555555555,6.444245931814754,1.2490167840606383,99.30485893416927,1.5677875123395852,1.0000062001846708,p2pStrategy
39,638,1,SPATIAL_IMBALANCE,greedy,6.480807092592593,12.994455101851852,99.95040142722222,0.9546055381400208,0.012205555555555556,0.15098444444444445,6.260869681106538,1.9344169515878535,95.46055381400208,1.2370141101502048,1.0,p2pStrategy
39,638,1,SPATIAL_IMBALANCE,nearest,6.480807092592593,12.994455101851852,99.95040142722222,0.9546055381400208,0.01213611111111111,0.15014777777777777,6.260869681106538,1.9244284059146528,95.46055381400208,1.2371984435797667,1.0,p2pStrategy
39,638,1,SPATIAL_ISLANDS,greedy,7.856829898148147,15.555842296296298,108.43082192555555,0.93369644723093,0.012786111111111111,0.12907833333333335,6.8629161514308015,2.190788849919757,93.369644723093,1.009519878340213,0.9999697706693308,p2pStrategy
39,638,1,SPATIAL_ISLANDS,nearest,7.857304925925925,15.556180268518519,108.43113282722223,0.9336903517938001,0.012814444444444444,0.12634833333333334,6.862962363729951,2.1932875315737377,93.36903517938,0.9859836989508369,1.0000302293306693,p2pStrategy
1685,27762,1,BASELINE,greedy,3.8881682037037035,35.13718433333334,407.5979826994444,0.9995420598900175,3.945296111111111,410.1106661111111,24.74864792098307,13.106152304927834,99.95420598900175,10.394927391029514,1.000028200068703,p2pStrategy
1685,27762,1,BASELINE,nearest,3.8879489166666663,35.13702073148148,407.5938818688889,0.999541859776353,3.9637455555555556,413.21938277777775,24.748403326524677,13.16761522569078,99.9541859776353,10.424972465717751,0.9999717999312969,p2pStrategy
1685,27762,1,RUSH_HOUR,greedy,17.845355185185184,47.71630186111111,329.94033486055554,0.9858619495873656,6.738129444444445,2382.1716183333333,20.29712735526979,23.428200839531982,98.58619495873656,35.35360426026577,1.0004784832778553,p2pStrategy
1685,27762,1,RUSH_HOUR,nearest,17.828285944444442,47.69873188888889,329.82990394666666,0.9859029128545013,6.650562222222223,2316.5743333333335,20.289500190214376,23.097797705730752,98.59029128545012,34.83275933563512,0.9995215167221445,p2pStrategy
1685,27762,1,SPATIAL_IMBALANCE,greedy,48.933739101851856,73.97911186111111,361.31882363,0.8585312857703176,6.672872222222222,1299.2455049999999,24.09342260138997,30.287825178788907,85.85312857703175,19.47055872991557,0.999878176805178,p2pStrategy
1685,27762,1,SPATIAL_IMBALANCE,nearest,48.94566308333333,73.9820691111111,361.3059322683333,0.8585888784829783,6.662581666666666,1286.9429672222223,24.09150323578869,30.199805105119882,85.85888784829783,19.315980375308307,1.0001218231948221,p2pStrategy
1685,27762,1,SPATIAL_ISLANDS,greedy,78.34369374074075,106.3785879537037,341.05209732555556,0.7934275868693418,8.568937777777778,1559.4845016666666,23.453617378348362,44.7873376156165,79.34275868693418,18.199274427116855,0.9998717647919868,p2pStrategy
1685,27762,1,SPATIAL_ISLANDS,nearest,78.36378915740741,106.3862227962963,341.00519214444444,0.7934424953373516,8.549679444444443,1549.3094583333334,23.449613664944263,44.57629379893701,79.34424953373515,18.121257860025032,1.0001282352080132,p2pStrategy
39,638,1,BASELINE,0,3.5298645185185187,11.261426,108.50917031555556,0.9940543364681296,0.009219999999999999,0.13554000000000002,6.660697751021234,1.2837076062033528,99.40543364681295,1.4700650759219094,1.0003786569623587,p2pOverlayMinNeighbors
39,638,1,BASELINE,1,3.527192314814815,11.261325351851852,108.50232580666666,0.9939585510275165,0.00915,0.13445222222222222,6.660707076875969,1.2763470594267792,99.39585510275165,1.4694231936854887,0.999621343037641,p2pOverlayMinNeighbors
39,638,1,RUSH_HOUR,0,3.7972178055555554,11.483803499999999,104.84770751111111,0.9930320445837688,0.008991666666666667,0.14159666666666668,6.442919740369507,1.248351094363446,99.30320445837688,1.5747544022242816,1.0004693197035277,p2pOverlayMinNeighbors
39,638,1,RUSH_HOUR,1,3.793655259259259,11.479232518518518,104.89418357333332,0.9930703587600139,0.009009444444444443,0.14182,6.445579695069,1.248948287633798,99.3070358760014,1.5741259172473332,0.9995306802964721,p2pOverlayMinNeighbors
