algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,waitingAvgMean,waitingAvgStd,waitingCountMean,waitingSumMean,travelAvgMean,travelAvgStd,travelCountMean,travelSumMean,distanceAvgMean,distanceAvgStd,distanceCountMean,distanceSumMean,calculationAvgMean,calculationAvgStd,calculationCountMean,calculationSumMean,communicationAvgMean,communicationAvgStd,communicationCountMean,communicationSumMean,simulationAvgMean,simulationAvgStd,simulationCountMean,simulationSumMean,servedClients,servedRatio,totalTaxiDistanceKm,kmPerServedClient,calculationMsPerServedClient,communicationTotalMs,communicationMsPerServedClient,centralWaitingAvgMean,centralWaitingAvgStd,centralTravelAvgMean,centralDistanceAvgMean,centralCalculationAvgMean,centralCalculationSumMean,centralServedClients,centralServedRatio,centralKmPerServedClient,centralCalculationMsPerServedClient,waitingDeltaPct,travelDeltaPct,distanceDeltaPct,kmPerServedClientDeltaPct,calculationMsPerServedClientDeltaPct,pickupGapPoints,currentPass0,extendedPass0,currentPass5,extendedPass5,currentPass10,extendedPass10,currentPass15,extendedPass15,waitingRegret,travelRegret,distanceRegret,pickupRegret,referenceWorstNormalizedRegret
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,greedy,0,4,0,1,2000,True,random,random,1.980678333333333,0.07514739304925205,637.6,1262.8633333333332,9.652893333333333,0.169211193957415,638.0,6158.545,261.32467269999995,15.207578972633817,39.0,10191.6622348,0.0089,0.0003162277660168381,87057.1,768.4,0.0711,0.007795297727904086,87057.1,6190.9,0.0147,0.0008232726023485644,87057.1,1290.5,637.6,0.9993730407523511,10191.662235299998,15.984413794385192,1.2051442910915935,6.1909,0.009709692597239649,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.0029000000000000002,250.6,638.0,1.0,4.679067521003135,0.39278996865203764,15.822820586790565,2.0743611778282656,241.40119044304456,241.61536935800254,206.81646357399703,0.06269592476488839,False,False,False,False,False,False,False,False,3.164564117358113,0.4148722355656531,48.28023808860891,0.06269592476488839,48.28023808860891
TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,15,1000,greedy,0,4,1,1,2000,True,random,random,2.22963,0.14067133501117846,637.6,1421.6216666666667,9.841533333333334,0.21270281331031637,638.0,6278.898333333333,221.7927288,14.946971724840651,39.0,8649.9164288,0.010199999999999999,0.0009189365834726816,86769.9,894.3,0.1086,0.006619835513230079,86769.9,9420.0,0.0187,0.0009486832980505143,86769.9,1613.6,637.6,0.9993730407523511,8649.9164232,13.566368292346299,1.402603513174404,9.42,0.014774153074027603,1.9210166666666666,0.11489445935345828,9.639435,78.07996010000001,0.0026000000000000003,228.7,638.0,1.0,4.772912921473354,0.3584639498432602,16.065104415196817,2.0965786203582804,184.05845560876503,184.23666041153095,291.28160970934397,0.06269592476488839,False,False,False,False,False,False,False,False,3.2130208830393636,0.41931572407165607,36.81169112175301,0.06269592476488839,36.81169112175301
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,15,1000,greedy,0,4,0,1,2000,True,past-avg,past-avg,1.9648116666666666,0.20179052303879794,636.6,1250.77,8.48995,0.22109685883714905,638.0,5416.59,103.82440679999999,2.1719215133222862,39.0,4049.1518645999995,0.0099,0.0013703203194062978,87044.4,847.2,0.0771,0.007593125545883956,87044.4,6713.4,0.0157,0.0014944341180973262,87044.4,1368.9,636.6,0.9978056426332289,4049.1518651999995,6.360590426013194,1.3308199811498587,6.7134,0.010545711592836945,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0028,230.7,638.0,1.0,4.88011296724138,0.36159874608150466,-40.26977948873327,-13.924711559908342,30.050944725209305,30.33695057286132,268.03777545453397,0.21943573667710936,False,False,False,False,False,False,False,False,-8.053955897746654,-2.7849423119816685,6.010188945041861,0.21943573667710936,6.010188945041861
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,0,15,1000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,1.8088916666666666,0.08956871086517548,637.2,1152.585,9.222943333333333,0.18150115671501524,638.0,5884.236666666667,130.5905185,5.016943050276873,39.0,5093.0302229,0.0081,0.0007378647873726221,86949.9,713.5,0.0857,0.013140691678057809,86949.9,7445.1,0.014099999999999998,0.0007378647873726226,86949.9,1220.5,637.2,0.9987460815047022,5093.0302215,7.992828345103578,1.119742623979912,7.4451,0.011684086629001883,3.6515883333333337,0.141475308461657,11.113866666666667,90.0121192,0.0029000000000000002,236.5,638.0,1.0,5.502308226959248,0.3706896551724138,-50.46288076467182,-17.014090505554623,45.08103982069116,45.26318801883389,202.07010321318552,0.12539184952977678,False,False,False,False,False,False,False,False,-10.092576152934365,-3.402818101110925,9.016207964138232,0.12539184952977678,9.016207964138232
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,15,1000,greedy,1,4,0,1,2000,True,random,random,1.4373983333333333,0.00851420907500155,27762.0,39905.03333333334,32.82861333333334,0.10839095755187546,27762.0,911388.0116666667,679.2505948,1.3724069545822575,1685.0,1144537.252278,4.2463999999999995,0.22968683994614122,90473.4,384176.3,359.7188,10.306026314734517,90473.4,32544823.9,6.4921999999999995,0.3316480061752217,90473.4,587337.7,27762.0,1.0,1144537.252238,41.2267578790433,13.838206901520063,32544.8239,1.1722795151646135,1.31656,0.05099769191097685,32.715035,267.35106940000003,0.6159,55690.4,27762.0,1.0,16.226732653951444,2.005993804480945,9.178338498308737,0.34717472664582694,154.06690772713253,154.06690772713253,589.8429531840318,0.0,False,False,False,False,False,False,False,False,1.8356676996617474,0.06943494532916539,30.813381545426505,0.0,30.813381545426505
TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,1000,nearest,0,4,0,1,2000,True,random,random,10.573973333333333,0.270248947097685,27612.7,291973.73833333334,40.80428333333334,0.29589358249291886,27762.0,1132808.5866666667,493.28357619999997,4.671609893510178,1685.0,831182.8258388,3.2813000000000003,0.16004933267242616,90226.4,296065.7,459.0696,16.45348237506779,90226.4,41421882.7,4.7841000000000005,0.21991031000033726,90226.4,431697.0,27612.7,0.9946221453785751,831182.8258969999,30.10146874072437,10.722084403191285,41421.8827,1.500102586853151,41.76129166666667,0.4000077913014333,71.92939166666666,349.31721000000005,0.6152,55477.5,26319.8,0.9480512931345003,22.363372778288593,2.107823767657809,-74.67996579767349,-43.27175249524215,41.213648248249754,34.60164993514881,408.68030656593027,-4.657085224407476,False,False,False,False,False,False,False,False,-14.935993159534698,-8.65435049904843,8.24272964964995,-4.657085224407476,8.24272964964995
TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,2,15,1000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,2.384,0.14679837100048154,27747.1,66148.365,29.072401666666668,0.11884347352975456,27762.0,807108.0066666666,435.3625497,2.386158399970503,1685.0,733585.8961127,6.089499999999999,0.17349239496620872,90668.3,552075.0,459.99120000000005,13.802691700453847,90668.3,41704946.2,8.3196,0.20512825256409775,90668.3,754275.0,27747.1,0.9994632951516461,733585.8962445,26.43829071306551,19.896673886640407,41704.946200000006,1.5030380183875074,11.979215,0.11729057260854153,38.78894666666666,317.1411648,0.5977,54046.8,27762.0,1.0,19.2487163276421,1.9467905770477631,-80.0988629054575,-25.049777926426454,37.277212176020846,37.35092908558701,922.0243574844596,0.05367048483538861,False,False,False,False,False,False,False,False,-16.019772581091498,-5.009955585285291,7.455442435204169,0.05367048483538861,7.455442435204169
TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,6.142906666666667,0.38215725046951543,27754.7,170493.91833333333,36.00787833333333,0.36790410662257506,27762.0,999650.6816666666,484.7545424,1.9462053592104815,1685.0,816811.4040054,5.9764,0.3818973684119855,90756.8,542372.3,1294.5331,54.83214327067256,90756.8,117491289.1,7.9652,0.4806435038339512,90756.8,722842.6,27754.7,0.9997370506447663,816811.403944,29.429660704096964,19.541637992844457,117491.2891,4.233203352945627,14.69835,0.0625885165777825,44.70061333333333,365.10951059999996,0.5511,50467.3,27762.0,1.0,22.160129866760318,1.8178553418341619,-58.20682820407279,-19.446567623531486,32.769628926779326,32.8045497975207,974.9831157152212,0.026294935523374363,False,False,False,False,False,False,False,False,-11.64136564081456,-3.889313524706297,6.553925785355865,0.026294935523374363,6.553925785355865
