metric,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,avgMean,avgStd,countMean,servedRatioMean,runs,communicationTimeMillisMean,singleAvg,singleStd,singleCount,delta,deltaPct
Calculation Time [millis],39,638,1,BASELINE,0,15,2000,nearest,1,4,1,1,2000,False,none,none,0.0068000000000000005,0.0013165611772087663,87147.7,,10,9.23e-05,0.0029000000000000002,0.0005676462121975467,87047.0,0.0039000000000000003,134.48275862068965
Calculation Time [millis],39,638,1,BASELINE,0,15,2000,nearest,1,4,1,1,2000,True,past-avg,past-avg,0.0051,0.0007378647873726217,87237.8,,10,0.0001095,0.0029000000000000002,0.0005676462121975467,87047.0,0.0022,75.86206896551724
Calculation Time [millis],39,638,1,BASELINE,0,15,2000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,0.007299999999999999,0.0021108186931983416,87158.1,,10,9.750000000000001e-05,0.0029000000000000002,0.0005676462121975467,87047.0,0.004399999999999999,151.72413793103445
Calculation Time [millis],39,638,1,BASELINE,0,15,2000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,0.0053,0.0004830458915396481,87150.9,,10,0.00010989999999999999,0.0029000000000000002,0.0005676462121975467,87047.0,0.0024,82.75862068965516
Calculation Time [millis],39,638,1,BASELINE,0,15,2000,nearest,1,4,1,1,2000,True,random,random,0.0048000000000000004,0.00042163702135578394,87149.2,,10,0.0001107,0.0029000000000000002,0.0005676462121975467,87047.0,0.0019000000000000002,65.51724137931035
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,greedy,0,4,0,1,2000,False,none,none,0.0045,0.00052704627669473,87187.7,,10,0.0001497,0.0029000000000000002,0.0005676462121975467,87047.0,0.0015999999999999994,55.17241379310342
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,greedy,0,4,0,1,2000,True,past-avg,past-avg,0.004399999999999999,0.0005163977794943223,87226.2,,10,0.0001725,0.0029000000000000002,0.0005676462121975467,87047.0,0.0014999999999999992,51.724137931034456
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,0.0047,0.0008232726023485646,87198.2,,10,0.000164,0.0029000000000000002,0.0005676462121975467,87047.0,0.0018,62.06896551724137
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,0.0047,0.000674948557710553,87227.2,,10,0.00016869999999999998,0.0029000000000000002,0.0005676462121975467,87047.0,0.0018,62.06896551724137
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,greedy,0,4,0,1,2000,True,random,random,0.0048000000000000004,0.00042163702135578394,87215.7,,10,0.00016380000000000002,0.0029000000000000002,0.0005676462121975467,87047.0,0.0019000000000000002,65.51724137931035
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,greedy,0,4,1,1,2000,False,none,none,0.0047,0.00048304589153964786,87187.7,,10,0.00016,0.0029000000000000002,0.0005676462121975467,87047.0,0.0018,62.06896551724137
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,greedy,0,4,1,1,2000,True,past-avg,past-avg,0.004200000000000001,0.0004216370213557841,87226.2,,10,0.00016869999999999998,0.0029000000000000002,0.0005676462121975467,87047.0,0.0013000000000000004,44.82758620689656
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,0.0053,0.0006749485577105528,87198.2,,10,0.0001675,0.0029000000000000002,0.0005676462121975467,87047.0,0.0024,82.75862068965516
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,0.0048000000000000004,0.00042163702135578383,87227.2,,10,0.00017680000000000001,0.0029000000000000002,0.0005676462121975467,87047.0,0.0019000000000000002,65.51724137931035
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,greedy,0,4,1,1,2000,True,random,random,0.0045,0.0005270462766947298,87215.7,,10,0.0002006,0.0029000000000000002,0.0005676462121975467,87047.0,0.0015999999999999994,55.17241379310342
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,greedy,1,4,0,1,2000,False,none,none,0.0045,0.0005270462766947299,87187.7,,10,0.000154,0.0029000000000000002,0.0005676462121975467,87047.0,0.0015999999999999994,55.17241379310342
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,greedy,1,4,0,1,2000,True,past-avg,past-avg,0.0047,0.000674948557710553,87226.2,,10,0.0001699,0.0029000000000000002,0.0005676462121975467,87047.0,0.0018,62.06896551724137
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,0.0049,0.0007378647873726216,87198.2,,10,0.0001602,0.0029000000000000002,0.0005676462121975467,87047.0,0.0019999999999999996,68.96551724137929
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,0.0046,0.0005163977794943223,87227.2,,10,0.0002477,0.0029000000000000002,0.0005676462121975467,87047.0,0.0016999999999999997,58.6206896551724
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,greedy,1,4,0,1,2000,True,random,random,0.0041,0.00031622776601683826,87215.7,,10,0.0001563,0.0029000000000000002,0.0005676462121975467,87047.0,0.0012000000000000001,41.37931034482759
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,greedy,1,4,1,1,2000,False,none,none,0.0045,0.0005270462766947298,87187.7,,10,0.0001615,0.0029000000000000002,0.0005676462121975467,87047.0,0.0015999999999999994,55.17241379310342
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,greedy,1,4,1,1,2000,True,past-avg,past-avg,0.0047,0.0004830458915396479,87226.2,,10,0.00017559999999999999,0.0029000000000000002,0.0005676462121975467,87047.0,0.0018,62.06896551724137
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,0.0048000000000000004,0.0006324555320336758,87198.2,,10,0.0001623,0.0029000000000000002,0.0005676462121975467,87047.0,0.0019000000000000002,65.51724137931035
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,0.004200000000000001,0.0004216370213557841,87227.2,,10,0.00016409999999999998,0.0029000000000000002,0.0005676462121975467,87047.0,0.0013000000000000004,44.82758620689656
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,greedy,1,4,1,1,2000,True,random,random,0.004200000000000001,0.0004216370213557839,87215.7,,10,0.0001636,0.0029000000000000002,0.0005676462121975467,87047.0,0.0013000000000000004,44.82758620689656
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,nearest,0,4,0,1,2000,False,none,none,0.0051,0.0003162277660168376,87187.7,,10,0.0001626,0.0029000000000000002,0.0005676462121975467,87047.0,0.0022,75.86206896551724
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,nearest,0,4,0,1,2000,True,past-avg,past-avg,0.0045,0.00052704627669473,87226.2,,10,0.0001668,0.0029000000000000002,0.0005676462121975467,87047.0,0.0015999999999999994,55.17241379310342
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,0.0049,0.0005676462121975466,87198.2,,10,0.0001536,0.0029000000000000002,0.0005676462121975467,87047.0,0.0019999999999999996,68.96551724137929
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,0.0045,0.0005270462766947299,87227.2,,10,0.0001631,0.0029000000000000002,0.0005676462121975467,87047.0,0.0015999999999999994,55.17241379310342
Calculation Time [millis],39,638,1,BASELINE,0,15,3000,nearest,0,4,0,1,2000,True,random,random,0.0043,0.00048304589153964797,87215.7,,10,0.0001605,0.0029000000000000002,0.0005676462121975467,87047.0,0.0013999999999999998,48.2758620689655
