metric,variant_k,spawnScenario,count,mean,median,std,min,max
Client Waiting Time [min],P2PCollector+nearest (k=1),RUSH_HOUR,80,2.58525,2.495,0.8977623025605019,0.85,4.88
Client Waiting Time [min],P2PCollector+nearest (k=1),SPATIAL_IMBALANCE,80,2.2022500000000003,2.1100000000000003,1.2369388255802505,0.43,5.7
Client Waiting Time [min],P2PCollector+nearest (k=1),SPATIAL_ISLANDS,80,2.5225,1.895,1.7284049132954347,0.47,6.12
Client Waiting Time [min],P2PCollector+nearest (k=2),BASELINE,80,1.7126249999999998,1.45,0.9607298698965244,0.61,4.03
Client Waiting Time [min],P2PCollector+nearest (k=2),RUSH_HOUR,80,2.5185,2.4050000000000002,0.9263513563670308,0.86,4.8
Client Waiting Time [min],P2PCollector+nearest (k=2),SPATIAL_IMBALANCE,80,2.200375,2.05,1.23454439271941,0.42,5.7
Client Waiting Time [min],P2PCollector+nearest (k=2),SPATIAL_ISLANDS,80,2.503375,1.895,1.6912956188239723,0.46,6.12
Client Waiting Time [min],SinglePassenger,BASELINE,10,0.22200000000000003,0.22,0.017511900715418263,0.2,0.26
Client Waiting Time [min],SinglePassenger,RUSH_HOUR,10,0.252,0.26,0.02740640638812595,0.21,0.29
Client Waiting Time [min],SinglePassenger,SPATIAL_IMBALANCE,10,0.24900000000000003,0.25,0.0166332999331662,0.22,0.27
Client Waiting Time [min],SinglePassenger,SPATIAL_ISLANDS,10,0.262,0.26,0.02043961295567452,0.23,0.31
Client Waiting Time [min],VehicleRouting,BASELINE,10,0.309,0.31,0.023309511649396118,0.27,0.36
Client Waiting Time [min],VehicleRouting,RUSH_HOUR,10,0.42000000000000004,0.43,0.07673909622147561,0.3,0.55
Client Waiting Time [min],VehicleRouting,SPATIAL_IMBALANCE,10,0.329,0.33999999999999997,0.03604010112206802,0.27,0.39
Client Waiting Time [min],VehicleRouting,SPATIAL_ISLANDS,10,0.356,0.35,0.02633122354417533,0.31,0.41
Taxi Travel Distance [km],P2PCollector+nearest (k=0),BASELINE,80,20.828375,15.895,17.831946615856594,1.86,51.28
Taxi Travel Distance [km],P2PCollector+nearest (k=0),RUSH_HOUR,80,5.304,5.13,2.04002395121209,2.13,8.54
Taxi Travel Distance [km],P2PCollector+nearest (k=0),SPATIAL_IMBALANCE,80,5.428,4.8,3.4172723596088788,0.92,11.45
Taxi Travel Distance [km],P2PCollector+nearest (k=0),SPATIAL_ISLANDS,80,5.403499999999999,5.734999999999999,3.1586894814948687,0.84,9.85
Taxi Travel Distance [km],P2PCollector+nearest (k=1),BASELINE,80,21.305,15.74,18.072469446612278,2.18,55.14
Taxi Travel Distance [km],P2PCollector+nearest (k=1),RUSH_HOUR,80,5.814,5.45,2.16771278867317,2.24,9.93
Taxi Travel Distance [km],P2PCollector+nearest (k=1),SPATIAL_IMBALANCE,80,5.620375,5.22,3.4850074709797703,0.97,11.86
Taxi Travel Distance [km],P2PCollector+nearest (k=1),SPATIAL_ISLANDS,80,5.7532499999999995,6.265000000000001,3.267900566713138,0.84,10.99
Taxi Travel Distance [km],P2PCollector+nearest (k=2),BASELINE,80,21.56375,15.520000000000001,18.235843573105814,2.18,51.91
Taxi Travel Distance [km],P2PCollector+nearest (k=2),RUSH_HOUR,80,5.961625,5.7,2.220490562602685,2.24,10.04
Taxi Travel Distance [km],P2PCollector+nearest (k=2),SPATIAL_IMBALANCE,80,5.6555,5.145,3.4859910963814347,0.97,12.03
Taxi Travel Distance [km],P2PCollector+nearest (k=2),SPATIAL_ISLANDS,80,5.792125,6.279999999999999,3.281549376939366,0.84,11.47
Taxi Travel Distance [km],SinglePassenger,BASELINE,10,10.229000000000001,10.305,0.6544115252992145,9.17,11.16
Taxi Travel Distance [km],SinglePassenger,RUSH_HOUR,10,10.764,10.955,0.7851001351561608,9.66,12.0
Taxi Travel Distance [km],SinglePassenger,SPATIAL_IMBALANCE,10,9.907,9.735,0.7146724191310777,8.97,11.13
Taxi Travel Distance [km],SinglePassenger,SPATIAL_ISLANDS,10,10.904,10.855,0.5549414383518321,10.4,12.32
Taxi Travel Distance [km],VehicleRouting,BASELINE,10,10.334,10.41,0.5912359934916008,9.35,11.08
Taxi Travel Distance [km],VehicleRouting,RUSH_HOUR,10,10.956999999999999,10.995000000000001,0.8784968222291226,9.65,12.62
Taxi Travel Distance [km],VehicleRouting,SPATIAL_IMBALANCE,10,10.175,9.99,0.744375204076845,9.35,11.65
Taxi Travel Distance [km],VehicleRouting,SPATIAL_ISLANDS,10,11.239,11.145,0.5309833644600683,10.62,12.23
