metric,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,avgMean,avgStd,countMean,servedRatioMean,runs,communicationTimeMillisMean,singleAvg,singleStd,singleCount,delta,deltaPct
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,55.029048333333336,0.46751303371611247,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-16.900343333333325,-23.495740672536844
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,greedy,1,4,1,1,2000,True,random,random,40.8235,0.2878746615121604,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-31.105891666666658,-43.24503648079881
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,nearest,0,4,0,1,2000,False,none,none,52.460433333333334,1.7561957755611357,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.468958333333326,-27.066763505460845
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,nearest,0,4,0,1,2000,True,past-avg,past-avg,55.05387333333333,0.46836045078998506,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-16.875518333333332,-23.461227659949394
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,52.00774,1.8786179246627535,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.921651666666662,-27.696121439462562
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,55.029048333333336,0.4675130337161124,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-16.900343333333325,-23.495740672536844
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,nearest,0,4,0,1,2000,True,random,random,40.8235,0.28787466151215907,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-31.105891666666658,-43.24503648079881
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,nearest,0,4,1,1,2000,False,none,none,52.460433333333334,1.7561957755611333,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.468958333333326,-27.066763505460845
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,nearest,0,4,1,1,2000,True,past-avg,past-avg,55.05387333333333,0.4683604507899853,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-16.875518333333332,-23.461227659949394
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,52.00774,1.8786179246627537,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.921651666666662,-27.696121439462562
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,55.029048333333336,0.4675130337161136,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-16.900343333333325,-23.495740672536844
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,nearest,0,4,1,1,2000,True,random,random,40.8235,0.28787466151216046,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-31.105891666666658,-43.24503648079881
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,nearest,1,4,0,1,2000,False,none,none,52.460433333333334,1.7561957755611346,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.468958333333326,-27.066763505460845
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,nearest,1,4,0,1,2000,True,past-avg,past-avg,55.05387333333333,0.4683604507899854,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-16.875518333333332,-23.461227659949394
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,52.00774,1.8786179246627532,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.921651666666662,-27.696121439462562
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,55.029048333333336,0.4675130337161122,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-16.900343333333325,-23.495740672536844
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,nearest,1,4,0,1,2000,True,random,random,40.8235,0.28787466151216107,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-31.105891666666658,-43.24503648079881
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,nearest,1,4,1,1,2000,False,none,none,52.460433333333334,1.7561957755611342,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.468958333333326,-27.066763505460845
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,nearest,1,4,1,1,2000,True,past-avg,past-avg,55.05387333333333,0.46836045078998456,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-16.875518333333332,-23.461227659949394
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,52.00774,1.8786179246627535,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.921651666666662,-27.696121439462562
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,55.029048333333336,0.4675130337161138,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-16.900343333333325,-23.495740672536844
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,1000,nearest,1,4,1,1,2000,True,random,random,40.8235,0.2878746615121614,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-31.105891666666658,-43.24503648079881
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,0,4,0,1,2000,False,none,none,43.712043333333334,0.6997376989687087,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-28.217348333333327,-39.229232556417884
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,0,4,0,1,2000,True,past-avg,past-avg,51.969321666666666,0.3272832878362615,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.960069999999995,-27.74953261456518
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,43.61358666666667,0.6202140717048757,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-28.31580499999999,-39.3661121606872
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,51.961463333333334,0.4372180742285203,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.967928333333326,-27.76045768031542
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,0,4,0,1,2000,True,random,random,41.970893333333336,0.26020329269796516,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-29.958498333333324,-41.64987029525597
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,0,4,1,1,2000,False,none,none,43.712043333333334,0.6997376989687101,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-28.217348333333327,-39.229232556417884
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,0,4,1,1,2000,True,past-avg,past-avg,51.969321666666666,0.3272832878362633,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.960069999999995,-27.74953261456518
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,43.61358666666667,0.6202140717048754,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-28.31580499999999,-39.3661121606872
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,51.961463333333334,0.43721807422852094,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.967928333333326,-27.76045768031542
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,0,4,1,1,2000,True,random,random,41.970893333333336,0.2602032926979659,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-29.958498333333324,-41.64987029525597
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,0,1,2000,False,none,none,43.712043333333334,0.6997376989687106,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-28.217348333333327,-39.229232556417884
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,0,1,2000,True,past-avg,past-avg,51.969321666666666,0.3272832878362621,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.960069999999995,-27.74953261456518
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,43.61358666666667,0.620214071704876,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-28.31580499999999,-39.3661121606872
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,51.961463333333334,0.4372180742285203,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.967928333333326,-27.76045768031542
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,0,1,2000,True,random,random,41.970893333333336,0.2602032926979661,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-29.958498333333324,-41.64987029525597
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,2000,False,none,none,43.712043333333334,0.6997376989687092,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-28.217348333333327,-39.229232556417884
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,2000,True,past-avg,past-avg,51.969321666666666,0.3272832878362615,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.960069999999995,-27.74953261456518
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,43.61358666666667,0.6202140717048762,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-28.31580499999999,-39.3661121606872
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,51.961463333333334,0.43721807422852155,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.967928333333326,-27.76045768031542
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,2000,True,random,random,41.970893333333336,0.26020329269796544,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-29.958498333333324,-41.64987029525597
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,0,1,2000,False,none,none,43.712043333333334,0.6997376989687129,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-28.217348333333327,-39.229232556417884
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,0,1,2000,True,past-avg,past-avg,51.969321666666666,0.3272832878362632,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.960069999999995,-27.74953261456518
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,43.61358666666667,0.6202140717048759,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-28.31580499999999,-39.3661121606872
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,51.961463333333334,0.43721807422852205,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.967928333333326,-27.76045768031542
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,0,1,2000,True,random,random,41.970893333333336,0.26020329269796566,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-29.958498333333324,-41.64987029525597
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,1,1,2000,False,none,none,43.712043333333334,0.6997376989687094,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-28.217348333333327,-39.229232556417884
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,1,1,2000,True,past-avg,past-avg,51.969321666666666,0.32728328783626154,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.960069999999995,-27.74953261456518
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,43.61358666666667,0.6202140717048759,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-28.31580499999999,-39.3661121606872
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,51.961463333333334,0.43721807422852293,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.967928333333326,-27.76045768031542
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,1,1,2000,True,random,random,41.970893333333336,0.2602032926979649,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-29.958498333333324,-41.64987029525597
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,2000,False,none,none,43.712043333333334,0.69973769896871,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-28.217348333333327,-39.229232556417884
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,2000,True,past-avg,past-avg,51.969321666666666,0.32728328783626265,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.960069999999995,-27.74953261456518
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,43.61358666666667,0.6202140717048763,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-28.31580499999999,-39.3661121606872
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,51.961463333333334,0.43721807422852144,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.967928333333326,-27.76045768031542
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,2000,True,random,random,41.970893333333336,0.26020329269796677,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-29.958498333333324,-41.64987029525597
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,1,1,2000,False,none,none,43.712043333333334,0.6997376989687092,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-28.217348333333327,-39.229232556417884
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,1,1,2000,True,past-avg,past-avg,51.969321666666666,0.3272832878362629,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.960069999999995,-27.74953261456518
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,43.61358666666667,0.6202140717048762,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-28.31580499999999,-39.3661121606872
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,51.961463333333334,0.4372180742285211,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.967928333333326,-27.76045768031542
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,1,1,2000,True,random,random,41.970893333333336,0.26020329269796644,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-29.958498333333324,-41.64987029525597
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,0,4,0,1,2000,False,none,none,44.64236666666666,0.3479329315781185,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.287025,-37.935848430990255
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,0,4,0,1,2000,True,past-avg,past-avg,50.66193333333333,0.3852709083742342,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-21.26745833333333,-29.567132211948127
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,44.64906833333333,0.3592557140150612,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.280323333333328,-37.926531423698265
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,50.752658333333336,0.3092523183990462,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-21.176733333333324,-29.441001574808247
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,0,4,0,1,2000,True,random,random,44.29687333333333,0.2418398470419712,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.63251833333333,-38.41617132171399
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,0,4,1,1,2000,False,none,none,44.64236666666666,0.347932931578117,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.287025,-37.935848430990255
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,0,4,1,1,2000,True,past-avg,past-avg,50.66193333333333,0.3852709083742344,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-21.26745833333333,-29.567132211948127
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,44.64906833333333,0.3592557140150603,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.280323333333328,-37.926531423698265
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,50.752658333333336,0.30925231839904577,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-21.176733333333324,-29.441001574808247
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,0,4,1,1,2000,True,random,random,44.29687333333333,0.24183984704196948,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.63251833333333,-38.41617132171399
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,1,4,0,1,2000,False,none,none,44.64236666666666,0.34793293157811894,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.287025,-37.935848430990255
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,1,4,0,1,2000,True,past-avg,past-avg,50.66193333333333,0.3852709083742335,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-21.26745833333333,-29.567132211948127
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,44.64906833333333,0.3592557140150603,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.280323333333328,-37.926531423698265
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,50.752658333333336,0.30925231839904566,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-21.176733333333324,-29.441001574808247
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,1,4,0,1,2000,True,random,random,44.29687333333333,0.24183984704197026,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.63251833333333,-38.41617132171399
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,1,4,1,1,2000,False,none,none,44.64236666666666,0.34793293157811783,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.287025,-37.935848430990255
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,1,4,1,1,2000,True,past-avg,past-avg,50.66193333333333,0.38527090837423195,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-21.26745833333333,-29.567132211948127
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,44.64906833333333,0.35925571401506,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.280323333333328,-37.926531423698265
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,50.752658333333336,0.3092523183990444,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-21.176733333333324,-29.441001574808247
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,1,4,1,1,2000,True,random,random,44.29687333333333,0.24183984704197173,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.63251833333333,-38.41617132171399
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,0,4,0,1,2000,False,none,none,44.64236666666666,0.34793293157811994,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.287025,-37.935848430990255
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,0,4,0,1,2000,True,past-avg,past-avg,50.66193333333333,0.3852709083742338,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-21.26745833333333,-29.567132211948127
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,44.64906833333333,0.3592557140150594,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.280323333333328,-37.926531423698265
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,50.752658333333336,0.3092523183990459,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-21.176733333333324,-29.441001574808247
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,0,4,0,1,2000,True,random,random,44.29687333333333,0.2418398470419718,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.63251833333333,-38.41617132171399
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,0,4,1,1,2000,False,none,none,44.64236666666666,0.3479329315781179,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.287025,-37.935848430990255
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,0,4,1,1,2000,True,past-avg,past-avg,50.66193333333333,0.38527090837423433,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-21.26745833333333,-29.567132211948127
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,44.64906833333333,0.35925571401505857,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.280323333333328,-37.926531423698265
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,50.752658333333336,0.3092523183990466,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-21.176733333333324,-29.441001574808247
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,0,4,1,1,2000,True,random,random,44.29687333333333,0.24183984704197029,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.63251833333333,-38.41617132171399
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,1,4,0,1,2000,False,none,none,44.64236666666666,0.3479329315781195,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.287025,-37.935848430990255
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,1,4,0,1,2000,True,past-avg,past-avg,50.66193333333333,0.3852709083742333,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-21.26745833333333,-29.567132211948127
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,44.64906833333333,0.3592557140150596,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.280323333333328,-37.926531423698265
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,50.752658333333336,0.30925231839904704,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-21.176733333333324,-29.441001574808247
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,1,4,0,1,2000,True,random,random,44.29687333333333,0.2418398470419699,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.63251833333333,-38.41617132171399
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,1,4,1,1,2000,False,none,none,44.64236666666666,0.34793293157811755,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.287025,-37.935848430990255
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,1,4,1,1,2000,True,past-avg,past-avg,50.66193333333333,0.3852709083742339,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-21.26745833333333,-29.567132211948127
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,44.64906833333333,0.3592557140150595,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.280323333333328,-37.926531423698265
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,50.752658333333336,0.30925231839904566,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-21.176733333333324,-29.441001574808247
Client Travel Time [min],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,1,4,1,1,2000,True,random,random,44.29687333333333,0.24183984704196895,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-27.63251833333333,-38.41617132171399
Client Travel Time [min],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,0,4,0,1,2000,False,none,none,52.327286666666666,1.7324801739873528,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-19.602104999999995,-27.251870960955106
Client Travel Time [min],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,0,4,0,1,2000,True,past-avg,past-avg,55.096985,0.4269588547015094,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-16.832406666666664,-23.401291567529128
Client Travel Time [min],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,49.15172333333333,1.5306289232909491,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-22.77766833333333,-31.66670509169467
Client Travel Time [min],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,55.03626666666666,0.35854077613034385,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-16.893124999999998,-23.485705368239014
Client Travel Time [min],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,0,4,0,1,2000,True,random,random,40.80891333333334,0.2529651614133635,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-31.120478333333324,-43.2653156272349
Client Travel Time [min],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,0,4,1,1,2000,False,none,none,51.1032,1.6253948332294186,27762.0,,10,,71.92939166666666,0.44517820140151276,27762.0,-20.82619166666666,-28.953660227211238
