taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRqsRadius,idleRoamingMode,waitingAvgMean,travelAvgMean,distanceAvgMean,servedRatio,calculationAvgMean,communicationAvgMean,kmPerServedClient,calculationMsPerServedClient,pickupPct,communicationSharePct
39,638,1,RUSH_HOUR,1,2000,past-avg,2.88993,10.584331666666667,100.27312180000001,0.9997648902821317,0.00435,0.1428625,6.131005984837264,0.5912548964845298,99.97648902821317,3.2841954022988515
39,638,1,RUSH_HOUR,1,2000,past-avg-revisit,2.994008333333333,10.67133,85.299526625,0.9991379310344828,0.005175,0.11605,5.218736860429866,0.6985860894341585,99.91379310344828,2.242512077294686
39,638,1,RUSH_HOUR,1,2000,past-avg-total,2.8909391666666666,10.581259166666666,100.4919198,0.9999216300940439,0.0045375,0.1348375,6.143403199425821,0.611575185897846,99.9921630094044,2.971625344352617
39,638,1,RUSH_HOUR,1,2000,random,2.754659166666667,10.458629166666666,108.15251165000001,1.0,0.00375,0.1311875,6.6112036902037605,0.5098354231974922,100.0,3.498333333333334
39,638,1,RUSH_HOUR,1,3000,none,3.9357958333333336,11.6504025,94.1970686,1.0,0.0034500000000000004,0.2086,5.758128017868339,0.4639302507836991,100.0,6.046376811594202
39,638,1,RUSH_HOUR,1,3000,past-avg,3.9236158333333333,11.640381666666666,99.4819092,0.9998432601880878,0.0034125,0.2219,6.082158633006525,0.4610195223495716,99.98432601880877,6.502564102564101
39,638,1,RUSH_HOUR,1,3000,past-avg-revisit,3.906975,11.620640000000002,96.13757605,0.9998432601880878,0.0036125000000000003,0.2187625,5.877647321137483,0.4953373904420702,99.98432601880877,6.0557093425605535
39,638,1,RUSH_HOUR,1,3000,past-avg-total,3.913520833333333,11.630028333333334,99.76160725,0.9998432601880878,0.00335,0.2259625,6.099264698131917,0.4624178161739738,99.98432601880877,6.745149253731343
39,638,1,RUSH_HOUR,1,3000,random,3.8792441666666666,11.595920833333334,101.62319905,1.0,0.0033875000000000003,0.2008375,6.212076430956113,0.4584835423197492,100.0,5.9287822878228775
39,638,1,RUSH_HOUR,2,1000,none,6.78945625,14.612602500000001,66.8544567,0.9580329153605016,0.0174625,0.07880000000000001,4.265374036507085,2.5130209987037286,95.80329153605017,0.4512526843235505
