algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRqsRadius,p2pStrategy,p2pOverlayShortcuts,idleRoamingMode,requests,finished,waitMax,completionRatio,waitMean,travelMean
TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,3000,greedy,1,none,12760,12760,22.666666666666668,1.0,3.9306635318704286,11.645611285266458
TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,3000,greedy,1,past-avg,12758,12758,18.016666666666666,1.0,3.9225035271986206,11.639363536604483
TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,3000,greedy,1,past-avg-revisit,12758,12758,24.983333333333334,1.0,3.933244500182892,11.646075664942257
TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,3000,greedy,1,past-avg-total,12758,12758,14.316666666666666,1.0,3.9151356011914094,11.632055703610806
TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,3000,greedy,1,random,12760,12760,12.566666666666666,1.0,3.910862068965517,11.6280355276907
TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,3000,nearest,0,none,12760,12760,31.316666666666666,1.0,3.926277429467085,11.640342215256007
TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,3000,nearest,0,past-avg,12758,12758,14.033333333333333,1.0,3.932097507446308,11.649161310550243
TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,3000,nearest,0,past-avg-revisit,12758,12758,24.816666666666666,1.0,3.9077101949103827,11.62227099336364
TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,3000,nearest,0,past-avg-total,12758,12758,13.433333333333334,1.0,3.913842295030569,11.630908710874223
TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,3000,nearest,0,random,12760,12760,13.0,1.0,3.88566091954023,11.602468652037617
TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,3000,nearest,1,none,12760,12760,22.666666666666668,1.0,3.9306635318704286,11.645611285266458
TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,3000,nearest,1,past-avg,12758,12758,18.016666666666666,1.0,3.9225035271986206,11.639363536604483
TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,3000,nearest,1,past-avg-revisit,12758,12758,24.983333333333334,1.0,3.933244500182892,11.646075664942257
TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,3000,nearest,1,past-avg-total,12758,12758,14.316666666666666,1.0,3.9151356011914094,11.632055703610806
TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,3000,nearest,1,random,12760,12760,12.566666666666666,1.0,3.910862068965517,11.6280355276907
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,1000,greedy,0,none,8916,8916,108.23333333333333,1.0,22.067799461641993,26.630204127411396
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,1000,greedy,0,past-avg,12732,12732,66.58333333333333,1.0,1.964765944077914,8.468109226096972
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,1000,greedy,0,past-avg-revisit,8952,8952,96.31666666666666,1.0,21.795933869526365,26.390787905868336
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,1000,greedy,0,past-avg-total,12730,12730,51.78333333333333,1.0,1.9628724797067294,8.467868551976958
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,1000,greedy,0,random,12754,12754,20.966666666666665,1.0,2.3043332810621506,8.7636845956824
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,1000,greedy,1,none,8916,8916,108.23333333333333,1.0,22.067799461641993,26.630204127411396
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,1000,greedy,1,past-avg,12732,12732,66.58333333333333,1.0,1.964765944077914,8.468109226096972
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,1000,greedy,1,past-avg-revisit,8952,8952,96.31666666666666,1.0,21.795933869526365,26.390787905868336
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,1000,greedy,1,past-avg-total,12730,12730,51.78333333333333,1.0,1.9628724797067294,8.467868551976958
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,1000,greedy,1,random,12754,12754,20.966666666666665,1.0,2.3043332810621506,8.7636845956824
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,1000,nearest,0,none,8916,8916,108.23333333333333,1.0,22.067799461641993,26.630204127411396
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,1000,nearest,0,past-avg,12732,12732,66.58333333333333,1.0,1.964765944077914,8.468109226096972
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,1000,nearest,0,past-avg-revisit,8952,8952,96.31666666666666,1.0,21.795933869526365,26.390787905868336
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,1000,nearest,0,past-avg-total,12730,12730,51.78333333333333,1.0,1.9628724797067294,8.467868551976958
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,1000,nearest,0,random,12754,12754,20.966666666666665,1.0,2.3043332810621506,8.7636845956824
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,1000,nearest,1,none,8916,8916,108.23333333333333,1.0,22.067799461641993,26.630204127411396
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,1000,nearest,1,past-avg,12732,12732,66.58333333333333,1.0,1.964765944077914,8.468109226096972
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,1000,nearest,1,past-avg-revisit,8952,8952,96.31666666666666,1.0,21.795933869526365,26.390787905868336
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,1000,nearest,1,past-avg-total,12730,12730,51.78333333333333,1.0,1.9628724797067294,8.467868551976958
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,1000,nearest,1,random,12754,12754,20.966666666666665,1.0,2.3043332810621506,8.7636845956824
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,2000,greedy,0,none,12148,12148,85.23333333333333,1.0,9.547939304137856,15.381933926023489
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,2000,greedy,0,past-avg,12756,12756,14.666666666666666,1.0,2.6942197135988293,9.266026445071601
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,2000,greedy,0,past-avg-revisit,12194,12194,75.41666666666667,1.0,9.281898201301185,15.147356623476027
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,2000,greedy,0,past-avg-total,12760,12760,22.066666666666666,1.0,2.706264367816092,9.274584639498432
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,2000,greedy,0,random,12760,12760,11.216666666666667,1.0,2.9824111807732496,9.540415360501568
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,2000,greedy,1,none,12148,12148,85.23333333333333,1.0,9.547939304137856,15.381933926023489
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,2000,greedy,1,past-avg,12756,12756,14.666666666666666,1.0,2.6942197135988293,9.266026445071601
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,2000,greedy,1,past-avg-revisit,12194,12194,75.41666666666667,1.0,9.281898201301185,15.147356623476027
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,2000,greedy,1,past-avg-total,12760,12760,22.066666666666666,1.0,2.706264367816092,9.274584639498432
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,2000,greedy,1,random,12760,12760,11.216666666666667,1.0,2.9824111807732496,9.540415360501568
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,2000,nearest,0,none,12148,12148,85.23333333333333,1.0,9.547939304137856,15.381933926023489
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,2000,nearest,0,past-avg,12756,12756,14.666666666666666,1.0,2.6942197135988293,9.266026445071601
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,2000,nearest,0,past-avg-revisit,12194,12194,75.41666666666667,1.0,9.281898201301185,15.147356623476027
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,2000,nearest,0,past-avg-total,12760,12760,22.066666666666666,1.0,2.706264367816092,9.274584639498432
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,2000,nearest,0,random,12760,12760,11.216666666666667,1.0,2.9824111807732496,9.540415360501568
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,2000,nearest,1,none,12148,12148,85.23333333333333,1.0,9.547939304137856,15.381933926023489
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,2000,nearest,1,past-avg,12756,12756,14.666666666666666,1.0,2.6942197135988293,9.266026445071601
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,2000,nearest,1,past-avg-revisit,12194,12194,75.41666666666667,1.0,9.281898201301185,15.147356623476027
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,2000,nearest,1,past-avg-total,12760,12760,22.066666666666666,1.0,2.706264367816092,9.274584639498432
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,2000,nearest,1,random,12760,12760,11.216666666666667,1.0,2.9824111807732496,9.540415360501568
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,3000,greedy,0,none,12760,12760,6.5,1.0,4.204242424242424,10.778082549634275
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,3000,greedy,0,past-avg,12760,12760,9.916666666666666,1.0,4.158534482758621,10.732379832810867
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,3000,greedy,0,past-avg-revisit,12760,12760,8.233333333333333,1.0,4.207779519331243,10.781564785788923
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,3000,greedy,0,past-avg-total,12760,12760,6.4,1.0,4.164391327063741,10.738309822361547
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,3000,greedy,0,random,12760,12760,8.533333333333333,1.0,4.219689132706374,10.793461337513063
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,3000,greedy,1,none,12760,12760,6.5,1.0,4.204242424242424,10.778082549634275
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,3000,greedy,1,past-avg,12760,12760,9.916666666666666,1.0,4.158534482758621,10.732379832810867
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,3000,greedy,1,past-avg-revisit,12760,12760,8.233333333333333,1.0,4.207779519331243,10.781564785788923
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,3000,greedy,1,past-avg-total,12760,12760,6.4,1.0,4.164391327063741,10.738309822361547
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,3000,greedy,1,random,12760,12760,8.533333333333333,1.0,4.219689132706374,10.793461337513063
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,3000,nearest,0,none,12760,12760,6.5,1.0,4.204242424242424,10.778082549634275
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,3000,nearest,0,past-avg,12760,12760,9.916666666666666,1.0,4.158534482758621,10.732379832810867
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,3000,nearest,0,past-avg-revisit,12760,12760,8.233333333333333,1.0,4.207779519331243,10.781564785788923
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,3000,nearest,0,past-avg-total,12760,12760,6.4,1.0,4.164391327063741,10.738309822361547
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,3000,nearest,0,random,12760,12760,8.533333333333333,1.0,4.219689132706374,10.793461337513063
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,3000,nearest,1,none,12760,12760,6.5,1.0,4.204242424242424,10.778082549634275
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,3000,nearest,1,past-avg,12760,12760,9.916666666666666,1.0,4.158534482758621,10.732379832810867
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,3000,nearest,1,past-avg-revisit,12760,12760,8.233333333333333,1.0,4.207779519331243,10.781564785788923
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,3000,nearest,1,past-avg-total,12760,12760,6.4,1.0,4.164391327063741,10.738309822361547
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,3000,nearest,1,random,12760,12760,8.533333333333333,1.0,4.219689132706374,10.793461337513063
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,1000,greedy,0,none,8941,8941,108.23333333333333,1.0,22.008638109085485,26.57539052305857
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,1000,greedy,0,past-avg,12736,12736,66.58333333333333,1.0,1.9996453622278056,8.498937395309884
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,1000,greedy,0,past-avg-revisit,8935,8935,108.3,1.0,21.646605110986755,26.26483864950569
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,1000,greedy,0,past-avg-total,12740,12740,51.78333333333333,1.0,1.9858529565672423,8.485180533751961
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,1000,greedy,0,random,12749,12749,20.966666666666665,1.0,2.298412947420713,8.759585065495333
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,1000,greedy,1,none,8938,8938,102.35,1.0,21.830778697695234,26.42143656298948
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,1000,greedy,1,past-avg,12734,12734,66.58333333333333,1.0,1.9874221244960997,8.487405109680122
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,1000,greedy,1,past-avg-revisit,8999,8999,102.33333333333333,1.0,21.627723450753788,26.232588806163648
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,1000,greedy,1,past-avg-total,12735,12735,51.78333333333333,1.0,1.9899424159141474,8.489753958905903
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,1000,greedy,1,random,12749,12749,20.283333333333335,1.0,2.3087235600177793,8.770699662718645
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,1000,nearest,0,none,8941,8941,108.23333333333333,1.0,22.008638109085485,26.57539052305857
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,1000,nearest,0,past-avg,12736,12736,66.58333333333333,1.0,1.9996453622278056,8.498937395309882
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,1000,nearest,0,past-avg-revisit,8935,8935,108.3,1.0,21.646605110986755,26.26483864950569
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,1000,nearest,0,past-avg-total,12740,12740,51.78333333333333,1.0,1.9858529565672423,8.485180533751961
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,1000,nearest,0,random,12749,12749,20.966666666666665,1.0,2.298412947420713,8.759585065495333
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,1000,nearest,1,none,8938,8938,102.35,1.0,21.830778697695234,26.42143656298948
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,1000,nearest,1,past-avg,12734,12734,66.58333333333333,1.0,1.9874221244960997,8.487405109680122
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,1000,nearest,1,past-avg-revisit,8999,8999,102.33333333333333,1.0,21.627723450753788,26.232588806163648
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,1000,nearest,1,past-avg-total,12735,12735,51.78333333333333,1.0,1.9899424159141474,8.489753958905903
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,1000,nearest,1,random,12749,12749,20.283333333333335,1.0,2.3087235600177793,8.770699662718645
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,2000,greedy,0,none,12199,12199,78.48333333333333,1.0,9.553706587971693,15.381163756592072
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,2000,greedy,0,past-avg,12760,12760,22.883333333333333,1.0,2.7145167189132704,9.283780041797282
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,2000,greedy,0,past-avg-revisit,12387,12387,65.18333333333334,1.0,8.241609483060197,14.202156831086354
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,2000,greedy,0,past-avg-total,12760,12760,22.883333333333333,1.0,2.717338035527691,9.286233019853709
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,2000,greedy,0,random,12760,12760,11.433333333333334,1.0,2.990159352142111,9.548618077324974
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,2000,greedy,1,none,12264,12264,78.48333333333333,1.0,9.151433735594695,15.029014459665145
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,2000,greedy,1,past-avg,12760,12760,22.883333333333333,1.0,2.7288897596656216,9.298936781609196
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,2000,greedy,1,past-avg-revisit,12346,12346,75.18333333333334,1.0,8.245422269021006,14.220856957719098
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,2000,greedy,1,past-avg-total,12758,12758,11.083333333333334,1.0,2.7329989026493178,9.30392956053718
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,2000,greedy,1,random,12760,12760,14.683333333333334,1.0,2.9922335423197493,9.550640020898642
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,2000,nearest,0,none,12199,12199,78.48333333333333,1.0,9.553706587971693,15.381163756592072
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,2000,nearest,0,past-avg,12760,12760,22.883333333333333,1.0,2.7145167189132704,9.283780041797282
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,2000,nearest,0,past-avg-revisit,12387,12387,65.18333333333334,1.0,8.243066655902695,14.203381233013104
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,2000,nearest,0,past-avg-total,12760,12760,22.883333333333333,1.0,2.7173380355276904,9.286233019853709
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,2000,nearest,0,random,12760,12760,11.433333333333334,1.0,2.990159352142111,9.548618077324974
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,2000,nearest,1,none,12264,12264,78.48333333333333,1.0,9.151433735594695,15.029014459665145
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,2000,nearest,1,past-avg,12760,12760,22.883333333333333,1.0,2.7288897596656216,9.298936781609196
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,2000,nearest,1,past-avg-revisit,12346,12346,75.18333333333334,1.0,8.245422269021006,14.2208569577191
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,2000,nearest,1,past-avg-total,12758,12758,11.083333333333334,1.0,2.7329989026493178,9.30392956053718
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,2000,nearest,1,random,12760,12760,14.683333333333334,1.0,2.9922335423197493,9.550640020898642
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,3000,greedy,0,none,12760,12760,19.933333333333334,1.0,4.223542319749217,10.796886102403343
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,3000,greedy,0,past-avg,12760,12760,9.916666666666666,1.0,4.138474399164054,10.71233803552769
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,3000,greedy,0,past-avg-revisit,12760,12760,10.483333333333333,1.0,4.198738244514106,10.772353709508883
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,3000,greedy,0,past-avg-total,12760,12760,9.833333333333334,1.0,4.158892371995821,10.73273249738767
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,3000,greedy,0,random,12760,12760,9.2,1.0,4.233994252873564,10.807813479623825
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,3000,greedy,1,none,12760,12760,19.933333333333334,1.0,4.219164054336468,10.792513061650993
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,3000,greedy,1,past-avg,12760,12760,9.916666666666666,1.0,4.150086206896551,10.723955067920585
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,3000,greedy,1,past-avg-revisit,12760,12760,9.9,1.0,4.192225705329154,10.76582027168234
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,3000,greedy,1,past-avg-total,12760,12760,9.766666666666667,1.0,4.164409613375131,10.738346394984324
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,3000,greedy,1,random,12760,12760,11.983333333333333,1.0,4.230673981191223,10.804493207941485
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,3000,nearest,0,none,12760,12760,19.933333333333334,1.0,4.223542319749217,10.796886102403343
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,3000,nearest,0,past-avg,12760,12760,9.916666666666666,1.0,4.138474399164054,10.71233803552769
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,3000,nearest,0,past-avg-revisit,12760,12760,10.483333333333333,1.0,4.198738244514106,10.772353709508883
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,3000,nearest,0,past-avg-total,12760,12760,9.833333333333334,1.0,4.158892371995821,10.73273249738767
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,3000,nearest,0,random,12760,12760,9.2,1.0,4.233994252873564,10.807813479623825
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,3000,nearest,1,none,12760,12760,19.933333333333334,1.0,4.219164054336468,10.792513061650993
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,3000,nearest,1,past-avg,12760,12760,9.916666666666666,1.0,4.150086206896551,10.723955067920585
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,3000,nearest,1,past-avg-revisit,12760,12760,9.9,1.0,4.192225705329154,10.76582027168234
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,3000,nearest,1,past-avg-total,12760,12760,9.766666666666667,1.0,4.164409613375131,10.738346394984324
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,3000,nearest,1,random,12760,12760,11.983333333333333,1.0,4.230673981191223,10.804493207941485
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,1000,greedy,0,none,8942,8942,108.23333333333333,1.0,22.015389920226646,26.580830164765526
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,1000,greedy,0,past-avg,12738,12738,66.58333333333333,1.0,1.9865494321452872,8.48661092793217
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,1000,greedy,0,past-avg-revisit,8938,8938,108.3,1.0,21.638481763258,26.256781904975014
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,1000,greedy,0,past-avg-total,12739,12739,51.78333333333333,1.0,1.9729348195829082,8.473428055577362
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,1000,greedy,0,random,12747,12747,20.283333333333335,1.0,2.301439554404958,8.76290107476269
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,1000,greedy,1,none,8925,8925,102.35,1.0,21.860425770308122,26.450009337068163
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,1000,greedy,1,past-avg,12732,12732,66.58333333333333,1.0,1.9903694104094671,8.490444025552414
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,1000,greedy,1,past-avg-revisit,9005,9005,102.33333333333333,1.0,21.61064223579493,26.217453266703682
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,1000,greedy,1,past-avg-total,12735,12735,51.78333333333333,1.0,1.997497709723858,8.4960777385159
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,1000,greedy,1,random,12746,12746,21.566666666666666,1.0,2.310705319315864,8.773634865840263
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,1000,nearest,0,none,8942,8942,108.23333333333333,1.0,22.015389920226646,26.580830164765526
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,1000,nearest,0,past-avg,12738,12738,66.58333333333333,1.0,1.9865494321452872,8.48661092793217
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,1000,nearest,0,past-avg-revisit,8938,8938,108.3,1.0,21.638481763258,26.256781904975014
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,1000,nearest,0,past-avg-total,12739,12739,51.78333333333333,1.0,1.9729348195829082,8.473428055577362
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,1000,nearest,0,random,12747,12747,20.283333333333335,1.0,2.301439554404958,8.76290107476269
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,1000,nearest,1,none,8925,8925,102.35,1.0,21.860425770308122,26.450009337068163
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,1000,nearest,1,past-avg,12732,12732,66.58333333333333,1.0,1.9903694104094671,8.490444025552414
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,1000,nearest,1,past-avg-revisit,9005,9005,102.33333333333333,1.0,21.61064223579493,26.217453266703682
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,1000,nearest,1,past-avg-total,12735,12735,51.78333333333333,1.0,1.9974977097238582,8.4960777385159
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,1000,nearest,1,random,12746,12746,21.566666666666666,1.0,2.310705319315864,8.773634865840263
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,2000,greedy,0,none,12221,12221,78.48333333333333,1.0,9.306820227477292,15.16379456127431
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,2000,greedy,0,past-avg,12760,12760,22.616666666666667,1.0,2.716371473354232,9.285629571577847
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,2000,greedy,0,past-avg-revisit,12420,12420,65.53333333333333,1.0,7.714370638754697,13.738283682232957
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,2,2000,greedy,0,past-avg-total,12760,12760,20.366666666666667,1.0,2.7146630094043886,9.283466562173459
