taxiCount,clientCount,taxiSeatCount,spawnScenario,moderation,factor,factorFrom,factorTo,moderator,moderatorFrom,moderatorTo,outcome,effectScale,scope,seeds,effectAtModeratorFromMean,effectAtModeratorToMean,interactionMean,interactionStd,ci95Low,ci95High,sameDirectionSeeds,pValue,pValueHolm
39.0,638.0,1.0,BASELINE,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,pickup,percentage points,city-scenario,10,0.002351097178684425,-0.0015673981191210995,-0.003918495297805524,0.01819277465671852,-0.01693282228757877,0.009095831691967721,8,0.5129405683951571,1.0
39.0,638.0,1.0,BASELINE,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario,10,0.2690341848867883,0.11625720195378109,-0.15277698293300723,0.5370494752042132,-0.5369590338777549,0.23140506801174043,5,0.3917731875469356,1.0
39.0,638.0,1.0,BASELINE,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario,10,75.88687716442058,18.1989844558286,-57.687892708591995,4.962766329918944,-61.23804187550592,-54.13774354167807,10,4.044157588768974e-11,6.430210566142669e-09
39.0,638.0,1.0,BASELINE,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario,10,3.7042842215255973,0.14498432601880662,-3.559299895506791,1.0509422029342188,-4.311098658170384,-2.807501132843198,10,2.016147981273788e-06,0.00023387316582775943
39.0,638.0,1.0,BASELINE,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,2000,waiting,relative percent,city-scenario,10,-58.39852580763519,-7.167080725764069,51.23144508187113,8.104543482926037,45.43380393147719,57.029086232265065,10,9.120538394606211e-09,1.2312726832718386e-06
39.0,638.0,1.0,BASELINE,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,2000,3000,distance,relative percent,city-scenario,10,18.1989844558286,5.256299365447598,-12.942685090381001,2.651865357989386,-14.83971528796995,-11.045654892792053,10,8.804545776058574e-08,1.135786405111556e-05
39.0,638.0,1.0,BASELINE,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,2000,3000,pickup,percentage points,city-scenario,10,0.14498432601880662,0.002612330198537016,-0.1423719958202696,0.17485600088879363,-0.26745644360957144,-0.01728754803096777,10,0.029950867347408948,1.0
39.0,638.0,1.0,BASELINE,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario,10,-7.167080725764069,-0.5515238435431646,6.615556882220903,6.3800341468252775,2.0515553948480143,11.179558369593792,9,0.009544271716726952,0.801718824205064
39.0,638.0,1.0,BASELINE,shortcuts_by_hops,p2pOverlayShortcuts,0,1,kHops,0,1,distance,relative percent,city-scenario,10,0.0,-0.07672154658206143,-0.07672154658206143,0.318789660460805,-0.30476993175037637,0.15132683858625348,5,0.4660988634899358,1.0
39.0,638.0,1.0,BASELINE,shortcuts_by_hops,p2pOverlayShortcuts,0,1,kHops,0,1,pickup,percentage points,city-scenario,10,0.0,0.012539184952976568,0.012539184952976568,0.03097811939304341,-0.009621226689368361,0.0346995965953215,8,0.23254762954144545,1.0
39.0,638.0,1.0,BASELINE,shortcuts_by_hops,p2pOverlayShortcuts,0,1,kHops,0,1,waiting,relative percent,city-scenario,10,0.0,-0.26017587817964594,-0.26017587817964594,0.5773102679959106,-0.6731587652884999,0.15280700892920807,8,0.18785963199703104,1.0
39.0,638.0,1.0,BASELINE,shortcuts_by_hops,p2pOverlayShortcuts,0,1,kHops,1,2,distance,relative percent,city-scenario,10,-0.07672154658206143,0.04405959960818939,0.12078114619025082,0.26973029665471376,-0.0721722842759823,0.31373457665648397,7,0.19043367514515738,1.0
39.0,638.0,1.0,BASELINE,shortcuts_by_hops,p2pOverlayShortcuts,0,1,kHops,1,2,pickup,percentage points,city-scenario,10,0.012539184952976568,0.01776384535005282,0.005224660397076253,0.018757104866375524,-0.008193364105432978,0.018642684899585482,7,0.40131936050549477,1.0
39.0,638.0,1.0,BASELINE,shortcuts_by_hops,p2pOverlayShortcuts,0,1,kHops,1,2,waiting,relative percent,city-scenario,10,-0.26017587817964594,-0.18872473378892307,0.07145114439072286,0.3191403140047726,-0.15684808321187857,0.2997503719933243,7,0.49687573836742316,1.0
39.0,638.0,1.0,RUSH_HOUR,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario,10,0.07852095175326035,0.2457471164449354,0.16722616469167506,2.2307408754036806,-1.428549725998823,1.763002055382173,5,0.8179195124598649,1.0
39.0,638.0,1.0,RUSH_HOUR,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario,10,0.06112852664576396,0.025078369905955356,-0.0360501567398086,0.2013088160579504,-0.18005780854319986,0.10795749506358265,3,0.5850340315736375,1.0
39.0,638.0,1.0,RUSH_HOUR,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,waiting,relative percent,city-scenario,10,-1.503237143027363,-0.2099793691862084,1.2932577738411544,1.3092602181629673,0.35666943504247495,2.2298461126398337,8,0.012246828413089387,1.0
39.0,638.0,1.0,RUSH_HOUR,hops_by_radius,kHops,0,1,p2pRqsRadius,2000,3000,distance,relative percent,city-scenario,10,0.2457471164449354,-0.018717525895997067,-0.2644646423409325,1.1009004409417948,-1.052001375574254,0.5230720908923892,4,0.46688865772663224,1.0
39.0,638.0,1.0,RUSH_HOUR,hops_by_radius,kHops,0,1,p2pRqsRadius,2000,3000,pickup,percentage points,city-scenario,10,0.025078369905955356,-0.0031347962382444194,-0.028213166144199775,0.04100609586279527,-0.05754716000727027,0.0011208277188707212,8,0.0575743684058756,1.0
39.0,638.0,1.0,RUSH_HOUR,hops_by_radius,kHops,0,1,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario,10,-0.2099793691862084,-0.04940489737124798,0.16057447181496043,0.8466078675693898,-0.44505231291486447,0.7662012565447853,5,0.5634444559395924,1.0
39.0,638.0,1.0,RUSH_HOUR,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario,10,-0.40178949811680476,0.21290599786811693,0.6146954959849216,1.6523704863625999,-0.5673391426858763,1.7967301346557194,6,0.2696145815618976,1.0
39.0,638.0,1.0,RUSH_HOUR,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario,10,0.08385579937304266,-0.009404388714728817,-0.09326018808777148,0.10536794267605495,-0.16863587355087092,-0.017884502624672033,8,0.020749802308849513,1.0
39.0,638.0,1.0,RUSH_HOUR,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,waiting,relative percent,city-scenario,10,0.028518718576201474,0.22170632105781296,0.1931876024816115,1.7209476103038546,-1.0379041553933814,1.4242793603566044,6,0.7307764873349383,1.0
39.0,638.0,1.0,RUSH_HOUR,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,distance,relative percent,city-scenario,10,0.21290599786811693,0.11187557762221467,-0.10103042024590225,0.6281332586440462,-0.5503698846978808,0.3483090442060764,5,0.6232462022556293,1.0
39.0,638.0,1.0,RUSH_HOUR,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,pickup,percentage points,city-scenario,10,-0.009404388714728817,0.0,0.009404388714728817,0.026844791177984467,-0.009799218044257239,0.028607995473714874,9,0.29666503692434276,1.0
39.0,638.0,1.0,RUSH_HOUR,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario,10,0.22170632105781296,0.15286045757017974,-0.06884586348763322,0.696838220214482,-0.5673338966746866,0.4296421696994202,6,0.7618350173133044,1.0
39.0,638.0,1.0,RUSH_HOUR,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario,10,67.09916468155227,20.115060622993138,-46.984104058559126,7.073217385656323,-52.04397896294517,-41.924229154173084,10,5.8882424819596324e-09,8.184657049923889e-07
39.0,638.0,1.0,RUSH_HOUR,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario,10,3.439132706374083,0.08620689655172264,-3.35292580982236,1.4944676345007324,-4.422003552938517,-2.283848066706203,10,5.69948557163614e-05,0.006041454705934308
39.0,638.0,1.0,RUSH_HOUR,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,2000,waiting,relative percent,city-scenario,10,-43.83696856752646,-5.662462646126128,38.174505921400346,12.306724415605125,29.370805620601903,46.97820622219879,10,4.199799634875119e-06,0.000471591917788385
39.0,638.0,1.0,RUSH_HOUR,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,2000,3000,distance,relative percent,city-scenario,10,20.115060622993138,6.052577161199218,-14.06248346179392,1.8275681450085235,-15.369846955490068,-12.755119968097773,10,1.600916222360836e-09,2.3497556346388297e-07
39.0,638.0,1.0,RUSH_HOUR,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,2000,3000,pickup,percentage points,city-scenario,10,0.08620689655172264,-0.005224660397074032,-0.09143155694879668,0.12081536856070575,-0.1778576651982241,-0.005005448699369239,8,0.04034702580385468,1.0
39.0,638.0,1.0,RUSH_HOUR,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario,10,-5.662462646126128,-0.2821315370802324,5.380331109045897,3.7941613376620653,2.66615159371538,8.094510624376413,9,0.0015229949811923968,0.13859254328850812
39.0,638.0,1.0,RUSH_HOUR,shortcuts_by_hops,p2pOverlayShortcuts,0,1,kHops,0,1,distance,relative percent,city-scenario,10,0.0,0.07821524761033594,0.07821524761033594,0.46309336576317034,-0.25306178970573223,0.4094922849264041,7,0.6062110126860847,1.0
39.0,638.0,1.0,RUSH_HOUR,shortcuts_by_hops,p2pOverlayShortcuts,0,1,kHops,0,1,pickup,percentage points,city-scenario,10,0.0,1.1102230246251565e-15,1.1102230246251565e-15,0.06631638023218528,-0.04743988057924126,0.04743988057924348,5,0.9999999999999589,1.0
39.0,638.0,1.0,RUSH_HOUR,shortcuts_by_hops,p2pOverlayShortcuts,0,1,kHops,0,1,waiting,relative percent,city-scenario,10,0.0,-0.6333949926820359,-0.6333949926820359,0.40067302369738933,-0.9200192072271932,-0.3467707781368786,10,0.0007399611426332349,0.06955634740752407
39.0,638.0,1.0,RUSH_HOUR,shortcuts_by_hops,p2pOverlayShortcuts,0,1,kHops,1,2,distance,relative percent,city-scenario,10,0.07821524761033594,0.2035821130663218,0.12536686545598585,0.2544848706281606,-0.056680644217418086,0.3074143751293898,9,0.1537004672267056,1.0
39.0,638.0,1.0,RUSH_HOUR,shortcuts_by_hops,p2pOverlayShortcuts,0,1,kHops,1,2,pickup,percentage points,city-scenario,10,1.1102230246251565e-15,0.03396029258098343,0.03396029258098232,0.07036608795136239,-0.01637657438240768,0.08429715954437232,7,0.16130631675796808,1.0
39.0,638.0,1.0,RUSH_HOUR,shortcuts_by_hops,p2pOverlayShortcuts,0,1,kHops,1,2,waiting,relative percent,city-scenario,10,-0.6333949926820359,-0.5668409193427548,0.0665540733392811,0.7044459824663892,-0.4373762251137915,0.5704843717923537,5,0.7719042280896798,1.0
39.0,638.0,1.0,SPATIAL_IMBALANCE,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario,10,-0.3436863422595493,0.8005339724836347,1.144220314743184,0.590091040986762,0.7220946134114552,1.5663460160749128,10,0.00017246362819043476,0.01776375370361478
39.0,638.0,1.0,SPATIAL_IMBALANCE,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario,10,0.06896551724137723,0.4059561128526701,0.33699059561129285,0.3952482352436207,0.05424704095006477,0.6197341502725209,8,0.02454704659249399,1.0
39.0,638.0,1.0,SPATIAL_IMBALANCE,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,waiting,relative percent,city-scenario,10,-0.5212105132123213,-4.315658158054019,-3.7944476448416986,3.1753394623866837,-6.065948658117316,-1.5229466315660818,8,0.004356787641499104,0.37904052481042205
39.0,638.0,1.0,SPATIAL_IMBALANCE,hops_by_radius,kHops,0,1,p2pRqsRadius,2000,3000,distance,relative percent,city-scenario,10,0.8005339724836347,0.1844981243609567,-0.616035848122678,0.7441209841474836,-1.1483479330234205,-0.08372376322193553,7,0.027904284467606247,1.0
39.0,638.0,1.0,SPATIAL_IMBALANCE,hops_by_radius,kHops,0,1,p2pRqsRadius,2000,3000,pickup,percentage points,city-scenario,10,0.4059561128526701,0.0,-0.4059561128526701,0.2645505128235566,-0.5952041491837582,-0.21670807652158194,10,0.0009051225310012515,0.08327127285211514
39.0,638.0,1.0,SPATIAL_IMBALANCE,hops_by_radius,kHops,0,1,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario,10,-4.315658158054019,0.003981047188204023,4.319639205242224,3.085822563013948,2.1121747241355564,6.527103686348891,9,0.001655132093180051,0.14896188838620458
39.0,638.0,1.0,SPATIAL_IMBALANCE,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario,10,-0.057651746038220875,0.3605743159542396,0.41822606199246054,0.7373867199180271,-0.10926862048498992,0.945720744469911,6,0.10647007844174156,1.0
39.0,638.0,1.0,SPATIAL_IMBALANCE,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario,10,-0.007053291536046613,0.07758620689654938,0.084639498432596,0.19849584348430957,-0.057355874013885505,0.2266348708790775,6,0.21047782622349917,1.0
39.0,638.0,1.0,SPATIAL_IMBALANCE,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,waiting,relative percent,city-scenario,10,-0.0002285244054478497,-2.0957597938982095,-2.095531269492762,2.771507996294552,-4.078148654643977,-0.11291388434154781,7,0.04049152753469684,1.0
39.0,638.0,1.0,SPATIAL_IMBALANCE,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,distance,relative percent,city-scenario,10,0.3605743159542396,0.022428116302535273,-0.33814619965170434,0.6491599401303652,-0.8025272459149384,0.12623484661152967,7,0.1339166748953961,1.0
39.0,638.0,1.0,SPATIAL_IMBALANCE,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,pickup,percentage points,city-scenario,10,0.07758620689654938,0.0,-0.07758620689654938,0.17746357179307193,-0.20453599854008098,0.049363584746982214,6,0.2001470271595072,1.0
39.0,638.0,1.0,SPATIAL_IMBALANCE,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario,10,-2.0957597938982095,-0.10938563527219669,1.9863741586260133,2.806016470874037,-0.02092910213075916,3.9936774193827858,7,0.05196440882472876,1.0
39.0,638.0,1.0,SPATIAL_IMBALANCE,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario,10,190.74198378003507,31.42101181422715,-159.3209719658079,9.971622041481137,-166.45424065708698,-152.18770327452881,10,2.3391265990019533e-12,3.976515218303321e-10
39.0,638.0,1.0,SPATIAL_IMBALANCE,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario,10,29.821055381400214,4.333855799373039,-25.48719958202717,2.026900493683341,-26.937156847934723,-24.037242316119617,10,2.0016086882644512e-11,3.2826382487537e-09
39.0,638.0,1.0,SPATIAL_IMBALANCE,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,2000,waiting,relative percent,city-scenario,10,-90.96574690449445,-70.75663336390195,20.20911354059251,2.0229316338534855,18.761995425973144,21.65623165521188,10,1.5661205860902773e-10,2.411825702579027e-08
39.0,638.0,1.0,SPATIAL_IMBALANCE,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,2000,3000,distance,relative percent,city-scenario,10,31.42101181422715,4.584348347362203,-26.836663466864945,2.884968592705338,-28.900445673216172,-24.772881260513717,10,2.9593705252272417e-10,4.52783690359768e-08
39.0,638.0,1.0,SPATIAL_IMBALANCE,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,2000,3000,pickup,percentage points,city-scenario,10,4.333855799373039,0.0,-4.333855799373039,1.209185667098192,-5.198855116953848,-3.468856481792229,10,1.2504653431450625e-06,0.0001475549104911174
39.0,638.0,1.0,SPATIAL_IMBALANCE,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario,10,-70.75663336390195,-1.3570074652914457,69.39962589861048,2.845987502616167,67.3637290842575,71.43552271296346,10,5.2488785317718157e-14,9.39549257187155e-12
39.0,638.0,1.0,SPATIAL_IMBALANCE,shortcuts_by_hops,p2pOverlayShortcuts,0,1,kHops,0,1,distance,relative percent,city-scenario,10,0.0,-0.07481192640185208,-0.07481192640185208,0.4451759631406248,-0.39327162601450877,0.2436477732108046,6,0.607991026140329,1.0
39.0,638.0,1.0,SPATIAL_IMBALANCE,shortcuts_by_hops,p2pOverlayShortcuts,0,1,kHops,0,1,pickup,percentage points,city-scenario,10,0.0,0.039707419017761536,0.039707419017761536,0.0830923612006473,-0.019733275401999102,0.09914811343752217,8,0.16503358586706596,1.0
39.0,638.0,1.0,SPATIAL_IMBALANCE,shortcuts_by_hops,p2pOverlayShortcuts,0,1,kHops,0,1,waiting,relative percent,city-scenario,10,0.0,-0.5520237063968857,-0.5520237063968857,0.7332297440155847,-1.076544667454497,-0.027502745339274437,8,0.041175611955228744,1.0
39.0,638.0,1.0,SPATIAL_IMBALANCE,shortcuts_by_hops,p2pOverlayShortcuts,0,1,kHops,1,2,distance,relative percent,city-scenario,10,-0.07481192640185208,-0.07884833736522934,-0.004036410963377257,0.3816546617467221,-0.2770557089465388,0.2689828870197843,6,0.9740501021924449,1.0
39.0,638.0,1.0,SPATIAL_IMBALANCE,shortcuts_by_hops,p2pOverlayShortcuts,0,1,kHops,1,2,pickup,percentage points,city-scenario,10,0.039707419017761536,0.026123301985373493,-0.013584117032388043,0.11589380796940509,-0.09648955292458848,0.0693213188598124,7,0.7194673492071686,1.0
39.0,638.0,1.0,SPATIAL_IMBALANCE,shortcuts_by_hops,p2pOverlayShortcuts,0,1,kHops,1,2,waiting,relative percent,city-scenario,10,-0.5520237063968857,-0.044634968297162514,0.5073887380997233,0.6522723273635372,0.040781224135129635,0.973996252064317,8,0.03616645559308574,1.0
39.0,638.0,1.0,SPATIAL_ISLANDS,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario,10,0.8329777168935026,1.1873192281089806,0.3543415112154779,1.038356627757157,-0.3884540733293685,1.0971370957603244,7,0.30859810778692265,1.0
39.0,638.0,1.0,SPATIAL_ISLANDS,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario,10,0.1575235109717843,0.5054858934169248,0.34796238244514055,0.45828641097969725,0.02012403343020347,0.6758007314600776,8,0.03983138474154665,1.0
39.0,638.0,1.0,SPATIAL_ISLANDS,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,waiting,relative percent,city-scenario,10,-0.644150814767488,-5.590904182134639,-4.946753367367153,2.99607711218663,-7.090017820443461,-2.8034889142908446,10,0.0005483468944425279,0.05264130186648268
39.0,638.0,1.0,SPATIAL_ISLANDS,hops_by_radius,kHops,0,1,p2pRqsRadius,2000,3000,distance,relative percent,city-scenario,10,1.1873192281089806,0.19993124773671322,-0.9873879803722675,0.5871123131346561,-1.4073828281639325,-0.5673931325806025,10,0.00048211255006254676,0.04676491735606703
39.0,638.0,1.0,SPATIAL_ISLANDS,hops_by_radius,kHops,0,1,p2pRqsRadius,2000,3000,pickup,percentage points,city-scenario,10,0.5054858934169248,0.069749216300935,-0.43573667711598985,0.39940811634074136,-0.7214560314481335,-0.15001732278384616,9,0.007275795592446878,0.6257184209504315
39.0,638.0,1.0,SPATIAL_ISLANDS,hops_by_radius,kHops,0,1,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario,10,-5.590904182134639,-0.6438836197499853,4.947020562384654,2.863975859664381,2.898255652589846,6.9957854721794615,10,0.00039923924267949755,0.03912544578259076
39.0,638.0,1.0,SPATIAL_ISLANDS,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario,10,-0.08745605919123767,0.5744645684953775,0.6619206276866152,0.9883384786352531,-0.04509412845912253,1.368935383832353,7,0.06325562791240011,1.0
39.0,638.0,1.0,SPATIAL_ISLANDS,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario,10,0.13793103448276334,0.15047021943573768,0.012539184952974347,0.3069949275015746,-0.2070717565386668,0.2321501264446155,5,0.9000691533160059,1.0
39.0,638.0,1.0,SPATIAL_ISLANDS,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,waiting,relative percent,city-scenario,10,-0.16891152560889022,-1.201778052272443,-1.0328665266635528,1.3710908872237848,-2.0136858615767674,-0.05204719175033812,7,0.04107938657722958,1.0
39.0,638.0,1.0,SPATIAL_ISLANDS,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,distance,relative percent,city-scenario,10,0.5744645684953775,-0.006298582838910605,-0.5807631513342881,0.843653961622598,-1.1842768390454355,0.02275053637685931,8,0.05746575704235413,1.0
39.0,638.0,1.0,SPATIAL_ISLANDS,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,pickup,percentage points,city-scenario,10,0.15047021943573768,-0.003134796238242199,-0.15360501567397988,0.24375154604200558,-0.3279743674804634,0.020764336132503614,6,0.07744967013560194,1.0
39.0,638.0,1.0,SPATIAL_ISLANDS,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario,10,-1.201778052272443,-0.4430948487593723,0.7586832035130708,1.728334664468475,-0.47769293457349304,1.9950593415996347,7,0.19849205164813521,1.0
39.0,638.0,1.0,SPATIAL_ISLANDS,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario,10,272.6388897181145,46.517615237573864,-226.12127448054062,27.005506397634505,-245.43984998180076,-206.80269897928048,10,7.554488166052475e-10,1.1256187367418187e-07
39.0,638.0,1.0,SPATIAL_ISLANDS,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario,10,40.55120167189133,9.024294670846393,-31.526907001044936,1.7963561551606715,-32.81194278225379,-30.24187121983609,10,1.0071329596561848e-12,1.7524113498017615e-10
39.0,638.0,1.0,SPATIAL_ISLANDS,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,1000,2000,waiting,relative percent,city-scenario,10,-92.09189519229719,-78.30020758715457,13.79168760514263,2.2079011976780913,12.212250235643682,15.37112497464158,10,1.0130011006447878e-08,1.3574214748640156e-06
39.0,638.0,1.0,SPATIAL_ISLANDS,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,2000,3000,distance,relative percent,city-scenario,10,46.517615237573864,9.336200571608163,-37.1814146659657,5.508161066519534,-41.12171572419655,-33.241113607734846,10,5.1079028483714325e-09,7.151063987720005e-07
39.0,638.0,1.0,SPATIAL_ISLANDS,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,2000,3000,pickup,percentage points,city-scenario,10,9.024294670846393,0.46499477533960326,-8.559299895506792,2.021675141358908,-10.00551916954284,-7.113080621470743,10,3.0148136323167107e-07,3.7685170403958884e-05
39.0,638.0,1.0,SPATIAL_ISLANDS,roaming_by_radius,idleRoamingMode,none,past-avg-total,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario,10,-78.30020758715457,-24.05776888239779,54.24243870475677,6.325902080319067,49.71716096499452,58.767716444519024,10,6.113679246619603e-10,9.292792454861797e-08
39.0,638.0,1.0,SPATIAL_ISLANDS,shortcuts_by_hops,p2pOverlayShortcuts,0,1,kHops,0,1,distance,relative percent,city-scenario,10,0.0,0.596465064754228,0.596465064754228,0.6539648705188231,0.1286467783548173,1.0642833511536387,8,0.0180530274258022,1.0
39.0,638.0,1.0,SPATIAL_ISLANDS,shortcuts_by_hops,p2pOverlayShortcuts,0,1,kHops,0,1,pickup,percentage points,city-scenario,10,0.0,0.2648902821316623,0.2648902821316623,0.1301407799995492,0.17179317640827557,0.3579873878550491,10,0.00012001644370467638,0.01260172658899102
