algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,waitingAvgMean,waitingAvgStd,waitingCountMean,waitingSumMean,travelAvgMean,travelAvgStd,travelCountMean,travelSumMean,distanceAvgMean,distanceAvgStd,distanceCountMean,distanceSumMean,calculationAvgMean,calculationAvgStd,calculationCountMean,calculationSumMean,communicationAvgMean,communicationAvgStd,communicationCountMean,communicationSumMean,simulationAvgMean,simulationAvgStd,simulationCountMean,simulationSumMean,servedClients,servedRatio,totalTaxiDistanceKm,communicationTotalMs,kmPerServedClient,calculationMsPerServedClient,communicationMsPerServedClient,centralWaitingAvgMean,centralWaitingAvgStd,centralTravelAvgMean,centralDistanceAvgMean,centralCalculationAvgMean,centralCalculationSumMean,centralServedClients,centralServedRatio,centralKmPerServedClient,centralCalculationMsPerServedClient,waitingDeltaPct,travelDeltaPct,distanceDeltaPct,kmPerServedClientDeltaPct,calculationMsPerServedClientDeltaPct,pickupGapPoints,currentPass0,extendedPass0,currentPass5,extendedPass5,currentPass10,extendedPass10,currentPass15,extendedPass15,pickupPct,waitingRegret,travelRegret,distanceRegret,pickupRegret,referenceWorstNormalizedRegret,selectedConfig
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,1,1,2000,True,past-avg,past-avg,2.5711033333333333,0.22727922672614537,635.7,1634.3200000000002,10.188396666666666,0.24272379615979614,638.0,6500.195,119.0688703,2.5421331438244743,39.0,4643.6859392,0.011,0.001333333333333333,87231.5,957.4,0.0679,0.005626327003965869,87231.5,5903.1,0.019,0.0012472191289246478,87231.5,1648.9,635.7,0.9963949843260189,4643.6859417,5.9031,7.3048432872655145,1.5062925171322268,0.009286415655033606,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,50.34871391035185,7.737032334655614,55.5545966828584,56.117501072082106,277.1642958910364,0.36050156739810824,False,False,False,False,False,False,False,False,99.6394984326019,10.069742782070369,1.5474064669311227,11.11091933657168,0.36050156739810824,11.11091933657168,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1"
TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,15,2000,greedy,0,4,0,1,2000,True,random,random,2.7457450000000003,0.06707111623281706,638.0,1751.7849999999999,10.448993333333334,0.19160104789785268,638.0,6666.458333333333,108.9056995,6.360464141065008,39.0,4247.3222793,0.0039,0.0005676462121975467,86816.0,328.6,0.1285,0.01195593762297397,86816.0,11142.6,0.0121,0.0008755950357709133,86816.0,1054.8,638.0,1.0,4247.3222805,11.1426,6.657244953761754,0.5150470219435737,0.017464890282131662,1.9210166666666666,0.11489445935345828,9.639435,78.07996010000001,0.0024000000000000002,217.9,638.0,1.0,4.772912921473354,0.3415360501567398,42.93186767423502,8.398400252020298,39.47970690625389,39.47970690625389,50.80312069756769,0.0,False,False,False,False,False,False,False,False,100.0,8.586373534847004,1.6796800504040597,7.895941381250777,0.0,8.586373534847004,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0"
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,1,15,2000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,2.7329933333333334,0.043008941935599274,637.9,1743.3799999999999,9.303376666666667,0.12330926722155201,638.0,5935.556666666666,91.18428370000001,2.1354178440950577,39.0,3556.1870613,0.0035000000000000005,0.0005270462766947298,87055.8,304.2,0.20590000000000003,0.15997253236450037,87055.8,17921.4,0.0131,0.0014491376746189433,87055.8,1138.7,637.9,0.9998432601880878,3556.1870643,17.921400000000002,5.574854763354872,0.47686795962658035,0.028093175543668154,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0025,218.5,638.0,1.0,4.880112967241379,0.34247648902821315,-16.917077995182616,-5.677791971666302,14.217866538068268,14.236182661693908,39.2410792868459,0.015673981191222097,False,False,False,False,False,False,True,True,99.98432601880877,-3.3834155990365233,-1.1355583943332603,2.843573307613654,0.015673981191222097,2.843573307613654,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-total, minN=0"
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,0,1,2000,True,past-avg,past-avg,3.85398,0.06888000695430195,638.0,2458.8416666666662,11.315941666666667,0.18128388797718178,638.0,7219.57,99.6364016,2.193914311949318,39.0,3885.8196571,0.0041,0.0024698178070456937,87099.2,372.8,0.2333,0.13847747510375508,87099.2,20311.2,0.0162,0.004391911757866828,87099.2,1410.6,638.0,1.0,3885.8196624,20.3112,6.090626430094043,0.5843260188087773,0.03183573667711599,3.6515883333333337,0.1414753084616569,11.113866666666667,90.0121192,0.0025,217.2,638.0,1.0,5.502308226959248,0.3404388714733543,5.542565267260402,1.8182240804280658,10.69220732223355,10.69220732223355,71.63904235727433,0.0,False,False,False,False,False,False,True,True,100.0,1.1085130534520804,0.36364481608561317,2.13844146444671,0.0,2.13844146444671,"k=2, r=3000, greedy, shortcuts=0, roam=past-avg, minN=0"
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,15,2000,greedy,0,4,0,1,2000,False,none,none,2.8308883333333332,0.08325799077432632,27761.7,78590.23333333334,34.21668666666667,0.12424255568031235,27762.0,949923.655,278.91181850000004,0.9046183261190961,1685.0,469966.4141788,3.1709,0.4743110676432597,90564.7,287174.1,362.61310000000003,6.814899175091823,90564.7,32841009.8,4.8778,0.6057865043799584,90564.7,441748.3,27761.7,0.9999891938621137,469966.4141725001,32841.0098,16.928589280801727,10.344267921938851,1.182961155048267,1.31656,0.05099769191097684,32.715035,267.35106940000003,0.6234,56372.3,27762.0,1.0,16.226732653951444,2.0305561558965493,115.02159668631381,4.590096469915639,4.3241828528852055,4.325310842410235,409.4302805613154,0.0010806137886287814,False,False,False,False,False,False,False,False,99.99891938621137,23.004319337262764,0.9180192939831278,0.8648365705770411,0.0010806137886287814,23.004319337262764,"k=1, r=2000, greedy, shortcuts=0, roam=none, minN=0"
TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,12.584291666666667,0.5526637263274549,27577.0,347028.7316666667,42.774495,0.5383236787948618,27762.0,1187505.558333333,269.2643904,0.9760966532842519,1685.0,453710.49769209995,4.299300000000001,0.41110800148974086,90332.1,388340.3,1064.2484,30.446424687747268,90332.1,96135258.1,5.9883,0.48037972248813493,90332.1,540889.0,27577.0,0.993336214970103,453710.497824,96135.25809999999,16.452490438252536,14.082676444781328,3.486113748612277,41.76129166666667,0.4000077913014356,71.92939166666666,349.31721000000005,0.6409,57802.8,26319.8,0.9480512931345003,22.363378658749355,2.1961078568149057,-69.86613400966407,-40.532661254491806,-22.916941195081687,-26.431105561879253,541.2561387219815,-4.528492183560273,True,True,True,True,True,True,True,True,99.3336214970103,-13.973226801932814,-8.106532250898361,-4.583388239016338,-4.528492183560273,-4.528492183560273,"k=1, r=2000, nearest, shortcuts=0, roam=past-avg-revisit, minN=0"
TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,3000,greedy,0,4,0,1,2000,True,past-avg,past-avg,6.058613333333333,0.5108727903799707,27726.3,167975.41166666668,32.67510333333333,0.44802957586731945,27762.0,907126.2433333334,332.94786650000003,1.4819181469477,1685.0,561017.1550641,3.7136000000000005,0.18769017022742557,90310.3,335361.3,785.3111,38.49655260597294,90310.3,70918646.7,5.9575000000000005,0.2741387523783452,90310.3,537986.6,27726.3,0.998714069591528,561017.1550525001,70918.6467,20.23407590689333,12.095705324623859,2.557796706792166,11.979215,0.11729057260854166,38.78894666666666,317.1411648,0.644,58244.2,27762.0,1.0,19.248716327642104,2.0979828542612204,-49.42395362856972,-15.761818401187133,4.984121726981816,5.119092424029348,476.5397605636399,0.12859304084720247,False,False,True,True,True,True,True,True,99.8714069591528,-9.884790725713945,-3.1523636802374266,0.9968243453963632,0.12859304084720247,0.9968243453963632,"k=0, r=3000, greedy, shortcuts=0, roam=past-avg, minN=0"
TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,15.705526666666668,0.5543814360880166,27629.5,433927.945,44.47042333333333,0.4968753797234378,27762.0,1234587.8416666666,395.442501,0.8762102393318648,1685.0,666320.6142846,8.5628,0.3124945510636059,91496.1,783392.4,3098.4294999999997,175.08301794688407,91496.1,283445897.8,10.705400000000001,0.33913425725580176,91496.1,979418.6,27629.5,0.995227289100209,666320.614185,283445.89780000004,24.116265235790912,28.353924113607427,10.25910045395303,14.69835,0.06258851657778264,44.70061333333333,365.10951059999996,0.5546,50801.7,27762.0,1.0,22.16012986676032,1.8299005835314461,6.852311087072138,-0.5149593771420324,8.307915712782311,8.827273941046476,1449.478937204797,0.4772710899791033,False,False,False,False,True,True,True,True,99.5227289100209,1.3704622174144276,-0.10299187542840649,1.6615831425564622,0.4772710899791033,1.6615831425564622,"k=2, r=3000, nearest, shortcuts=1, roam=past-avg-total, minN=1"
