algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,waitingAvgMean,waitingAvgStd,waitingCountMean,waitingSumMean,travelAvgMean,travelAvgStd,travelCountMean,travelSumMean,distanceAvgMean,distanceAvgStd,distanceCountMean,distanceSumMean,calculationAvgMean,calculationAvgStd,calculationCountMean,calculationSumMean,communicationAvgMean,communicationAvgStd,communicationCountMean,communicationSumMean,simulationAvgMean,simulationAvgStd,simulationCountMean,simulationSumMean,servedClients,servedRatio,totalTaxiDistanceKm,communicationTotalMs,kmPerServedClient,calculationMsPerServedClient,communicationMsPerServedClient,centralWaitingAvgMean,centralWaitingAvgStd,centralTravelAvgMean,centralDistanceAvgMean,centralCalculationAvgMean,centralCalculationSumMean,centralServedClients,centralServedRatio,centralKmPerServedClient,centralCalculationMsPerServedClient,waitingDeltaPct,travelDeltaPct,distanceDeltaPct,kmPerServedClientDeltaPct,calculationMsPerServedClientDeltaPct,pickupGapPoints,currentPass0,extendedPass0,currentPass5,extendedPass5,currentPass10,extendedPass10,currentPass15,extendedPass15,pickupPct,waitingRegret,travelRegret,distanceRegret,pickupRegret,referenceWorstNormalizedRegret
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,greedy,0,4,0,1,2000,True,random,random,1.980678333333333,0.07514739304925205,637.6,1262.8633333333332,9.652893333333333,0.169211193957415,638.0,6158.545,261.32467269999995,15.207578972633817,39.0,10191.6622348,0.0076,0.0008432740427115675,87057.1,668.2,0.0944,0.010915839663331244,87057.1,8219.5,0.0159,0.0008755950357709137,87057.1,1383.7,637.6,0.9993730407523511,10191.662235299998,8.2195,15.984707443411978,1.0480493149072942,0.012892347341136728,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,15.822820586790565,2.0743611778282656,241.40119044304456,241.6216451602958,162.42365106391432,0.06269592476488839,False,False,False,False,False,False,False,False,99.93730407523512,3.164564117358113,0.4148722355656531,48.28023808860891,0.06269592476488839,48.28023808860891
TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,15,1000,greedy,0,4,1,1,2000,True,random,random,2.22963,0.14067133501117846,637.6,1421.6216666666667,9.841533333333334,0.21270281331031637,638.0,6278.898333333333,221.7927288,14.946971724840651,39.0,8649.9164288,0.0084,0.0005163977794943217,86769.9,733.3,0.0958,0.0054731668671396776,86769.9,8309.9,0.0171,0.000737864787372621,86769.9,1470.3,637.6,0.9993730407523511,8649.9164232,8.309899999999999,13.566328756450503,1.1500588337213489,0.013032994628756317,1.9210166666666666,0.11489445935345828,9.639435,78.07996010000001,0.0024000000000000002,217.9,638.0,1.0,4.772912921473354,0.3415360501567398,16.065104415196817,2.0965786203582804,184.05845560876503,184.2358320726015,236.7313152428731,0.06269592476488839,False,False,False,False,False,False,False,False,99.93730407523512,3.2130208830393636,0.41931572407165607,36.81169112175301,0.06269592476488839,36.81169112175301
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,0,15,1000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,1.96281,0.19241175918865794,636.5,1249.3683333333333,8.483623333333334,0.1915753950476268,638.0,5412.551666666666,103.6891265,1.7591076954696998,39.0,4043.8759337999995,0.0079,0.0012866839377079194,87063.5,682.1,0.0978,0.010809460876678563,87063.5,8522.8,0.0157,0.0013374935098492589,87063.5,1365.0,636.5,0.9976489028213166,4043.8759335,8.5228,6.353267529354433,1.0716588138966143,0.013391023789397586,3.289476666666667,0.1131523397356605,9.8634,79.8336429,0.0025,218.5,638.0,1.0,4.880112967241379,0.34247648902821315,-40.33063010022872,-13.988854418016771,29.881491979367002,30.186894688747245,212.91456442381693,0.23510971786834256,False,False,False,False,False,False,False,False,99.76489028213166,-8.066126020045743,-2.7977708836033544,5.976298395873401,0.23510971786834256,5.976298395873401
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,1000,greedy,0,4,0,1,2000,True,past-avg,past-avg,2.1916800000000003,0.32485611903437195,636.3,1394.435,9.577968333333335,0.3444660474811473,638.0,6110.745,115.40174090000001,2.5003617015708106,39.0,4500.6678922,0.009,0.0021081851067789197,86998.8,771.7,0.0959,0.009480389115314725,86998.8,8342.0,0.016800000000000002,0.0016865480854231349,86998.8,1463.3,636.3,0.9973354231974921,4500.6678951,8.342,7.072965745717623,1.2130455355840524,0.013109825884723637,3.6515883333333337,0.1414753084616569,11.113866666666667,90.0121192,0.0025,217.2,638.0,1.0,5.502308226959248,0.3404388714733543,-39.98009085544053,-13.819657724884216,28.20689250031567,28.545429553777836,256.3181637673229,0.26645768025078675,False,False,False,False,False,False,False,False,99.73354231974922,-7.996018171088106,-2.763931544976843,5.6413785000631345,0.26645768025078675,5.6413785000631345
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,15,1000,greedy,1,4,0,1,2000,True,random,random,1.4373983333333333,0.008514209075001453,27762.0,39905.03333333334,32.82861333333334,0.1083909575518757,27762.0,911388.0116666667,679.2505948,1.372406954582235,1685.0,1144537.252278,4.3947,0.2955770439139157,90473.4,397620.7,384.4606,7.53094612913941,90473.4,34783448.6,6.9292,0.4288576039251775,90473.4,626947.3,27762.0,1.0,1144537.252238,34783.4486,41.22675787904329,14.322480368849506,1.2529158057776817,1.31656,0.05099769191097684,32.715035,267.35106940000003,0.6234,56372.3,27762.0,1.0,16.226732653951444,2.0305561558965493,9.178338498308737,0.34717472664582694,154.06690772713253,154.06690772713247,605.3476618835847,0.0,False,False,False,False,False,False,False,False,100.0,1.8356676996617474,0.06943494532916539,30.813381545426505,0.0,30.813381545426505
TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,1000,nearest,0,4,0,1,2000,True,random,random,10.573973333333333,0.27024894709768504,27612.7,291973.73833333334,40.80428333333334,0.2958935824929182,27762.0,1132808.5866666667,493.28357619999997,4.671609893510166,1685.0,831182.8258388,3.6118,0.12139174418203054,90226.4,325864.7,589.3053,17.711471123101102,90226.4,53169247.3,5.5983,0.13963289169978707,90226.4,505086.6,27612.7,0.9946221453785751,831182.8258969999,53169.247299999995,30.101448016030435,11.80120152234765,1.9255493175489236,41.76129166666667,0.4000077913014356,71.92939166666666,349.31721000000005,0.6409,57802.8,26319.8,0.9480512931345003,22.363378658749355,2.1961078568149057,-74.67996579767349,-43.27175249524215,41.213648248249754,34.60152186911913,437.3689404974561,-4.657085224407476,False,False,False,False,False,False,False,False,99.4622145378575,-14.935993159534698,-8.65435049904843,8.24272964964995,-4.657085224407476,8.24272964964995
TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,2,15,2000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,4.310631666666667,0.27317754870083577,27730.6,119534.82166666668,30.969261666666664,0.2302265321682058,27762.0,859768.6733333335,342.5585391,1.2851655556944452,1685.0,577211.1381348,3.7011000000000003,0.1371353346151166,90301.5,334182.0,1019.9102999999999,37.28163125320559,90301.5,92091656.9,5.5992999999999995,0.21039647757930224,90301.5,505594.0,27730.6,0.9988689575678985,577211.1383835,92091.6569,20.81494275923635,12.051054687488925,3.3209522960781777,11.979215,0.11729057260854166,38.78894666666666,317.1411648,0.644,58244.2,27762.0,1.0,19.248716327642104,2.0979828542612204,-64.01574171039867,-20.159570372453175,8.014530159157696,8.136783798642554,474.4114954520236,0.11310424321014922,False,False,False,False,True,True,True,True,99.88689575678985,-12.803148342079734,-4.0319140744906345,1.6029060318315391,0.11310424321014922,1.6029060318315391
TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,15.473043333333333,0.7801946245870751,27633.1,427560.5983333333,44.265095,0.7029493762856391,27762.0,1228887.595,395.70365860000004,1.199959520033831,1685.0,666760.6647758001,8.976099999999999,0.4132890970952144,91544.7,821644.6,3222.1777,288.69130053322823,91544.7,294954742.2,11.2539,0.4611942107182177,91544.7,1030145.5,27633.1,0.9953569627548448,666760.664741,294954.7422,24.129041799578168,29.734388888336753,10.67422248501472,14.69835,0.06258851657778264,44.70061333333333,365.10951059999996,0.5546,50801.7,27762.0,1.0,22.16012986676032,1.8299005835314461,5.270614275298469,-0.9743005763380941,8.3794442795323,8.884929576929812,1524.918269109114,0.4643037245155246,False,False,False,False,True,True,True,True,99.53569627548447,1.0541228550596937,-0.19486011526761882,1.6758888559064602,0.4643037245155246,1.6758888559064602
