taxiCount,clientCount,taxiSeatCount,spawnScenario,level,waitingAvgMean,travelAvgMean,distanceAvgMean,servedRatio,calculationAvgMean,communicationAvgMean,kmPerServedClient,calculationMsPerServedClient,pickupPct,communicationSharePct,normalizedWaitingIndex,factor
39,638,1,SPATIAL_ISLANDS,2000,6.832740027777778,14.146869833333334,97.20424892583333,0.9660971786833856,0.011811666666666666,0.13222166666666665,6.10364573355938,1.7502022147170635,96.60971786833856,1.1194158318047127,0.8668160182527366,p2pRqsRadius
39,638,1,SPATIAL_ISLANDS,3000,4.272289833333334,11.693265111111112,97.984858595,0.9986050156739812,0.0058224999999999996,0.21708416666666666,5.997534903271574,0.80156888752794,99.86050156739812,3.7283669672248463,0.5419918286216538,p2pRqsRadius
1685,27762,1,BASELINE,1000,4.990103236111111,35.91499655555556,381.973207195,0.9984185817544364,5.170106666666666,362.25227083333334,23.21565729816069,17.54528856700606,99.84185817544365,7.006669188643433,1.2068502835157193,p2pRqsRadius
1685,27762,1,BASELINE,2000,3.224451541666667,34.55887125,386.92053866083336,0.9999067070095814,3.89915,411.43795666666665,23.48595247771271,12.767124979614607,99.99067070095813,10.55199098948916,0.7798296093520874,p2pRqsRadius
1685,27762,1,BASELINE,3000,4.189891666666667,35.581512249999996,394.73203909000006,0.9999946569651562,3.173086666666667,550.6878058333333,23.958169928924324,10.368058504036679,99.99946569651563,17.354956346396673,1.0133201071321936,p2pRqsRadius
1685,27762,1,RUSH_HOUR,1000,20.234386527777776,50.07405630555556,314.90209880833334,0.9788819849674615,5.899464166666666,704.703215,19.481403063246354,22.145332551403364,97.88819849674614,11.94520714240008,1.1327839827606134,p2pRqsRadius
1685,27762,1,RUSH_HOUR,2000,16.410628569444444,46.25552897222222,317.6156588733333,0.9889430396465192,6.244329166666666,2056.9958366666665,19.485862518866963,21.164501774919508,98.89430396465193,32.94182260037274,0.9187181022256563,p2pRqsRadius
1685,27762,1,RUSH_HOUR,3000,16.942571333333333,46.85498390277778,326.0143087266667,0.9898160255024854,8.564525833333333,5019.584228333333,19.9876382899483,28.496856184057247,98.98160255024854,58.609014976602616,0.94849791501373,p2pRqsRadius
1685,27762,1,SPATIAL_IMBALANCE,1000,55.91124352777778,82.43091101388889,329.3952871966667,0.803768250366208,6.6600174999999995,353.36886250000003,22.80316162217862,33.45206349533626,80.3768250366208,5.305824834544355,1.1324854709162058,p2pRqsRadius
1685,27762,1,SPATIAL_IMBALANCE,2000,49.21001125,73.5947393888889,337.2125370416667,0.8666071728741926,6.1267008333333335,1031.6433933333333,22.57275156780703,27.4908647437849,86.66071728741926,16.838481613473046,0.9967516236078793,p2pRqsRadius
1685,27762,1,SPATIAL_IMBALANCE,3000,42.98989975,67.04389804166667,349.41284745,0.905258266695483,7.306326666666666,2478.819790833333,22.796573487347896,29.895268471483504,90.52582666954831,33.92703206307958,0.870762905475915,p2pRqsRadius
1685,27762,1,SPATIAL_ISLANDS,1000,97.26733973611111,123.8574322638889,295.40801305166667,0.7299846312705617,7.720800833333333,363.59028333333333,21.434547051070332,46.657366726918085,72.99846312705617,4.709230184563109,1.1645312432004993,p2pRqsRadius
1685,27762,1,SPATIAL_ISLANDS,2000,83.13151154166667,110.27303133333334,314.4084316308333,0.7958104903585236,8.438555833333334,1488.0042283333335,21.83127120105884,42.73548004952608,79.58104903585236,17.633399099589216,0.9952903281553686,p2pRqsRadius
1685,27762,1,SPATIAL_ISLANDS,3000,70.1758077638889,98.29485176388889,332.4098192316667,0.8392367564776794,10.325423333333333,3587.7192416666667,22.41366861535607,47.18788757885922,83.92367564776794,34.74646148487213,0.8401784286441322,p2pRqsRadius
39,638,1,BASELINE,0,3.532807333333333,11.262952444444444,106.78892593999998,0.9939811912225706,0.0073675,0.13092583333333332,6.555922114149701,1.032371063135553,99.39811912225706,1.7770727293292612,0.9997133492553002,kHops
39,638,1,BASELINE,1,3.5329713055555554,11.265149194444444,107.06238261166666,0.9939655172413794,0.007311666666666666,0.13433583333333335,6.572656237215303,1.0256530243998965,99.39655172413794,1.8372806017779808,0.9997597500929332,kHops
39,638,1,BASELINE,2,3.535682277777778,11.269704305555557,107.00753085333334,0.9938975966562175,0.007647500000000001,0.13937916666666667,6.569560898752003,1.070475775434943,99.38975966562175,1.822545494170208,1.0005269006517663,kHops
39,638,1,RUSH_HOUR,0,3.834469888888889,11.526148444444443,103.35031542666667,0.9926541274817138,0.007258333333333334,0.13716916666666668,6.352710286286126,1.0078162004532059,99.26541274817137,1.8898163030998856,1.0043283860407817,kHops
39,638,1,RUSH_HOUR,1,3.807636222222222,11.49611175,103.44464803000001,0.9929310344827587,0.007253333333333333,0.1477675,6.357488605716774,1.0066724590950746,99.29310344827587,2.0372357536764705,0.997300083846264,kHops
39,638,1,RUSH_HOUR,2,3.8117269444444446,11.493449875000001,103.38997214999999,0.9931792058516197,0.007711666666666667,0.15616833333333335,6.353180252218844,1.0706453554647213,99.31792058516197,2.025091852172034,0.9983715301129542,kHops
39,638,1,SPATIAL_IMBALANCE,0,6.553974999999999,13.06563588888889,98.35319088,0.9535109717868339,0.010688333333333333,0.16991333333333333,6.1669176830221,1.7198640643539305,95.35109717868339,1.5897084048027446,1.0118925244331907,kHops
39,638,1,SPATIAL_IMBALANCE,1,6.457760833333333,12.97055525,98.51159818916668,0.9550940438871474,0.010615833333333333,0.165865,6.171027893663923,1.7079020118958332,95.50940438871474,1.5624303320511816,0.9970376621557837,kHops
39,638,1,SPATIAL_IMBALANCE,2,6.4191073888888885,12.93570025,98.60267931666667,0.9553291536050157,0.011265833333333334,0.18855166666666667,6.175858587489328,1.809312228231871,95.53291536050156,1.6736592943265034,0.9910698134110254,kHops
39,638,1,SPATIAL_ISLANDS,0,8.010758777777777,15.711915555555555,106.39206803333333,0.931619644723093,0.011413333333333333,0.14474416666666665,6.746503137582952,1.9779838822267022,93.1619644723093,1.268202394859813,1.0162619971939504,kHops
39,638,1,SPATIAL_ISLANDS,1,7.839227666666667,15.54223548611111,107.18516816500001,0.9340621734587252,0.011291666666666667,0.12951583333333333,6.785381961304723,1.9564534848330242,93.40621734587252,1.1470036900369003,0.9945011934555769,kHops
39,638,1,SPATIAL_ISLANDS,2,7.797730777777778,15.48628088888889,107.32958280166667,0.9350130616509927,0.011758333333333334,0.15351916666666668,6.791116727459853,2.0224365597183827,93.50130616509928,1.3056201275691,0.9892368093504726,kHops
1685,27762,1,BASELINE,0,4.157987222222222,35.36940022222222,387.1567673266666,0.9994198304637033,3.947789166666667,401.1222808333333,23.510014791602007,13.105428991560407,99.94198304637032,10.160681432033583,1.0056040567818612,kHops
1685,27762,1,BASELINE,1,4.127066166666667,35.34548354166667,388.0444732066666,0.9994451948706865,3.942649166666667,425.4635925,23.563432876274373,13.115147776768131,99.94451948706865,10.791312503712076,0.998125837815612,kHops
1685,27762,1,BASELINE,2,4.119393055555555,35.34049629166667,388.4245444125,0.9994549203947842,4.351905,497.79216,23.586332036921345,14.459895282328805,99.94549203947842,11.438488661861875,0.9962701054025267,kHops
1685,27762,1,RUSH_HOUR,0,18.33737211111111,48.240320222222216,317.7915491,0.9844679778113968,5.0763316666666665,660.48119,19.569578195210475,17.915085893736585,98.44679778113968,13.010993634182688,1.0265832070011929,kHops
1685,27762,1,RUSH_HOUR,1,17.788969458333334,47.64951672222222,319.48041477916667,0.9860248421103186,5.892294166666667,1801.1829066666667,19.64743659338828,20.527894280331527,98.60248421103186,30.56844848066394,0.9958819183647778,kHops
1685,27762,1,RUSH_HOUR,2,17.46124486111111,47.294732236111116,321.26010252916666,0.9871482301947506,9.739693333333333,5319.619183333333,19.737889083462864,33.363710336312,98.71482301947506,54.61793304238189,0.9775348746340291,kHops
1685,27762,1,SPATIAL_IMBALANCE,0,52.487565000000004,77.86292122222223,330.21124580000003,0.8374795283721154,5.8122175,432.74642500000004,22.419973079177886,27.766415377291384,83.74795283721154,7.445461650394192,1.0631386643500127,kHops
1685,27762,1,SPATIAL_IMBALANCE,1,49.839027430555554,74.70068925000001,338.02859093083333,0.8582236810508369,6.4132925,1110.9503933333333,22.708441970509167,29.217556206362463,85.8223681050837,17.32262162272083,1.0094923827200686,kHops
1685,27762,1,SPATIAL_IMBALANCE,2,45.78456209722222,70.50593797222223,347.78083495749996,0.8799304805129313,7.867535,2320.135228333333,23.0440716276465,33.854225126950816,87.99304805129313,29.48998928296262,0.9273689529299187,kHops
1685,27762,1,SPATIAL_ISLANDS,0,89.90626455555555,117.76003522222223,298.6534414266667,0.7547448550776841,7.354220833333333,393.4425308333333,21.271583510099624,41.9453657260241,75.4744855077684,5.3498873606030095,1.0764009205807863,kHops
1685,27762,1,SPATIAL_ISLANDS,1,85.17638220833334,112.24566659722223,311.1049982166667,0.7859318192733473,8.492899166666668,1532.5515183333334,21.76923323117969,44.18969686251407,78.59318192733473,18.045092591565954,1.0197725005484672,kHops
1685,27762,1,SPATIAL_ISLANDS,2,75.49201227777777,102.41961354166666,332.4678242708333,0.8243552037557332,10.63766,3513.3197041666667,22.638670126205927,50.445671766765216,82.43552037557332,33.027185529211,0.9038265788707464,kHops
39,638,1,BASELINE,greedy,3.533820305555556,11.265935314814815,106.95294646833334,0.9939481017067224,0.007415,0.13359333333333334,6.566046416705669,1.0393192878203084,99.39481017067224,1.8016632951224996,1.0,p2pStrategy
39,638,1,BASELINE,nearest,3.533820305555556,11.265935314814815,106.95294646833334,0.9939481017067224,0.007469444444444444,0.13616722222222222,6.566046416705669,1.0463472874932866,99.39481017067224,1.8229899590925993,1.0,p2pStrategy
39,638,1,RUSH_HOUR,greedy,3.8179192777777775,11.505102138888889,103.395220595,0.9929240682688959,0.007420555555555556,0.14850055555555555,6.354463711310675,1.0290655217265896,99.29240682688959,2.0012053604851388,0.9999934325721478,p2pStrategy
39,638,1,RUSH_HOUR,nearest,3.8179694259259263,11.50537124074074,103.3947364761111,0.9929188436084988,0.007395,0.14556944444444445,6.354455718170488,1.0276904882820783,99.29188436084988,1.9684847118924198,1.0000065674278522,p2pStrategy
39,638,1,SPATIAL_IMBALANCE,greedy,6.476939638888888,12.990623861111112,98.489164845,0.954644723092999,0.010891666666666668,0.17969166666666664,6.171268603899861,1.7494226815082927,95.4644723092999,1.649808722264728,0.9999987491250236,p2pStrategy
39,638,1,SPATIAL_IMBALANCE,nearest,6.476955842592593,12.990637064814814,98.48914741222221,0.954644723092999,0.010821666666666667,0.16986166666666666,6.1712675055503725,1.7419628548127968,95.4644723092999,1.5696442322501156,1.0000012508749765,p2pStrategy
39,638,1,SPATIAL_ISLANDS,greedy,7.882580564814815,15.580242592592592,106.96821212055555,0.9335623476140718,0.011523888888888889,0.14424333333333333,6.774302731354021,1.991419173564842,93.35623476140718,1.251689726654775,1.000001034866156,p2pStrategy
39,638,1,SPATIAL_ISLANDS,nearest,7.88256425,15.580045361111111,106.96966721277778,0.9335675722744688,0.011451666666666667,0.14094277777777778,6.774365152877666,1.9798301109538974,93.35675722744689,1.230762140396837,0.9999989651338439,p2pStrategy
1685,27762,1,BASELINE,greedy,4.135017462962963,35.35196772222222,387.87638609000004,0.999440081966557,4.0903583333333335,442.665205,23.553326470559284,13.592210637765088,99.9440081966557,10.822161994772259,1.0000488489709847,p2pStrategy
1685,27762,1,BASELINE,nearest,4.1346134999999995,35.35161898148148,387.8741372072222,0.9994398818528925,4.071203888888888,440.25348388888887,23.5531933326392,13.52810406267314,99.94398818528924,10.813840227713152,0.9999511510290154,p2pStrategy
1685,27762,1,RUSH_HOUR,greedy,17.869623805555555,47.736300685185185,319.5685226755555,0.9858539050180503,6.967692777777778,2648.382626111111,19.65568328932667,24.158695291559415,98.58539050180502,38.00946325529247,1.0003971999399284,p2pStrategy
1685,27762,1,RUSH_HOUR,nearest,17.855433814814813,47.72007876851852,319.45285493,0.9859067950595938,6.837853333333333,2539.1395605555554,19.64758595871441,23.712431715360662,98.59067950595937,37.13357740765945,0.9996028000600718,p2pStrategy
1685,27762,1,SPATIAL_IMBALANCE,greedy,49.36666424074074,74.35495847222222,338.6771205538889,0.8585151766203203,6.7345661111111115,1302.7695655555556,22.72490727867622,30.4400089780742,85.85151766203202,19.34452114748958,0.999924638994334,p2pStrategy
1685,27762,1,SPATIAL_IMBALANCE,nearest,49.374105444444446,74.35807382407408,338.669993905,0.858573950003602,6.6607972222222225,1273.1184655555555,22.72341717287948,30.11878882899558,85.8573950003602,19.113604919664688,1.0000753610056659,p2pStrategy
1685,27762,1,SPATIAL_ISLANDS,greedy,83.50388897222223,110.7962456574074,314.1127690316667,0.7883446397553809,8.866993333333333,1829.7372522222222,21.895970551452603,45.74622817717119,78.8344639755381,20.635374172931474,0.999748609355627,p2pStrategy
1685,27762,1,SPATIAL_ISLANDS,nearest,83.54588372222223,110.82063125,314.03807357777777,0.7883432789824619,8.789526666666667,1796.4719166666666,21.890354026870895,45.30759472636439,78.83432789824619,20.438778842091608,1.0002513906443729,p2pStrategy
39,638,1,BASELINE,0,3.5347317592592593,11.265603425925926,106.95807880333334,0.9939951236502961,0.007461666666666667,0.13442666666666667,6.566152794235124,1.0461348060267117,99.39951236502961,1.8015635470180924,1.0002579230478332,p2pOverlayMinNeighbors
39,638,1,BASELINE,1,3.5329088518518517,11.266267203703704,106.94781413333332,0.9939010797631487,0.007422777777777778,0.1353338888888889,6.5659400391762155,1.0395317692868833,99.39010797631487,1.8232243095576677,0.9997420769521668,p2pOverlayMinNeighbors
39,638,1,RUSH_HOUR,0,3.8202746018518523,11.507884074074074,103.37165526777777,0.9929083942877046,0.007408888888888889,0.14582888888888887,6.353087289368117,1.028025280639088,99.29083942877045,1.9682963407318534,1.0006103415307428,p2pOverlayMinNeighbors
39,638,1,RUSH_HOUR,1,3.8156141018518515,11.502589305555555,103.41830180333334,0.99293451758969,0.007406666666666666,0.1482411111111111,6.355832140113046,1.02873072936958,99.293451758969,2.0014551455145515,0.9993896584692571,p2pOverlayMinNeighbors
39,638,1,SPATIAL_IMBALANCE,0,6.479940851851851,12.994648777777778,98.56480960111112,0.9545245559038662,0.010855,0.16893388888888888,6.176155340433587,1.7464461572563341,95.45245559038662,1.556277189211321,1.0004621175329675,p2pOverlayMinNeighbors
39,638,1,SPATIAL_IMBALANCE,1,6.47395462962963,12.986612148148149,98.4135026561111,0.9547648902821316,0.010858333333333334,0.18061944444444444,6.166380769016646,1.7449393790647558,95.47648902821317,1.6634177539012533,0.9995378824670325,p2pOverlayMinNeighbors
39,638,1,SPATIAL_ISLANDS,0,7.890258685185185,15.590385462962963,106.92263246222223,0.9333733890630442,0.011459444444444444,0.14062388888888888,6.772001762177021,1.980349803013551,93.33733890630442,1.227144034517865,1.000975097643322,p2pOverlayMinNeighbors
39,638,1,SPATIAL_ISLANDS,1,7.874886129629629,15.569902490740741,107.0152468711111,0.9337565308254963,0.011516111111111112,0.14456222222222223,6.776666122054664,1.9908994815051888,93.37565308254963,1.2553041632495536,0.999024902356678,p2pOverlayMinNeighbors
1685,27762,1,BASELINE,0,4.134074055555556,35.35106509259259,387.88792090944446,0.9994415427963083,4.076483333333334,440.9219644444444,23.553998652694744,13.536179655642231,99.94415427963082,10.816233709065683,0.9998206870586495,p2pOverlayMinNeighbors
1685,27762,1,BASELINE,1,4.135556907407407,35.35252161111111,387.86260238777777,0.9994384210231412,4.085078888888889,441.9967244444444,23.55252115050374,13.584135044796,99.94384210231412,10.819784304451074,1.0001793129413503,p2pOverlayMinNeighbors
1685,27762,1,RUSH_HOUR,0,17.86562627777778,47.72987867592593,319.48722425444447,0.985893727637298,6.8750222222222215,2578.9784633333334,19.649948809649285,23.848410643529466,98.5893727637298,37.51229276026583,1.0001734058836522,p2pOverlayMinNeighbors
1685,27762,1,RUSH_HOUR,1,17.859431342592593,47.72650077777778,319.5341533511111,0.9858669724403462,6.93052388888889,2608.543723333333,19.653320438391795,24.02271636339061,98.58669724403461,37.638478203868345,0.9998265941163478,p2pOverlayMinNeighbors
1685,27762,1,SPATIAL_IMBALANCE,0,49.38033272222222,74.37543903703704,338.6301062366667,0.8583795996125799,6.669022777777777,1276.6962055555557,22.72268565495814,30.16812927728414,85.837959961258,19.143677388682885,1.0002014948771687,p2pOverlayMinNeighbors
1685,27762,1,SPATIAL_IMBALANCE,1,49.360436962962964,74.33759325925926,338.71700822222226,0.8587095270113424,6.726340555555555,1299.1918255555554,22.725638796597558,30.390668529785636,85.87095270113424,19.31498732222978,0.9997985051228313,p2pOverlayMinNeighbors
1685,27762,1,SPATIAL_ISLANDS,0,83.55622722222222,110.85026090740742,313.98779800666665,0.7880146323111528,8.802399444444445,1803.6681166666667,21.888924950056246,45.41300329874362,78.80146323111528,20.4906415353036,1.0003752279873774,p2pOverlayMinNeighbors
1685,27762,1,SPATIAL_ISLANDS,1,83.49354547222222,110.76661600000001,314.16304460277775,0.7886732864266903,8.854120555555555,1822.541052222222,21.89739962826725,45.640819604791965,78.86732864266904,20.584100259157427,0.9996247720126226,p2pOverlayMinNeighbors
39,638,1,BASELINE,0,3.536520351851852,11.269006259259259,106.95881765444445,0.9938975966562172,0.007481111111111111,0.13440611111111112,6.566624816594587,1.0481083216723939,99.38975966562172,1.7966062676370118,1.0007640587417679,p2pOverlayShortcuts
39,638,1,BASELINE,1,3.531120259259259,11.26286437037037,106.94707528222223,0.9939986067572275,0.007403333333333333,0.13535444444444444,6.565468016816752,1.037558253641201,99.39986067572275,1.8282905598078947,0.9992359412582321,p2pOverlayShortcuts
39,638,1,RUSH_HOUR,0,3.825695796296296,11.514053027777777,103.34613043333333,0.9928648554510624,0.0074266666666666665,0.14562777777777777,6.35170422291648,1.0302112068128468,99.28648554510625,1.9608767205266306,1.0020302664811458,p2pOverlayShortcuts
39,638,1,RUSH_HOUR,1,3.8101929074074072,11.496420351851851,103.44382663777779,0.9929780564263323,0.007388888888888889,0.14844222222222223,6.357215206564684,1.026544803195821,99.29780564263324,2.0089924812030073,0.9979697335188543,p2pOverlayShortcuts
39,638,1,SPATIAL_IMBALANCE,0,6.4839309444444435,12.995962333333333,98.51492980055555,0.9545350052246604,0.01083111111111111,0.1659322222222222,6.1729767619321025,1.7440461151500155,95.45350052246604,1.5319963069347557,1.0010781627370218,p2pOverlayShortcuts
39,638,1,SPATIAL_IMBALANCE,1,6.469964537037036,12.985298592592592,98.46338245666666,0.9547544409613375,0.010882222222222222,0.18362111111111112,6.169559347518131,1.747339421171074,95.47544409613376,1.6873493975903615,0.9989218372629783,p2pOverlayShortcuts
39,638,1,SPATIAL_ISLANDS,0,7.935765574074074,15.639088064814814,106.714113645,0.9326454197143852,0.01148611111111111,0.13894222222222222,6.761678076427462,1.9949083496918616,93.26454197143852,1.2096541717049576,1.0067481989276343,p2pOverlayShortcuts
39,638,1,SPATIAL_ISLANDS,1,7.8293792407407405,15.521199888888889,107.22376568833333,0.9344845001741553,0.011489444444444443,0.14624388888888887,6.786989807804225,1.976340934826878,93.44845001741552,1.2728543107199846,0.9932518010723657,p2pOverlayShortcuts
1685,27762,1,BASELINE,0,4.148957481481482,35.36197803703704,387.4690098011111,0.9994205508728958,4.077149444444444,430.5433461111111,23.528970068207588,13.53798761675452,99.94205508728959,10.559910839122486,1.0034202251740947,p2pOverlayShortcuts
1685,27762,1,BASELINE,1,4.120673481481481,35.341608666666666,388.28151349611113,0.9994594129465537,4.084412777777778,452.3753427777778,23.577549734990892,13.582327083683708,99.94594129465537,11.075651933101224,0.996579774825905,p2pOverlayShortcuts
1685,27762,1,RUSH_HOUR,0,18.132355750000002,48.008728537037044,318.49393365055556,0.9850791849770669,6.087470555555555,1735.5192849999999,19.603021111039258,21.2815583414563,98.5079184977067,28.50969494080145,1.0151057525326963,p2pOverlayShortcuts
1685,27762,1,RUSH_HOUR,1,17.59270187037037,47.44765091666667,320.527443955,0.9866815151005771,7.718075555555556,3452.0029016666663,19.70024813700182,26.589568665463776,98.66815151005771,44.726212859912685,0.9848942474673037,p2pOverlayShortcuts
1685,27762,1,SPATIAL_IMBALANCE,0,51.7030835,76.88755406481482,332.3895937677778,0.8438924709234846,6.538779444444444,1061.7459494444445,22.497368956051574,30.740415388502676,84.38924709234847,16.237677971330537,1.0472489462021561,p2pOverlayShortcuts
1685,27762,1,SPATIAL_IMBALANCE,1,47.03768618518519,71.82547823148148,344.95752069111114,0.8731966557004379,6.856583888888888,1514.1420816666666,22.950955495504125,29.8183824185671,87.3196655700438,22.083038816462782,0.9527510537978437,p2pOverlayShortcuts
1685,27762,1,SPATIAL_ISLANDS,0,89.11712121296297,116.84481986111112,300.44391092611113,0.7602835610626836,8.679794444444445,1505.8245633333333,21.34735247217909,47.63013813379855,76.02835610626836,17.34862009661007,1.066952917990133,p2pOverlayShortcuts
1685,27762,1,SPATIAL_ISLANDS,1,77.93265148148149,104.7720570462963,327.7069316833333,0.8164043576751595,8.976725555555555,2120.3846055555555,22.43897210614441,43.42368476973704,81.64043576751595,23.6209138001694,0.933047082009867,p2pOverlayShortcuts
39,638,1,BASELINE,none,4.35721125,12.126371296296297,81.97700839722222,0.9860675722744688,0.009625000000000002,0.1281625,5.071774774284194,1.371855085457925,98.60675722744688,1.3315584415584414,1.2330030599320465,idleRoamingMode
39,638,1,BASELINE,past-avg,3.0736046296296298,10.772420509259259,105.60900804722222,0.9987678509230233,0.006159722222222223,0.13067777777777778,6.464686130256883,0.8460848235147979,99.87678509230233,2.121488162344983,0.8697682292440235,idleRoamingMode
39,638,1,BASELINE,past-avg-revisit,4.325698657407408,12.098670462962964,82.85857841111111,0.9861807732497387,0.010369444444444445,0.13390555555555556,5.125314229973412,1.479225711204685,98.61807732497387,1.2913474417358692,1.224085630671976,idleRoamingMode
39,638,1,BASELINE,past-avg-total,3.0608913425925923,10.761161712962963,105.88807170833334,0.9989071752002787,0.006327777777777778,0.1482138888888889,6.48073472353196,0.8693995955515393,99.89071752002788,2.342273924495171,0.8661706249693946,idleRoamingMode
39,638,1,BASELINE,random,2.8516956481481484,10.571052592592592,158.43206577777778,0.9998171368861024,0.004729166666666667,0.13344166666666665,9.687722225481899,0.6476012225550404,99.98171368861024,2.821674008810572,0.8069724551825592,idleRoamingMode
39,638,1,RUSH_HOUR,none,4.607059490740741,12.354630555555556,81.47027071111111,0.9851053639846743,0.008655555555555555,0.13788055555555556,5.043816381558926,1.2206045844341782,98.51053639846742,1.5929717586649552,1.2066858670965535,idleRoamingMode
39,638,1,RUSH_HOUR,past-avg,3.49869212962963,11.149264953703703,103.74961019722222,0.996686694531522,0.006965277777777779,0.15420555555555557,6.36469330343781,0.9550395024398411,99.6686694531522,2.2139182452642068,0.9163811221954107,idleRoamingMode
39,638,1,RUSH_HOUR,past-avg-revisit,4.510738935185184,12.225464421296296,82.96142951111112,0.9861938349007313,0.009176388888888888,0.14291527777777777,5.130831676745888,1.2923573568950018,98.61938349007313,1.5574239443014983,1.1814574858843345,idleRoamingMode
39,638,1,RUSH_HOUR,past-avg-total,3.504317962962963,11.152452175925925,103.86205665,0.9968390804597702,0.007008333333333334,0.14997777777777777,6.3705549746574555,0.9610161214819526,99.68390804597702,2.1399920729290525,0.9178546463788118,idleRoamingMode
39,638,1,RUSH_HOUR,random,2.968913240740741,10.644371342592594,144.93152560833335,0.9997823058167885,0.005233333333333334,0.15019583333333333,8.862402237302828,0.7128724597706961,99.97823058167884,2.869984076433121,0.7776208784448894,idleRoamingMode
39,638,1,SPATIAL_IMBALANCE,none,11.857973564814815,18.30760902777778,64.26819408055556,0.8854841518634622,0.018494444444444445,0.1386486111111111,4.304862901532541,3.1914783336801196,88.54841518634622,0.7496770802042654,1.8307965479213004,idleRoamingMode
39,638,1,SPATIAL_IMBALANCE,past-avg,2.9480751388888886,9.501986342592593,95.38129105277777,0.9992859630790666,0.005511111111111111,0.20500833333333335,5.835020015314255,0.7536625321978576,99.92859630790666,3.7199092741935487,0.4551642620713395,idleRoamingMode
39,638,1,SPATIAL_IMBALANCE,past-avg-revisit,11.4531625,17.93444291666667,65.84235939861111,0.889385231626611,0.01844166666666667,0.15195694444444446,4.388932056355613,3.16530202967172,88.9385231626611,0.8239870462419039,1.7682962652235559,idleRoamingMode
39,638,1,SPATIAL_IMBALANCE,past-avg-total,2.952167314814815,9.505987824074074,95.55307581666666,0.9993338557993732,0.005395833333333333,0.21470555555555557,5.845220956951047,0.739245946946125,99.93338557993732,3.9790990990990998,0.45579606830009534,idleRoamingMode
39,638,1,SPATIAL_IMBALANCE,random,3.173360185185185,9.703126203703704,171.40086029444444,0.999734413096482,0.006440277777777777,0.1635638888888889,10.482304343472128,0.8787749983069019,99.97344130964821,2.539702393789088,0.4899468564837087,idleRoamingMode
39,638,1,SPATIAL_ISLANDS,none,15.445751388888889,23.544835046296296,64.41109900555556,0.8322840473702543,0.019352777777777778,0.09342638888888889,4.524615277719872,3.669890319837031,83.22840473702543,0.482754413664418,1.9594810666596878,idleRoamingMode
39,638,1,SPATIAL_ISLANDS,past-avg,2.9673818055555556,10.399741574074074,106.14943116666667,0.9991292232671543,0.005851388888888889,0.184475,6.494849957862554,0.8031159716231433,99.91292232671543,3.1526703061951107,0.3764484044278552,idleRoamingMode
