taxiCount,clientCount,taxiSeatCount,spawnScenario,waitingAvgMean,travelAvgMean,distanceAvgMean,servedRatio,kmPerServedClient,calculationAvgMean,calculationSumMean,calculationMsPerServedClient,communicationTotalMs,communicationMsPerServedClient,idleRoamingMode,variant
39,638,1,SPATIAL_ISLANDS,3.172207222222222,10.583673680555556,191.91918702916666,0.9995515499825844,11.740873580397533,0.006833333333333334,594.4055555555556,0.9323992461162506,12.188165277777777,0.019109455169107552,random,P2P random
1685,27762,1,BASELINE,3.504171527777778,34.80386574074074,278.46092574305555,0.999715238255329,16.905638927161885,3.534025,323906.0138888889,11.671874738963105,36667.602138888884,1.3211084849319366,none,P2P none
1685,27762,1,BASELINE,5.464519212962963,36.50929460648148,356.5620155986111,0.9988729098127737,21.665337049398996,4.834269444444445,451162.1638888889,16.273270309838836,42403.643238888886,1.5288831913902057,past-avg,P2P past-avg
1685,27762,1,BASELINE,3.481407615740741,34.78207138888889,281.9213448388889,0.9997453553618456,17.11518744100945,4.077538888888889,373149.85833333334,13.445646093255668,39026.393668055556,1.4060587731318037,past-avg-revisit,P2P past-avg-revisit
1685,27762,1,BASELINE,5.475131458333333,36.51858118055556,357.9938869736111,0.9988678069143274,21.752354858572236,4.918504166666667,457415.19583333336,16.498469853632194,41322.554094444444,1.4899224412535677,past-avg-total,P2P past-avg-total
1685,27762,1,BASELINE,2.7488475925925924,34.14515384259259,664.4381350888889,0.9999985992043481,40.327781231853635,3.0395680555555558,275163.25833333336,9.911525755405771,42694.20330277778,1.5378664870275922,random,P2P random
1685,27762,1,RUSH_HOUR,16.30529685185185,46.64735342592593,262.81537325694444,0.9850441550800855,16.186387792172766,6.2143125,590207.8500000001,21.59303832306369,201742.95020555553,7.339128654546457,none,P2P none
1685,27762,1,RUSH_HOUR,22.784981828703703,52.06099803240741,301.6591603472222,0.9811486424288997,18.65950862910387,8.526251388888888,821744.3333333334,30.137754551639244,297214.7388055555,10.869204969768976,past-avg,P2P past-avg
1685,27762,1,RUSH_HOUR,15.22874675925926,45.460287523148146,267.1256691805556,0.9879604115137399,16.40512662491225,6.1417319444444445,576683.1263888889,21.03492623849726,204163.53353472223,7.416205597946823,past-avg-revisit,P2P past-avg-revisit
1685,27762,1,RUSH_HOUR,22.790601064814815,52.06123807870371,302.1903242902778,0.9812019226920891,18.691243101622703,8.568473611111111,827263.2458333333,30.339155845159766,298871.7171680556,10.930134209749808,past-avg-total,P2P past-avg-total
1685,27762,1,RUSH_HOUR,12.203017546296296,42.41107157407407,463.76291693888885,0.9940466184792963,28.31590697229111,5.063095833333333,457269.37916666665,16.572942558940227,197805.65730138888,7.171436980916019,random,P2P random
1685,27762,1,SPATIAL_IMBALANCE,93.85492564814814,119.43098148148147,125.36476638055557,0.6724299402060371,11.097337121915452,7.9929041666666665,864482.6472222223,46.318319127955206,182335.38100277778,8.54331510215631,none,P2P none
1685,27762,1,SPATIAL_IMBALANCE,6.219779722222222,32.68145472222222,341.1111315930555,0.9968396048955808,20.770022536070954,4.309701388888889,390109.30000000005,14.100190563912765,74284.32138611111,2.6816601406164815,past-avg,P2P past-avg
1685,27762,1,SPATIAL_IMBALANCE,88.278,113.05947770833333,138.31191434027778,0.7085293446677713,11.541234657456487,8.07748611111111,861409.9208333333,44.31322086717952,161273.66664305556,7.110953655154072,past-avg-revisit,P2P past-avg-revisit
1685,27762,1,SPATIAL_IMBALANCE,6.123223634259259,32.593681296296296,342.87510565694447,0.9969442643421463,20.875008657596744,4.408448611111111,399157.01111111115,14.425367685127876,78963.18250138889,2.850206262589672,past-avg-total,P2P past-avg-total
1685,27762,1,SPATIAL_IMBALANCE,52.375995208333336,74.0169855324074,745.7048681763889,0.9179796624482707,49.337208155849616,8.699868055555555,822989.113888889,32.23989627349908,136677.0165736111,5.270789627155837,random,P2P random
1685,27762,1,SPATIAL_ISLANDS,133.21797527777778,165.46874398148145,95.84608131388889,0.5356511998815328,10.355884175446143,9.475116666666667,1044521.2152777778,69.99737108680243,220139.32338055555,11.452297349482738,none,P2P none
1685,27762,1,SPATIAL_ISLANDS,50.35277233796297,74.04447310185185,306.10254092499997,0.9538679469938925,19.459948572126407,8.060575,757203.3777777778,28.556625864216116,164763.58889722222,6.166893127770535,past-avg,P2P past-avg
1685,27762,1,SPATIAL_ISLANDS,127.02823094907409,158.66288481481482,108.58803236388889,0.568652344531694,10.849155293890448,9.450205555555556,1027474.5041666667,66.8768298909923,186944.84853055555,9.266900964929993,past-avg-revisit,P2P past-avg-revisit
1685,27762,1,SPATIAL_ISLANDS,49.238558078703704,73.07758127314816,308.9803708333333,0.9550604243210142,19.612588961186045,7.9825375,749433.4013888888,28.24317424945575,153568.73307916668,5.7480004211735904,past-avg-total,P2P past-avg-total
1685,27762,1,SPATIAL_ISLANDS,57.786895092592594,82.78850909722222,750.8600810875,0.9284878811164741,49.1882344431597,9.172865277777777,877204.4527777778,33.960556167372374,172688.75854583332,6.529651163697008,random,P2P random
