taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingMode,seeds,deltaPctMean,deltaPctStd,deltaPctMin,deltaPctMax,metric
39,638,1,BASELINE,0,15,1000,nearest,0,4,1,1,2000,past-avg,10,51.97993867093216,20.397406763936942,24.765049976285436,87.4431357886209,waiting
39,638,1,BASELINE,0,15,1000,nearest,0,4,1,1,2000,past-avg-revisit,10,259.378146448135,23.903747298757512,228.27129481616808,314.58660499290943,waiting
39,638,1,BASELINE,0,15,1000,nearest,0,4,1,1,2000,past-avg-total,10,49.49103914006026,19.869315947249323,24.769441565513752,78.55985542468996,waiting
39,638,1,BASELINE,0,15,1000,nearest,0,4,1,1,2000,random,10,16.286495901178125,7.960527835640869,3.022291706922897,28.641196972051432,waiting
39,638,1,BASELINE,0,15,1000,nearest,1,4,0,1,2000,none,10,263.4332670104601,30.98610106559677,228.27129481616808,314.58660499290943,waiting
39,638,1,BASELINE,0,15,1000,nearest,1,4,0,1,2000,past-avg,10,51.97993867093216,20.397406763936942,24.765049976285436,87.4431357886209,waiting
39,638,1,BASELINE,0,15,1000,nearest,1,4,0,1,2000,past-avg-revisit,10,259.378146448135,23.903747298757512,228.27129481616808,314.58660499290943,waiting
39,638,1,BASELINE,0,15,1000,nearest,1,4,0,1,2000,past-avg-total,10,49.49103914006026,19.869315947249323,24.769441565513752,78.55985542468996,waiting
39,638,1,BASELINE,0,15,1000,nearest,1,4,0,1,2000,random,10,16.286495901178125,7.960527835640869,3.022291706922897,28.641196972051432,waiting
39,638,1,BASELINE,0,15,1000,nearest,1,4,1,1,2000,none,10,263.4332670104601,30.98610106559677,228.27129481616808,314.58660499290943,waiting
39,638,1,BASELINE,0,15,1000,nearest,1,4,1,1,2000,past-avg,10,51.97993867093216,20.397406763936942,24.765049976285436,87.4431357886209,waiting
39,638,1,BASELINE,0,15,1000,nearest,1,4,1,1,2000,past-avg-revisit,10,259.378146448135,23.903747298757512,228.27129481616808,314.58660499290943,waiting
39,638,1,BASELINE,0,15,1000,nearest,1,4,1,1,2000,past-avg-total,10,49.49103914006026,19.869315947249323,24.769441565513752,78.55985542468996,waiting
39,638,1,BASELINE,0,15,1000,nearest,1,4,1,1,2000,random,10,16.286495901178125,7.960527835640869,3.022291706922897,28.641196972051432,waiting
39,638,1,BASELINE,0,15,2000,greedy,0,4,0,1,2000,none,10,75.64825356018535,9.7123210353485,65.24753290225813,98.18790644492768,waiting
39,638,1,BASELINE,0,15,2000,greedy,0,4,0,1,2000,past-avg,10,61.98190760308705,11.492833456677607,44.2782222222222,81.24958376806448,waiting
39,638,1,BASELINE,0,15,2000,greedy,0,4,0,1,2000,past-avg-revisit,10,73.39635226714093,7.743565977253114,62.019956282753654,83.96067501761048,waiting
39,638,1,BASELINE,0,15,2000,greedy,0,4,0,1,2000,past-avg-total,10,61.9860474468736,11.522365850076561,44.26488888888889,80.84223144715521,waiting
39,638,1,BASELINE,0,15,2000,greedy,0,4,0,1,2000,random,10,58.26346502498747,8.882091023692283,43.7525251638063,73.61866494994118,waiting
39,638,1,BASELINE,0,15,2000,greedy,0,4,1,1,2000,none,10,75.64825356018535,9.7123210353485,65.24753290225813,98.18790644492768,waiting
39,638,1,BASELINE,0,15,2000,greedy,0,4,1,1,2000,past-avg,10,61.98190760308705,11.492833456677607,44.2782222222222,81.24958376806448,waiting
39,638,1,BASELINE,0,15,2000,greedy,0,4,1,1,2000,past-avg-revisit,10,73.39635226714093,7.743565977253114,62.019956282753654,83.96067501761048,waiting
39,638,1,BASELINE,0,15,2000,greedy,0,4,1,1,2000,past-avg-total,10,61.9860474468736,11.522365850076561,44.26488888888889,80.84223144715521,waiting
39,638,1,BASELINE,0,15,2000,greedy,0,4,1,1,2000,random,10,58.26346502498747,8.882091023692283,43.7525251638063,73.61866494994118,waiting
39,638,1,BASELINE,0,15,2000,greedy,1,4,0,1,2000,none,10,75.64825356018535,9.7123210353485,65.24753290225813,98.18790644492768,waiting
39,638,1,BASELINE,0,15,2000,greedy,1,4,0,1,2000,past-avg,10,61.98190760308705,11.492833456677607,44.2782222222222,81.24958376806448,waiting
39,638,1,BASELINE,0,15,2000,greedy,1,4,0,1,2000,past-avg-revisit,10,73.39635226714093,7.743565977253114,62.019956282753654,83.96067501761048,waiting
39,638,1,BASELINE,0,15,2000,greedy,1,4,0,1,2000,past-avg-total,10,61.9860474468736,11.522365850076561,44.26488888888889,80.84223144715521,waiting
39,638,1,BASELINE,0,15,2000,greedy,1,4,0,1,2000,random,10,58.26346502498747,8.882091023692283,43.7525251638063,73.61866494994118,waiting
39,638,1,BASELINE,0,15,2000,greedy,1,4,1,1,2000,none,10,75.64825356018535,9.7123210353485,65.24753290225813,98.18790644492768,waiting
39,638,1,BASELINE,0,15,2000,greedy,1,4,1,1,2000,past-avg,10,61.98190760308705,11.492833456677607,44.2782222222222,81.24958376806448,waiting
39,638,1,BASELINE,0,15,2000,greedy,1,4,1,1,2000,past-avg-revisit,10,73.39635226714093,7.743565977253114,62.019956282753654,83.96067501761048,waiting
39,638,1,BASELINE,0,15,2000,greedy,1,4,1,1,2000,past-avg-total,10,61.9860474468736,11.522365850076561,44.26488888888889,80.84223144715521,waiting
39,638,1,BASELINE,0,15,2000,greedy,1,4,1,1,2000,random,10,58.26346502498747,8.882091023692283,43.7525251638063,73.61866494994118,waiting
39,638,1,BASELINE,0,15,2000,nearest,0,4,0,1,2000,none,10,75.64825356018535,9.7123210353485,65.24753290225813,98.18790644492768,waiting
39,638,1,BASELINE,0,15,2000,nearest,0,4,0,1,2000,past-avg,10,61.98190760308705,11.492833456677607,44.2782222222222,81.24958376806448,waiting
39,638,1,BASELINE,0,15,2000,nearest,0,4,0,1,2000,past-avg-revisit,10,73.39635226714093,7.743565977253114,62.019956282753654,83.96067501761048,waiting
39,638,1,BASELINE,0,15,2000,nearest,0,4,0,1,2000,past-avg-total,10,61.9860474468736,11.522365850076561,44.26488888888889,80.84223144715521,waiting
39,638,1,BASELINE,0,15,2000,nearest,0,4,0,1,2000,random,10,58.26346502498747,8.882091023692283,43.7525251638063,73.61866494994118,waiting
39,638,1,BASELINE,0,15,2000,nearest,0,4,1,1,2000,none,10,75.64825356018535,9.7123210353485,65.24753290225813,98.18790644492768,waiting
39,638,1,BASELINE,0,15,2000,nearest,0,4,1,1,2000,past-avg,10,61.98190760308705,11.492833456677607,44.2782222222222,81.24958376806448,waiting
39,638,1,BASELINE,0,15,2000,nearest,0,4,1,1,2000,past-avg-revisit,10,73.39635226714093,7.743565977253114,62.019956282753654,83.96067501761048,waiting
39,638,1,BASELINE,0,15,2000,nearest,0,4,1,1,2000,past-avg-total,10,61.9860474468736,11.522365850076561,44.26488888888889,80.84223144715521,waiting
39,638,1,BASELINE,0,15,2000,nearest,0,4,1,1,2000,random,10,58.26346502498747,8.882091023692283,43.7525251638063,73.61866494994118,waiting
39,638,1,BASELINE,0,15,2000,nearest,1,4,0,1,2000,none,10,75.64825356018535,9.7123210353485,65.24753290225813,98.18790644492768,waiting
39,638,1,BASELINE,0,15,2000,nearest,1,4,0,1,2000,past-avg,10,61.98190760308705,11.492833456677607,44.2782222222222,81.24958376806448,waiting
39,638,1,BASELINE,0,15,2000,nearest,1,4,0,1,2000,past-avg-revisit,10,73.39635226714093,7.743565977253114,62.019956282753654,83.96067501761048,waiting
39,638,1,BASELINE,0,15,2000,nearest,1,4,0,1,2000,past-avg-total,10,61.9860474468736,11.522365850076561,44.26488888888889,80.84223144715521,waiting
39,638,1,BASELINE,0,15,2000,nearest,1,4,0,1,2000,random,10,58.26346502498747,8.882091023692283,43.7525251638063,73.61866494994118,waiting
39,638,1,BASELINE,0,15,2000,nearest,1,4,1,1,2000,none,10,75.64825356018535,9.7123210353485,65.24753290225813,98.18790644492768,waiting
39,638,1,BASELINE,0,15,2000,nearest,1,4,1,1,2000,past-avg,10,61.98190760308705,11.492833456677607,44.2782222222222,81.24958376806448,waiting
39,638,1,BASELINE,0,15,2000,nearest,1,4,1,1,2000,past-avg-revisit,10,73.39635226714093,7.743565977253114,62.019956282753654,83.96067501761048,waiting
39,638,1,BASELINE,0,15,2000,nearest,1,4,1,1,2000,past-avg-total,10,61.9860474468736,11.522365850076561,44.26488888888889,80.84223144715521,waiting
39,638,1,BASELINE,0,15,2000,nearest,1,4,1,1,2000,random,10,58.26346502498747,8.882091023692283,43.7525251638063,73.61866494994118,waiting
39,638,1,BASELINE,0,15,3000,greedy,0,4,0,1,2000,none,10,129.59230321130744,16.28703635632307,106.99555555555555,157.48107532133108,waiting
39,638,1,BASELINE,0,15,3000,greedy,0,4,0,1,2000,past-avg,10,127.38878776396946,17.892711748699632,102.84838477348184,156.78291562146205,waiting
39,638,1,BASELINE,0,15,3000,greedy,0,4,0,1,2000,past-avg-revisit,10,127.6503862067575,16.35409519256652,107.58222222222224,158.46449264101938,waiting
39,638,1,BASELINE,0,15,3000,greedy,0,4,0,1,2000,past-avg-total,10,127.7374268027958,18.436157518735985,103.15579601946352,158.50556085865875,waiting
39,638,1,BASELINE,0,15,3000,greedy,0,4,0,1,2000,random,10,125.63681836141889,15.566361690145984,104.93175470339207,152.91917330787848,waiting
39,638,1,BASELINE,0,15,3000,greedy,0,4,1,1,2000,none,10,129.59230321130744,16.28703635632307,106.99555555555555,157.48107532133108,waiting
39,638,1,BASELINE,0,15,3000,greedy,0,4,1,1,2000,past-avg,10,127.38878776396946,17.892711748699632,102.84838477348184,156.78291562146205,waiting
39,638,1,BASELINE,0,15,3000,greedy,0,4,1,1,2000,past-avg-revisit,10,127.6503862067575,16.35409519256652,107.58222222222224,158.46449264101938,waiting
39,638,1,BASELINE,0,15,3000,greedy,0,4,1,1,2000,past-avg-total,10,127.7374268027958,18.436157518735985,103.15579601946352,158.50556085865875,waiting
39,638,1,BASELINE,0,15,3000,greedy,0,4,1,1,2000,random,10,125.63681836141889,15.566361690145984,104.93175470339207,152.91917330787848,waiting
39,638,1,BASELINE,0,15,3000,greedy,1,4,0,1,2000,none,10,129.59230321130744,16.28703635632307,106.99555555555555,157.48107532133108,waiting
39,638,1,BASELINE,0,15,3000,greedy,1,4,0,1,2000,past-avg,10,127.38878776396946,17.892711748699632,102.84838477348184,156.78291562146205,waiting
39,638,1,BASELINE,0,15,3000,greedy,1,4,0,1,2000,past-avg-revisit,10,127.6503862067575,16.35409519256652,107.58222222222224,158.46449264101938,waiting
39,638,1,BASELINE,0,15,3000,greedy,1,4,0,1,2000,past-avg-total,10,127.7374268027958,18.436157518735985,103.15579601946352,158.50556085865875,waiting
39,638,1,BASELINE,0,15,3000,greedy,1,4,0,1,2000,random,10,125.63681836141889,15.566361690145984,104.93175470339207,152.91917330787848,waiting
39,638,1,BASELINE,0,15,3000,greedy,1,4,1,1,2000,none,10,129.59230321130744,16.28703635632307,106.99555555555555,157.48107532133108,waiting
39,638,1,BASELINE,0,15,3000,greedy,1,4,1,1,2000,past-avg,10,127.38878776396946,17.892711748699632,102.84838477348184,156.78291562146205,waiting
39,638,1,BASELINE,0,15,3000,greedy,1,4,1,1,2000,past-avg-revisit,10,127.6503862067575,16.35409519256652,107.58222222222224,158.46449264101938,waiting
39,638,1,BASELINE,0,15,3000,greedy,1,4,1,1,2000,past-avg-total,10,127.7374268027958,18.436157518735985,103.15579601946352,158.50556085865875,waiting
39,638,1,BASELINE,0,15,3000,greedy,1,4,1,1,2000,random,10,125.63681836141889,15.566361690145984,104.93175470339207,152.91917330787848,waiting
39,638,1,BASELINE,0,15,3000,nearest,0,4,0,1,2000,none,10,129.59230321130744,16.28703635632307,106.99555555555555,157.48107532133108,waiting
39,638,1,BASELINE,0,15,3000,nearest,0,4,0,1,2000,past-avg,10,127.38878776396946,17.892711748699632,102.84838477348184,156.78291562146205,waiting
39,638,1,BASELINE,0,15,3000,nearest,0,4,0,1,2000,past-avg-revisit,10,127.6503862067575,16.35409519256652,107.58222222222224,158.46449264101938,waiting
39,638,1,BASELINE,0,15,3000,nearest,0,4,0,1,2000,past-avg-total,10,127.7374268027958,18.436157518735985,103.15579601946352,158.50556085865875,waiting
39,638,1,BASELINE,0,15,3000,nearest,0,4,0,1,2000,random,10,125.63681836141889,15.566361690145984,104.93175470339207,152.91917330787848,waiting
39,638,1,BASELINE,0,15,3000,nearest,0,4,1,1,2000,none,10,129.59230321130744,16.28703635632307,106.99555555555555,157.48107532133108,waiting
39,638,1,BASELINE,0,15,3000,nearest,0,4,1,1,2000,past-avg,10,127.38878776396946,17.892711748699632,102.84838477348184,156.78291562146205,waiting
39,638,1,BASELINE,0,15,3000,nearest,0,4,1,1,2000,past-avg-revisit,10,127.6503862067575,16.35409519256652,107.58222222222224,158.46449264101938,waiting
39,638,1,BASELINE,0,15,3000,nearest,0,4,1,1,2000,past-avg-total,10,127.7374268027958,18.436157518735985,103.15579601946352,158.50556085865875,waiting
39,638,1,BASELINE,0,15,3000,nearest,0,4,1,1,2000,random,10,125.63681836141889,15.566361690145984,104.93175470339207,152.91917330787848,waiting
39,638,1,BASELINE,0,15,3000,nearest,1,4,0,1,2000,none,10,129.59230321130744,16.28703635632307,106.99555555555555,157.48107532133108,waiting
39,638,1,BASELINE,0,15,3000,nearest,1,4,0,1,2000,past-avg,10,127.38878776396946,17.892711748699632,102.84838477348184,156.78291562146205,waiting
39,638,1,BASELINE,0,15,3000,nearest,1,4,0,1,2000,past-avg-revisit,10,127.6503862067575,16.35409519256652,107.58222222222224,158.46449264101938,waiting
39,638,1,BASELINE,0,15,3000,nearest,1,4,0,1,2000,past-avg-total,10,127.7374268027958,18.436157518735985,103.15579601946352,158.50556085865875,waiting
39,638,1,BASELINE,0,15,3000,nearest,1,4,0,1,2000,random,10,125.63681836141889,15.566361690145984,104.93175470339207,152.91917330787848,waiting
39,638,1,BASELINE,0,15,3000,nearest,1,4,1,1,2000,none,10,129.59230321130744,16.28703635632307,106.99555555555555,157.48107532133108,waiting
39,638,1,BASELINE,0,15,3000,nearest,1,4,1,1,2000,past-avg,10,127.38878776396946,17.892711748699632,102.84838477348184,156.78291562146205,waiting
39,638,1,BASELINE,0,15,3000,nearest,1,4,1,1,2000,past-avg-revisit,10,127.6503862067575,16.35409519256652,107.58222222222224,158.46449264101938,waiting
39,638,1,BASELINE,0,15,3000,nearest,1,4,1,1,2000,past-avg-total,10,127.7374268027958,18.436157518735985,103.15579601946352,158.50556085865875,waiting
39,638,1,BASELINE,0,15,3000,nearest,1,4,1,1,2000,random,10,125.63681836141889,15.566361690145984,104.93175470339207,152.91917330787848,waiting
39,638,1,BASELINE,1,15,1000,greedy,0,4,0,1,2000,none,10,263.4332670104601,30.98610106559677,228.27129481616808,314.58660499290943,waiting
39,638,1,BASELINE,1,15,1000,greedy,0,4,0,1,2000,past-avg,10,52.21519514294609,20.490256819261884,24.765049976285436,88.21898174113542,waiting
39,638,1,BASELINE,1,15,1000,greedy,0,4,0,1,2000,past-avg-revisit,10,259.378146448135,23.903747298757512,228.27129481616808,314.58660499290943,waiting
39,638,1,BASELINE,1,15,1000,greedy,0,4,0,1,2000,past-avg-total,10,49.682400652014415,20.210399056459057,23.868884844383075,78.55985542468996,waiting
39,638,1,BASELINE,1,15,1000,greedy,0,4,0,1,2000,random,10,17.1539776937014,8.175609014314894,3.022291706922897,28.641196972051432,waiting
39,638,1,BASELINE,1,15,1000,greedy,0,4,1,1,2000,none,10,259.1654747766079,30.29298523072898,216.8154645620067,314.58660499290943,waiting
39,638,1,BASELINE,1,15,1000,greedy,0,4,1,1,2000,past-avg,10,51.75990965628191,19.63789604217546,24.7834946510443,83.74981824224675,waiting
39,638,1,BASELINE,1,15,1000,greedy,0,4,1,1,2000,past-avg-revisit,10,254.48369699200612,25.703827939982848,228.27129481616808,314.58660499290943,waiting
39,638,1,BASELINE,1,15,1000,greedy,0,4,1,1,2000,past-avg-total,10,48.906333520568026,20.54488105344141,21.873256569019283,78.55985542468996,waiting
39,638,1,BASELINE,1,15,1000,greedy,0,4,1,1,2000,random,10,17.631703595034296,7.91993699193743,3.022291706922897,28.67227562323795,waiting
39,638,1,BASELINE,1,15,1000,greedy,1,4,0,1,2000,none,10,259.95093896368695,31.59124387608271,222.2534242013897,314.58660499290943,waiting
39,638,1,BASELINE,1,15,1000,greedy,1,4,0,1,2000,past-avg,10,51.98253956926557,20.70150043961642,24.7834946510443,88.21898174113542,waiting
39,638,1,BASELINE,1,15,1000,greedy,1,4,0,1,2000,past-avg-revisit,10,256.61288113734446,30.465654698708978,215.1941305747331,314.58660499290943,waiting
39,638,1,BASELINE,1,15,1000,greedy,1,4,0,1,2000,past-avg-total,10,49.856282512922725,19.969600048201283,24.787007922426962,78.55985542468996,waiting
39,638,1,BASELINE,1,15,1000,greedy,1,4,0,1,2000,random,10,17.1539776937014,8.175609014314894,3.022291706922897,28.641196972051432,waiting
39,638,1,BASELINE,1,15,1000,greedy,1,4,1,1,2000,none,10,260.341475913557,32.32769468669001,221.19442056732046,314.58660499290943,waiting
39,638,1,BASELINE,1,15,1000,greedy,1,4,1,1,2000,past-avg,10,51.378201479564176,19.917195816259177,24.7834946510443,83.74981824224675,waiting
39,638,1,BASELINE,1,15,1000,greedy,1,4,1,1,2000,past-avg-revisit,10,256.6337553507892,28.28360426398824,228.27129481616808,314.58660499290943,waiting
39,638,1,BASELINE,1,15,1000,greedy,1,4,1,1,2000,past-avg-total,10,49.69739992565551,19.40534764702329,24.787007922426962,78.55985542468996,waiting
39,638,1,BASELINE,1,15,1000,greedy,1,4,1,1,2000,random,10,17.631703595034296,7.91993699193743,3.022291706922897,28.67227562323795,waiting
39,638,1,BASELINE,1,15,1000,nearest,0,4,0,1,2000,none,10,263.4332670104601,30.98610106559677,228.27129481616808,314.58660499290943,waiting
39,638,1,BASELINE,1,15,1000,nearest,0,4,0,1,2000,past-avg,10,52.21519514294609,20.490256819261884,24.765049976285436,88.21898174113542,waiting
39,638,1,BASELINE,1,15,1000,nearest,0,4,0,1,2000,past-avg-revisit,10,259.378146448135,23.903747298757512,228.27129481616808,314.58660499290943,waiting
39,638,1,BASELINE,1,15,1000,nearest,0,4,0,1,2000,past-avg-total,10,49.682400652014415,20.210399056459057,23.868884844383075,78.55985542468996,waiting
39,638,1,BASELINE,1,15,1000,nearest,0,4,0,1,2000,random,10,17.1539776937014,8.175609014314894,3.022291706922897,28.641196972051432,waiting
39,638,1,BASELINE,1,15,1000,nearest,0,4,1,1,2000,none,10,259.1654747766079,30.29298523072898,216.8154645620067,314.58660499290943,waiting
39,638,1,BASELINE,1,15,1000,nearest,0,4,1,1,2000,past-avg,10,51.75990965628191,19.63789604217546,24.7834946510443,83.74981824224675,waiting
39,638,1,BASELINE,1,15,1000,nearest,0,4,1,1,2000,past-avg-revisit,10,254.48369699200612,25.703827939982848,228.27129481616808,314.58660499290943,waiting
39,638,1,BASELINE,1,15,1000,nearest,0,4,1,1,2000,past-avg-total,10,48.906333520568026,20.54488105344141,21.873256569019283,78.55985542468996,waiting
39,638,1,BASELINE,1,15,1000,nearest,0,4,1,1,2000,random,10,17.631703595034296,7.91993699193743,3.022291706922897,28.67227562323795,waiting
39,638,1,BASELINE,1,15,1000,nearest,1,4,0,1,2000,none,10,259.95093896368695,31.59124387608271,222.2534242013897,314.58660499290943,waiting
39,638,1,BASELINE,1,15,1000,nearest,1,4,0,1,2000,past-avg,10,51.98253956926557,20.70150043961642,24.7834946510443,88.21898174113542,waiting
39,638,1,BASELINE,1,15,1000,nearest,1,4,0,1,2000,past-avg-revisit,10,256.61288113734446,30.465654698708978,215.1941305747331,314.58660499290943,waiting
39,638,1,BASELINE,1,15,1000,nearest,1,4,0,1,2000,past-avg-total,10,49.856282512922725,19.969600048201283,24.787007922426962,78.55985542468996,waiting
39,638,1,BASELINE,1,15,1000,nearest,1,4,0,1,2000,random,10,17.1539776937014,8.175609014314894,3.022291706922897,28.641196972051432,waiting
39,638,1,BASELINE,1,15,1000,nearest,1,4,1,1,2000,none,10,260.341475913557,32.32769468669001,221.19442056732046,314.58660499290943,waiting
39,638,1,BASELINE,1,15,1000,nearest,1,4,1,1,2000,past-avg,10,51.378201479564176,19.917195816259177,24.7834946510443,83.74981824224675,waiting
39,638,1,BASELINE,1,15,1000,nearest,1,4,1,1,2000,past-avg-revisit,10,256.6337553507892,28.28360426398824,228.27129481616808,314.58660499290943,waiting
39,638,1,BASELINE,1,15,1000,nearest,1,4,1,1,2000,past-avg-total,10,49.69739992565551,19.40534764702329,24.787007922426962,78.55985542468996,waiting
39,638,1,BASELINE,1,15,1000,nearest,1,4,1,1,2000,random,10,17.631703595034296,7.91993699193743,3.022291706922897,28.67227562323795,waiting
39,638,1,BASELINE,1,15,2000,greedy,0,4,0,1,2000,none,10,75.97579236068054,9.22421301377688,65.93804589396282,95.60911865894867,waiting
39,638,1,BASELINE,1,15,2000,greedy,0,4,0,1,2000,past-avg,10,62.117920838404565,10.677663025070522,46.34311111111109,78.82544897551446,waiting
39,638,1,BASELINE,1,15,2000,greedy,0,4,0,1,2000,past-avg-revisit,10,73.93159954740233,6.184272318805666,64.21399270955277,85.91773605708862,waiting
39,638,1,BASELINE,1,15,2000,greedy,0,4,0,1,2000,past-avg-total,10,63.1922811334273,10.765174676504255,46.251555555555534,82.23966079872136,waiting
39,638,1,BASELINE,1,15,2000,greedy,0,4,0,1,2000,random,10,58.82930981695728,9.163364023277747,44.37876578776327,73.99271871600774,waiting
39,638,1,BASELINE,1,15,2000,greedy,0,4,1,1,2000,none,10,74.28343695149447,8.017283535430975,60.248979242212265,87.10805066137335,waiting
39,638,1,BASELINE,1,15,2000,greedy,0,4,1,1,2000,past-avg,10,62.109939528741414,11.494777539796846,44.81777777777778,79.91320176704335,waiting
39,638,1,BASELINE,1,15,2000,greedy,0,4,1,1,2000,past-avg-revisit,10,72.4041115817591,7.333659748837694,59.36860539264672,86.6946392657703,waiting
39,638,1,BASELINE,1,15,2000,greedy,0,4,1,1,2000,past-avg-total,10,62.77610151605438,11.135304295548062,44.77066666666665,81.84118809243681,waiting
39,638,1,BASELINE,1,15,2000,greedy,0,4,1,1,2000,random,10,58.9612911010802,9.503953577369652,45.01203295448557,73.99271871600774,waiting
39,638,1,BASELINE,1,15,2000,greedy,1,4,0,1,2000,none,10,75.21852717722032,10.06583367937527,60.0519658510122,95.60911865894867,waiting
39,638,1,BASELINE,1,15,2000,greedy,1,4,0,1,2000,past-avg,10,62.117920838404565,10.677663025070522,46.34311111111109,78.82544897551446,waiting
39,638,1,BASELINE,1,15,2000,greedy,1,4,0,1,2000,past-avg-revisit,10,72.74005168550642,7.094548570506836,58.80421437341179,85.91773605708862,waiting
39,638,1,BASELINE,1,15,2000,greedy,1,4,0,1,2000,past-avg-total,10,63.1922811334273,10.765174676504255,46.251555555555534,82.23966079872136,waiting
39,638,1,BASELINE,1,15,2000,greedy,1,4,0,1,2000,random,10,58.74679261397638,9.200537887022119,44.37876578776327,73.99271871600774,waiting
39,638,1,BASELINE,1,15,2000,greedy,1,4,1,1,2000,none,10,73.50448443503396,7.703759042857708,58.62052555939432,83.2873680327437,waiting
39,638,1,BASELINE,1,15,2000,greedy,1,4,1,1,2000,past-avg,10,62.109939528741414,11.494777539796846,44.81777777777778,79.91320176704335,waiting
