algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,spawnScenario,metric,runs,avgOfAvg,stdDevOfAvg,minAvg,maxAvg,avgSpread,minSpread,maxSpread
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Taxi Travel Distance [km],4,100.24499999999999,0.6022250409938137,99.63,101.19,800.8825,781.6999999999999,834.04
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Client Waiting Time [min],4,16.08,0.6744256815987952,15.27,16.81,173.58249999999998,158.82,188.92
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Client Travel Time [min],4,1330.0025,36.29881497721382,1287.27,1367.63,11210.0,9776.0,11985.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Calculation Time [millis],4,2.9475000000000002,0.13122023472010708,2.77,3.13,26.25,25.0,28.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Simulation Time [millis],4,3.05,0.13472193585307482,2.87,3.24,26.5,25.0,28.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Taxi Travel Distance [km],4,107.0375,0.7612612889146503,106.04,108.13,671.0224999999999,625.53,688.07
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Client Waiting Time [min],4,2.8874999999999997,0.10280442597476053,2.8,3.06,37.96,33.72,43.06
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Client Travel Time [min],4,375.74,12.60580223547871,367.24,397.49,3929.25,2279.0,6964.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Calculation Time [millis],4,0.03,0.0,0.03,0.03,3.75,3.0,5.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Simulation Time [millis],4,0.0325,0.004330127018922194,0.03,0.04,3.75,3.0,5.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Taxi Travel Distance [km],4,119.55000000000001,0.5144414446756814,119.03,120.4,804.985,800.98,808.59
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Client Waiting Time [min],4,1.5,0.033166247903554026,1.45,1.53,22.7975,19.7,27.82
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Client Travel Time [min],4,388.9625,2.8728241766596176,386.83,393.88,1719.5,1475.0,1967.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Calculation Time [millis],4,0.72,0.007071067811865481,0.71,0.73,7.5,6.0,10.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Simulation Time [millis],4,0.8025,0.008291561975888507,0.79,0.81,7.75,6.0,10.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Taxi Travel Distance [km],4,107.815,1.2243059258208286,105.76,108.95,356.22999999999996,282.5,419.5
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Client Waiting Time [min],4,1.2249999999999999,0.13351029922818686,1.05,1.42,23.957500000000003,18.43,31.78
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Client Travel Time [min],4,296.755,7.608956893030738,288.25,308.94,1681.0,1303.0,1895.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Calculation Time [millis],4,0.01,0.0,0.01,0.01,2.25,0.0,5.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Simulation Time [millis],4,0.015000000000000001,0.005,0.01,0.02,2.25,0.0,5.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Taxi Travel Distance [km],4,127.50500000000001,0.5057914590026168,127.06,128.35,739.4525,712.1,753.68
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Client Waiting Time [min],4,1.0750000000000002,0.018027756377319962,1.05,1.1,15.25,13.43,17.5
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Client Travel Time [min],4,400.77,2.025425881142041,398.36,403.92,1465.5,1303.0,1617.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Calculation Time [millis],4,0.4325,0.022776083947860744,0.41,0.47,8.0,6.0,11.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Simulation Time [millis],4,0.5125,0.022776083947860768,0.49,0.55,8.25,6.0,12.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Taxi Travel Distance [km],4,111.92999999999999,3.061413072422601,107.47,115.96,336.9425,298.87,374.29
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Client Waiting Time [min],4,1.16,0.0714142842854285,1.07,1.27,16.862500000000004,6.7,29.020000000000003
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Client Travel Time [min],4,302.9775,4.427535290655533,296.59,308.41,1324.25,771.0,1883.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Calculation Time [millis],4,0.0075,0.004330127018922193,0.0,0.01,0.75,0.0,3.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Simulation Time [millis],4,0.01,0.0,0.01,0.01,0.75,0.0,3.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Taxi Travel Distance [km],4,126.945,1.1321108602959324,126.02,128.82,683.6499999999999,675.49,699.43
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Client Waiting Time [min],4,1.02,0.0,1.02,1.02,1.6775,1.5,2.1900000000000004
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Client Travel Time [min],4,412.4875,0.6388417253123063,411.69,413.3,906.0,842.0,943.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Calculation Time [millis],4,0.14750000000000002,0.004330127018922185,0.14,0.15,8.5,7.0,10.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Simulation Time [millis],4,0.2175,0.004330127018922198,0.21,0.22,9.75,8.0,12.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,RUSH_HOUR,Taxi Travel Distance [km],4,114.82,1.4908722279256503,112.37,116.17,322.13,305.05,336.72
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,RUSH_HOUR,Client Waiting Time [min],4,1.2349999999999999,0.11543396380615198,1.13,1.43,17.857499999999998,8.61,38.93
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,RUSH_HOUR,Client Travel Time [min],4,311.76,6.546674728440367,303.6,320.53,1274.75,798.0,2321.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,RUSH_HOUR,Calculation Time [millis],4,0.0075,0.004330127018922193,0.0,0.01,1.5,0.0,6.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,RUSH_HOUR,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,RUSH_HOUR,Simulation Time [millis],4,0.0125,0.004330127018922193,0.01,0.02,1.5,0.0,6.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,RUSH_HOUR,Taxi Travel Distance [km],4,123.3575,0.8705565748416337,122.69,124.85,573.49,556.81,606.61
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,RUSH_HOUR,Client Waiting Time [min],4,1.03,0.007071067811865481,1.02,1.04,3.5475,1.52,5.2
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,RUSH_HOUR,Client Travel Time [min],4,412.78,1.369890506573424,411.56,415.02,902.5,892.0,923.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,RUSH_HOUR,Calculation Time [millis],4,0.14250000000000002,0.0043301270189221855,0.14,0.15,11.25,11.0,12.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,RUSH_HOUR,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,RUSH_HOUR,Simulation Time [millis],4,0.2125,0.004330127018922198,0.21,0.22,11.25,11.0,12.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_IMBALANCE,Taxi Travel Distance [km],4,105.7,2.3123364807051767,102.67,109.09,288.8075,272.01,307.38
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_IMBALANCE,Client Waiting Time [min],4,1.0775000000000001,0.019202864369671536,1.05,1.1,9.83,3.0100000000000002,12.81
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_IMBALANCE,Client Travel Time [min],4,266.99,3.090800867089296,262.99,271.64,734.25,566.0,872.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_IMBALANCE,Calculation Time [millis],4,0.0025,0.004330127018922193,0.0,0.01,1.75,0.0,7.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_IMBALANCE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_IMBALANCE,Simulation Time [millis],4,0.01,0.0,0.01,0.01,1.75,0.0,7.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_IMBALANCE,Taxi Travel Distance [km],4,121.35999999999999,0.7413838412050813,120.52,122.47,617.415,592.78,632.39
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_IMBALANCE,Client Waiting Time [min],4,1.04,0.007071067811865481,1.03,1.05,1.5099999999999998,1.48,1.52
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_IMBALANCE,Client Travel Time [min],4,362.88,2.4055768538959623,360.38,366.38,884.75,856.0,917.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_IMBALANCE,Calculation Time [millis],4,0.15,0.0,0.15,0.15,12.0,10.0,14.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_IMBALANCE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_IMBALANCE,Simulation Time [millis],4,0.22,0.0,0.22,0.22,12.0,10.0,14.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_ISLANDS,Taxi Travel Distance [km],4,118.3075,1.9685067310019528,115.53,120.94,329.375,253.19,393.61
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_ISLANDS,Client Waiting Time [min],4,1.125,0.03201562118716417,1.09,1.17,9.0075,6.7299999999999995,11.91
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_ISLANDS,Client Travel Time [min],4,290.67,4.481567806025028,282.99,294.22,779.75,746.0,843.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_ISLANDS,Calculation Time [millis],4,0.005,0.005,0.0,0.01,3.0,0.0,12.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_ISLANDS,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_ISLANDS,Simulation Time [millis],4,0.01,0.0,0.01,0.01,5.0,0.0,12.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_ISLANDS,Taxi Travel Distance [km],4,140.8075,1.0528859149974406,140.16,142.63,584.0775,572.73,598.68
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_ISLANDS,Client Waiting Time [min],4,1.09,0.007071067811865481,1.08,1.1,3.375,2.9200000000000004,4.25
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_ISLANDS,Client Travel Time [min],4,402.17749999999995,1.9110779026507654,400.28,405.36,862.25,815.0,896.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_ISLANDS,Calculation Time [millis],4,0.15,0.0,0.15,0.15,12.0,10.0,14.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_ISLANDS,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,SPATIAL_ISLANDS,Simulation Time [millis],4,0.2225,0.004330127018922198,0.22,0.23,12.25,10.0,14.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,BASELINE,Taxi Travel Distance [km],4,86.615,0.3129297045663781,86.33,87.14,334.5875,305.59,354.67
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,BASELINE,Client Waiting Time [min],4,1.5325000000000002,0.19816344264268324,1.22,1.77,49.160000000000004,36.0,76.67
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,BASELINE,Client Travel Time [min],4,325.3175,13.403528220211268,305.55,343.38,3118.75,2204.0,4770.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,BASELINE,Calculation Time [millis],4,0.01,0.0,0.01,0.01,3.5,0.0,8.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,BASELINE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,BASELINE,Simulation Time [millis],4,0.0175,0.004330127018922193,0.01,0.02,3.5,0.0,8.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,BASELINE,Taxi Travel Distance [km],4,99.91,0.13209844813622887,99.76,100.09,681.6225,663.93,690.33
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,BASELINE,Client Waiting Time [min],4,1.04,0.012247448713915901,1.03,1.06,9.114999999999998,1.5,24.7
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,BASELINE,Client Travel Time [min],4,413.70250000000004,1.0729486241195407,412.68,415.35,1128.25,902.0,1746.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,BASELINE,Calculation Time [millis],4,0.11,0.01224744871391589,0.1,0.13,10.25,10.0,11.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,BASELINE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,BASELINE,Simulation Time [millis],4,0.1725,0.012990381056766578,0.16,0.19,10.25,10.0,11.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,RUSH_HOUR,Taxi Travel Distance [km],4,87.62,0.9162696109770303,86.66,89.05,267.0025,247.28,283.66
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,RUSH_HOUR,Client Waiting Time [min],4,1.675,0.10404326023342407,1.52,1.8,35.1875,19.54,45.120000000000005
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,RUSH_HOUR,Client Travel Time [min],4,336.85,4.565999342969728,332.87,344.12,2293.25,1280.0,2958.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,RUSH_HOUR,Calculation Time [millis],4,0.01,0.0,0.01,0.01,3.75,0.0,8.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,RUSH_HOUR,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,RUSH_HOUR,Simulation Time [millis],4,0.0175,0.004330127018922193,0.01,0.02,4.5,0.0,8.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,RUSH_HOUR,Taxi Travel Distance [km],4,99.755,0.2463229587350746,99.58,100.18,557.9575,541.04,579.6
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,RUSH_HOUR,Client Waiting Time [min],4,1.0325,0.004330127018922197,1.03,1.04,5.2575,3.41,7.09
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,RUSH_HOUR,Client Travel Time [min],4,412.9675,1.0310765005565898,412.14,414.73,936.5,894.0,1024.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,RUSH_HOUR,Calculation Time [millis],4,0.10250000000000001,0.004330127018922191,0.1,0.11,8.5,2.0,11.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,RUSH_HOUR,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,RUSH_HOUR,Simulation Time [millis],4,0.17,0.0,0.17,0.17,10.5,10.0,11.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Taxi Travel Distance [km],4,63.0375,1.3893771086353746,61.57,65.13,219.48749999999998,197.6,240.7
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Client Waiting Time [min],4,17.39,1.0454903155935966,16.19,18.79,85.025,78.2,92.32000000000001
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Client Travel Time [min],4,1262.0725,53.714023483164986,1197.25,1332.31,5407.0,4890.0,6310.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Calculation Time [millis],4,0.065,0.0050000000000000044,0.06,0.07,6.25,5.0,8.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Simulation Time [millis],4,0.07,0.0,0.07,0.07,6.5,6.0,8.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Taxi Travel Distance [km],4,61.54,0.6134737158183718,60.89,62.53,612.8025,592.21,630.82
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Client Waiting Time [min],4,31.965,0.1706604816587608,31.75,32.21,166.295,155.02,174.82
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Client Travel Time [min],4,2324.8975,15.973782230580245,2301.74,2346.35,10007.0,9328.0,10519.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Calculation Time [millis],4,5.680000000000001,0.17363755354185334,5.52,5.97,15.25,14.0,16.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Simulation Time [millis],4,5.795,0.17557049866079433,5.64,6.09,15.5,15.0,16.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Taxi Travel Distance [km],4,52.832499999999996,1.2128143922299075,51.19,54.26,228.685,200.56,248.43
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Client Waiting Time [min],4,24.7725,1.603611159227822,23.32,27.47,119.2225,112.14999999999999,129.16000000000003
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Client Travel Time [min],4,2099.6674999999996,101.90123340151483,1947.78,2232.56,8542.25,8192.0,8818.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Calculation Time [millis],4,0.1225,0.004330127018922198,0.12,0.13,4.0,3.0,5.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Simulation Time [millis],4,0.1325,0.004330127018922198,0.13,0.14,4.0,3.0,5.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Taxi Travel Distance [km],4,51.045,1.5564302104495398,48.88,53.28,563.995,554.12,571.94
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Client Waiting Time [min],4,43.3675,1.4801076818934482,41.75,45.62,212.84999999999997,207.39999999999998,218.77
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Client Travel Time [min],4,3672.2375,127.72994703181405,3525.89,3876.57,13921.5,13248.0,14715.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Calculation Time [millis],4,8.7875,0.3222091711916344,8.53,9.34,30.5,27.0,37.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,550,6000,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Simulation Time [millis],4,8.91,0.32649655434629044,8.65,9.47,30.5,27.0,37.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,BASELINE,Taxi Travel Distance [km],4,130.7575,16.195089340599512,108.52,154.29,293.895,246.23999999999995,316.40999999999997
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,BASELINE,Client Waiting Time [min],4,1.0425,0.02861380785564902,1.0,1.08,4.275,3.1500000000000004,5.02
