algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,spawnScenario,metric,runs,avgOfAvg,stdDevOfAvg,minAvg,maxAvg,avgSpread,minSpread,maxSpread
TaxiAlgorithmFillAllSeats,0,-1,5,50,1,n/a,-1,-1,-1,RUSH_HOUR,Client Travel Time [min],5,2711.2,621.1692739342473,2097.54,3512.14,7674.6,6196.0,9943.0
TaxiAlgorithmFillAllSeats,0,-1,5,50,1,n/a,-1,-1,-1,RUSH_HOUR,Calculation Time [millis],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmFillAllSeats,0,-1,5,50,1,n/a,-1,-1,-1,RUSH_HOUR,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmFillAllSeats,0,-1,10,50,1,n/a,-1,-1,-1,RUSH_HOUR,Taxi Travel Distance [km],5,142.97599999999997,2.591228280179112,139.51,147.54,92.706,55.05999999999999,116.30000000000001
TaxiAlgorithmFillAllSeats,0,-1,10,50,1,n/a,-1,-1,-1,RUSH_HOUR,Client Waiting Time [min],5,18.936,1.262736710482435,17.54,20.93,51.227999999999994,46.34,62.230000000000004
TaxiAlgorithmFillAllSeats,0,-1,10,50,1,n/a,-1,-1,-1,RUSH_HOUR,Client Travel Time [min],5,1695.7720000000002,103.09890986814554,1545.2,1851.46,3813.6,3115.0,4507.0
TaxiAlgorithmFillAllSeats,0,-1,10,50,1,n/a,-1,-1,-1,RUSH_HOUR,Calculation Time [millis],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmFillAllSeats,0,-1,10,50,1,n/a,-1,-1,-1,RUSH_HOUR,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmFillAllSeats,0,-1,10,100,1,n/a,-1,-1,-1,RUSH_HOUR,Taxi Travel Distance [km],5,222.26,6.619138916807838,212.5,233.18,51.934000000000005,36.670000000000016,71.19
TaxiAlgorithmFillAllSeats,0,-1,10,100,1,n/a,-1,-1,-1,RUSH_HOUR,Client Waiting Time [min],5,31.814,2.6648722295824987,29.93,37.08,111.03600000000002,76.85,136.35
TaxiAlgorithmFillAllSeats,0,-1,10,100,1,n/a,-1,-1,-1,RUSH_HOUR,Client Travel Time [min],5,2380.398,227.4789058704126,2158.33,2800.36,7618.8,5534.0,9036.0
TaxiAlgorithmFillAllSeats,0,-1,10,100,1,n/a,-1,-1,-1,RUSH_HOUR,Calculation Time [millis],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmFillAllSeats,0,-1,10,100,1,n/a,-1,-1,-1,RUSH_HOUR,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
