algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,spawnScenario,metric,runs,avgOfAvg,stdDevOfAvg,minAvg,maxAvg,avgSpread,minSpread,maxSpread
TaxiAlgorithmP2PCollector,0,20000,20,50,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,68.473,3.9416799717886786,62.89,76.23,120.56599999999999,95.78999999999999,147.43
TaxiAlgorithmP2PCollector,0,20000,20,50,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,9.767999999999999,2.1858581838719546,6.9,13.72,41.693,23.840000000000003,92.22
TaxiAlgorithmP2PCollector,0,20000,20,50,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,1487.688,134.88798647766964,1286.42,1689.58,3277.9,1824.0,5677.0
TaxiAlgorithmP2PCollector,0,20000,20,50,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.211,0.03144837038703278,0.15,0.26,27.1,12.0,41.0
TaxiAlgorithmP2PCollector,0,20000,20,50,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,20000,20,100,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,130.999,4.490473137654871,124.35,139.45,149.94700000000003,78.69000000000001,218.69
TaxiAlgorithmP2PCollector,0,20000,20,100,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,23.306000000000004,4.0896337244305885,17.61,31.05,118.07800000000002,79.32000000000001,148.67
TaxiAlgorithmP2PCollector,0,20000,20,100,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,2274.2459999999996,260.9944459255791,1884.83,2792.26,7633.1,5628.0,9605.0
TaxiAlgorithmP2PCollector,0,20000,20,100,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.33399999999999996,0.020591260281973996,0.3,0.37,63.0,54.0,69.0
TaxiAlgorithmP2PCollector,0,20000,20,100,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,1000,5,25,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,6.180999999999999,4.238052500854608,0.0,11.87,21.837,0.0,38.75
TaxiAlgorithmP2PCollector,1,1000,5,25,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,159.0,145.5736476839129,0.0,491.45,163.818,0.0,451.8
TaxiAlgorithmP2PCollector,1,1000,5,25,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,17737.872,1492.4497029300517,14238.32,19504.16,32491.6,27092.0,36950.0
TaxiAlgorithmP2PCollector,1,1000,5,25,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.030000000000000006,6.938893903907228E-18,0.03,0.03,29.5,12.0,64.0
TaxiAlgorithmP2PCollector,1,1000,5,25,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,1000,10,25,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,7.453,4.0320616314734075,1.58,13.66,32.260000000000005,11.89,50.98
TaxiAlgorithmP2PCollector,1,1000,10,25,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,150.62599999999998,56.782669398329624,74.01,289.7,278.844,15.399999999999977,436.03
TaxiAlgorithmP2PCollector,1,1000,10,25,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,15833.596,2030.3831344019775,11930.36,18086.28,31560.8,25689.0,38462.0
TaxiAlgorithmP2PCollector,1,1000,10,25,1,nearest,1,4,1,BASELINE,Calculation Time [millis],10,0.09099999999999998,0.0030000000000000022,0.09,0.1,77.2,64.0,108.0
TaxiAlgorithmP2PCollector,1,1000,10,25,1,nearest,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,1000,10,50,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],10,13.951000000000002,6.368670897447912,3.42,23.87,42.321,17.36,75.32
TaxiAlgorithmP2PCollector,1,1000,10,50,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],10,162.62,37.26277230695537,89.74,210.24,422.2169999999999,242.58999999999997,586.6
TaxiAlgorithmP2PCollector,1,1000,10,50,1,nearest,1,4,1,BASELINE,Client Travel Time [min],10,16077.228000000003,903.7895498045995,14365.3,17229.38,34921.7,29360.0,38657.0
