timestamp,algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,spawnScenario,runIndex,worldSeed,metric,min,max,avg,sum,count,spread
2026-05-26T11:26:44.095903500Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,1,116264426,Client Waiting Time [min],0.13,125.9,21.78,15355.82,705,125.77000000000001
2026-05-26T11:26:44.095903500Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,1,116264426,Client Travel Time [min],52.0,7568.0,1631.73,1305386.0,800,7516.0
2026-05-26T11:26:44.095903500Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,1,116264426,Calculation Time [millis],0.0,6.0,0.25,11209.0,45211,6.0
2026-05-26T11:26:44.095903500Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,1,116264426,Custom Time [micros],0.0,0.0,0.0,0.0,45211,0.0
2026-05-26T11:26:54.853415300Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,1,116264426,Taxi Travel Distance [km],1.57,595.79,88.59,5315.65,60,594.2199999999999
2026-05-26T11:26:54.853415300Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,1,116264426,Client Waiting Time [min],0.05,86.22,8.97,6892.03,768,86.17
2026-05-26T11:26:54.853415300Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,1,116264426,Client Travel Time [min],30.0,5346.0,765.6,612480.0,800,5316.0
2026-05-26T11:26:54.853415300Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,1,116264426,Calculation Time [millis],0.0,3.0,0.23,10100.0,44692,3.0
2026-05-26T11:26:54.853415300Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,1,116264426,Custom Time [micros],0.0,0.0,0.0,0.0,44692,0.0
2026-05-26T11:27:06.454036100Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,1,116264426,Taxi Travel Distance [km],0.35,521.48,101.89,6113.26,60,521.13
2026-05-26T11:27:06.454036100Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,1,116264426,Client Waiting Time [min],0.03,106.32,3.31,2575.67,777,106.28999999999999
2026-05-26T11:27:06.454036100Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,1,116264426,Client Travel Time [min],34.0,6421.0,474.15,379318.0,800,6387.0
