timestamp,algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,spawnScenario,runIndex,worldSeed,metric,min,max,avg,sum,count,spread
2026-05-07T14:30:30.685133900Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,BASELINE,2,1231541342,Custom Time [micros],0.0,0.0,0.0,0.0,17204,0.0
2026-05-07T14:30:32.835947600Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,BASELINE,3,1231541343,Taxi Travel Distance [km],9.97,383.59,228.52,2285.24,10,373.61999999999995
2026-05-07T14:30:32.835947600Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,BASELINE,3,1231541343,Client Waiting Time [min],0.85,240.23,28.79,1410.78,49,239.38
2026-05-07T14:30:32.835947600Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,BASELINE,3,1231541343,Client Travel Time [min],426.0,14775.0,2470.58,123529.0,50,14349.0
2026-05-07T14:30:32.835947600Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,BASELINE,3,1231541343,Calculation Time [millis],0.0,38.0,0.1,1979.0,20213,38.0
2026-05-07T14:30:32.835947600Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,BASELINE,3,1231541343,Custom Time [micros],0.0,0.0,0.0,0.0,20213,0.0
2026-05-07T14:30:36.050911300Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,BASELINE,4,1231541344,Taxi Travel Distance [km],11.87,620.58,230.56,2305.59,10,608.71
2026-05-07T14:30:36.050911300Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,BASELINE,4,1231541344,Client Waiting Time [min],0.87,448.15,66.63,2931.78,44,447.28
2026-05-07T14:30:36.050911300Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,BASELINE,4,1231541344,Client Travel Time [min],404.0,26924.0,5140.48,257024.0,50,26520.0
2026-05-07T14:30:36.050911300Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,BASELINE,4,1231541344,Calculation Time [millis],0.0,75.0,0.1,2982.0,28582,75.0
