algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,spawnScenario,metric,runs,avgOfAvg,stdDevOfAvg,minAvg,maxAvg,avgSpread,minSpread,maxSpread
TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,Client Travel Time [min],4,6043.97,1870.3554869328982,3818.12,8866.72,20473.0,13337.0,23542.0
TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,Calculation Time [millis],4,0.03,0.0,0.03,0.03,20.25,4.0,31.0
TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,Taxi Travel Distance [km],4,86.9925,7.9470886964976035,74.01,95.4,192.33249999999998,164.04,221.44
TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,Client Waiting Time [min],4,60.254999999999995,12.325831614945907,42.44,76.05,303.485,233.53,374.52
TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,Client Travel Time [min],4,5186.754999999999,1026.741265205115,3424.74,5888.24,18077.0,13961.0,22295.0
TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,Calculation Time [millis],4,0.085,0.0049999999999999975,0.08,0.09,52.25,30.0,64.0
TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmVehicleRouting,0,-1,5,25,1,n/a,-1,-1,-1,BASELINE,Taxi Travel Distance [km],4,177.125,21.563128831410346,148.17,207.1,63.22999999999999,35.75,80.75
TaxiAlgorithmVehicleRouting,0,-1,5,25,1,n/a,-1,-1,-1,BASELINE,Client Waiting Time [min],4,22.722499999999997,4.453029165635455,15.19,26.33,72.9325,52.830000000000005,84.85000000000001
TaxiAlgorithmVehicleRouting,0,-1,5,25,1,n/a,-1,-1,-1,BASELINE,Client Travel Time [min],4,2167.01,460.9433148446781,1510.28,2659.84,4227.75,2765.0,4875.0
TaxiAlgorithmVehicleRouting,0,-1,5,25,1,n/a,-1,-1,-1,BASELINE,Calculation Time [millis],4,0.0275,0.010897247358851685,0.01,0.04,49.5,14.0,104.0
