timestamp,algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,spawnScenario,runIndex,worldSeed,metric,min,max,avg,sum,count,spread
2026-05-19T10:00:31.145401100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,5,116264430,Custom Time [micros],0.0,0.0,0.0,0.0,4360,0.0
2026-05-19T10:00:31.346402500Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,6,116264431,Taxi Travel Distance [km],1.54,4.92,3.32,19.91,6,3.38
2026-05-19T10:00:31.346402500Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,6,116264431,Client Waiting Time [min],0.03,7.53,1.88,73.18,39,7.5
2026-05-19T10:00:31.346402500Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,6,116264431,Client Travel Time [min],13.0,813.0,239.86,19189.0,80,800.0
2026-05-19T10:00:31.346402500Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,6,116264431,Calculation Time [millis],0.0,2.0,0.01,58.0,4225,2.0
2026-05-19T10:00:31.346402500Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,6,116264431,Custom Time [micros],0.0,0.0,0.0,0.0,4225,0.0
2026-05-19T10:00:31.503398100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,7,116264432,Taxi Travel Distance [km],1.41,4.52,2.99,17.96,6,3.1099999999999994
2026-05-19T10:00:31.503398100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,7,116264432,Client Waiting Time [min],0.05,11.28,2.81,115.25,41,11.229999999999999
2026-05-19T10:00:31.503398100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,7,116264432,Client Travel Time [min],6.0,939.0,296.46,23717.0,80,933.0
2026-05-19T10:00:31.503398100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,7,116264432,Calculation Time [millis],0.0,0.0,0.01,49.0,4195,0.0
2026-05-19T10:00:31.503398100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,7,116264432,Custom Time [micros],0.0,0.0,0.0,0.0,4195,0.0
2026-05-19T10:00:31.719398300Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,8,116264433,Taxi Travel Distance [km],1.25,5.4,3.14,18.86,6,4.15
2026-05-19T10:00:31.719398300Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,8,116264433,Client Waiting Time [min],0.03,12.52,2.92,105.18,36,12.49
2026-05-19T10:00:31.719398300Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,8,116264433,Client Travel Time [min],14.0,907.0,329.78,26382.0,80,893.0
2026-05-19T10:00:31.719398300Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,8,116264433,Calculation Time [millis],0.0,0.0,0.01,44.0,4797,0.0
2026-05-19T10:00:31.719398300Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,8,116264433,Custom Time [micros],0.0,0.0,0.0,0.0,4797,0.0
2026-05-19T10:00:31.875399100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,9,116264434,Taxi Travel Distance [km],0.11,4.57,2.61,15.64,6,4.46
2026-05-19T10:00:31.875399100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,9,116264434,Client Waiting Time [min],0.05,13.73,3.61,122.9,34,13.68
