algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,spawnScenario,metric,runs,avgOfAvg,stdDevOfAvg,minAvg,maxAvg,avgSpread,minSpread,maxSpread
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,false,none,none,RUSH_HOUR,Client Travel Time [min],10,313.39099999999996,24.678683291456213,269.28,345.76,851.6,769.0,957.0
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,false,none,none,RUSH_HOUR,Calculation Time [millis],10,0.009999999999999998,1.734723475976807E-18,0.01,0.01,0.1,0.0,1.0
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,false,none,none,RUSH_HOUR,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Taxi Travel Distance [km],10,1.2920000000000003,0.2507508723813339,0.92,1.79,2.3399999999999994,1.0899999999999999,3.36
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Client Waiting Time [min],10,3.8379999999999996,0.6740593445684141,3.21,5.66,10.13,6.9,15.62
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Client Travel Time [min],10,335.007,24.545826549537903,306.61,393.06,814.6,703.0,910.0
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Calculation Time [millis],10,0.009999999999999998,1.734723475976807E-18,0.01,0.01,0.3,0.0,1.0
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Taxi Travel Distance [km],10,1.3880000000000003,0.3801262948021355,0.84,2.08,2.306,1.38,3.34
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Client Waiting Time [min],10,4.799,0.9095652807797799,3.36,6.16,12.184999999999999,9.27,14.61
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Client Travel Time [min],10,385.928,30.744627433097964,350.03,448.13,820.3,746.0,956.0
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Calculation Time [millis],10,0.009999999999999998,1.734723475976807E-18,0.01,0.01,0.3,0.0,1.0
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,true,return-to-hq,return-to-hq,BASELINE,Taxi Travel Distance [km],10,46.132,1.9181074005383545,42.62,49.34,6.722999999999999,4.359999999999999,10.519999999999996
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,true,return-to-hq,return-to-hq,BASELINE,Client Waiting Time [min],10,1.2160000000000002,0.08101851640211641,1.08,1.33,4.958,4.1000000000000005,5.64
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,true,return-to-hq,return-to-hq,BASELINE,Client Travel Time [min],10,94.684,5.2094130187574885,84.0,101.46,309.3,263.0,376.0
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,true,return-to-hq,return-to-hq,BASELINE,Calculation Time [millis],10,0.022,0.003999999999999999,0.02,0.03,0.7,0.0,1.0
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,true,return-to-hq,return-to-hq,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,true,return-to-hq,return-to-hq,RUSH_HOUR,Taxi Travel Distance [km],10,4.313,0.7115342577838398,2.56,5.0,9.061000000000002,6.09,10.989999999999998
